segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,2100,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.43,-16.24,[],0,0,[],[]
2100,3170,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-48.87,-39.27,[],0,0,[],[]
3170,4250,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-36.04,-20.51,[],0,0,[],[]
4250,7600,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-14.83,-2.41,[],0,0,[],[]
7600,8400,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.26,-16.66,[],0,0,[],[]
8400,9600,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.5,-2.96,[],0,0,[],[]
9600,10400,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.42,-18.21,[],0,0,[],[]
10400,13050,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.86,-8.17,[],0,0,[],[]
13050,14410,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-48.57,-40.52,[],0,0,[],[]
14410,15210,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.62,-37.91,[],0,0,[],[]
15210,16010,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.58,-39.0,[],0,0,[],[]
16010,17610,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.08,-12.32,[],0,0,[],[]
17610,18910,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.58,-38.57,[],0,0,[],[]
18910,20040,FEM,FAN,3.11,1,AMF,EC,0,NT,FI,0.0,0,-40.94,-34.71,[],0,0,[],[]
20040,26790,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-48.15,-36.68,[],0,0,[],[]
26790,27660,NA,MAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-48.25,-40.17,[],0,0,[],[]
27660,34260,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.73,-40.57,[],0,0,[],[]
34260,35690,FEM,FAN,5.52,2,AMF,EC,0,NT,FI,0.0,0,-30.1,-24.02,[],0,0,[],[]
35690,38050,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-49.46,-42.24,[],0,0,[],[]
38050,39230,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-46.54,-39.95,[],0,0,[],[]
39230,43130,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-48.93,-37.97,[],0,0,[],[]
43130,50730,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-31.78,-13.54,[],0,0,[],[]
50730,53740,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-49.47,-33.37,[],0,0,[],[]
53740,56200,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-19.86,-4.38,[],0,0,[],[]
56200,57000,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-47.26,-42.69,[],0,0,[],[]
57000,58670,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-25.84,-6.61,[],0,0,[],[]
58670,59470,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-50.03,-45.09,[],0,0,[],[]
59470,60680,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-47.4,-36.86,[],0,0,[],[]
60680,62120,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-48.66,-39.89,[],0,0,[],[]
62120,64300,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-41.65,-35.19,[],0,0,[],[]
64300,65540,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-46.4,-39.27,[],0,0,[],[]
65540,67920,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-28.28,-18.14,[],0,0,[],[]
67920,68720,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-46.33,-39.99,[],0,0,[],[]
68720,70840,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-18.29,-7.68,[],0,0,[],[]
70840,71640,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-46.91,-43.5,[],0,0,[],[]
71640,72570,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-41.35,-35.6,[],0,0,[],[]
72570,73400,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-30.72,-14.76,[],0,0,[],[]
73400,75430,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-23.52,-9.55,[],0,0,[],[]
75430,76630,FEM,FAN,5.95,3,AMF,BC,0,NT,FI,0.0,0,-32.46,-26.41,[],0,0,[],[]
76630,78030,NA,NOF,0.0,3,AMF,NA,NA,NA,NA,0.0,0,-47.59,-32.25,[],0,0,[],[]
78030,78640,FEM,FAN,0.0,3,AMF,NA,NA,NA,NA,0.0,0,-31.91,-26.98,[],610,0,[],[]
