segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,870,NA,CXF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-40.22,-25.73,[],0,0,[],[]
870,1930,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-45.57,-41.62,[],0,0,[],[]
1930,3800,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-31.31,-17.94,[],0,0,[],[]
3800,4800,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-41.46,-35.56,[],0,0,[],[]
4800,6150,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-36.39,-24.05,[],0,0,[],[]
6150,6950,OCH,CXN,0.0,1,XM,EC,0,NT,FI,0.0,0,-37.62,-32.13,[],0,0,[],[]
6950,7750,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-26.24,-12.02,[],0,0,[],[]
7750,9170,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-28.91,-12.33,[],0,0,[],[]
9170,10080,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-43.77,-39.62,[],0,0,[],[]
10080,12280,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-14.8,-2.37,[],0,0,[],[]
12280,14680,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-15.17,-3.01,[],0,0,[],[]
14680,15780,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-16.24,-4.43,[],0,0,[],[]
15780,18250,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-21.03,-7.2,[],0,0,[],[]
18250,20020,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-22.28,-6.1,[],0,0,[],[]
20020,24680,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-21.2,-4.63,[],0,0,[],[]
24680,25490,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-16.39,-3.76,[],0,0,[],[]
25490,27060,MAL,MAN,3.69,2,AMM,BC,0,NT,FI,0.0,0,-33.38,-23.56,[],0,0,[],[]
27060,29120,NA,OLF,0.0,2,AMM,NA,NA,NA,NA,0.0,0,-35.83,-20.42,[],0,0,[],[]
29120,30040,NA,SIL,0.0,2,AMM,NA,NA,NA,NA,0.0,0,-41.94,-35.7,[],0,0,[],[]
30040,31050,NA,NOF,0.0,2,AMM,NA,NA,NA,NA,0.0,0,-40.11,-31.06,[],0,0,[],[]
31050,32050,MAL,MAN,5.45,2,AMM,RC,0,NT,FH,0.0,0,-34.98,-28.06,[],0,0,[],[]
32050,33170,NA,SIL,0.0,2,AMM,NA,NA,NA,NA,0.0,0,-42.69,-37.43,[],0,0,[],[]
33170,34310,MAL,MAN,6.36,2,AMM,EC,0,NT,FH,0.0,0,-38.57,-32.49,[],0,0,[],[]
34310,36940,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-43.3,-39.47,[],0,0,[],[]
36940,39360,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-23.62,-6.27,[],0,0,[],[]
39360,40910,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-26.94,-5.71,[],0,0,[],[]
40910,41710,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-39.6,-31.38,[],0,0,[],[]
41710,42900,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-44.04,-40.75,[],0,0,[],[]
42900,46020,MAL,MAN,11.78,3,AMM,EC,0,NT,FI,0.0,0,-38.87,-28.7,[],0,0,[],[]
46020,48870,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-39.74,-26.85,[],0,0,[],[]
48870,49770,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-45.49,-39.12,[],0,0,[],[]
49770,51570,NA,MAF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-39.23,-25.97,[],0,0,[],[]
51570,52400,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-45.56,-41.7,[],0,0,[],[]
52400,54650,NA,MAF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-37.24,-25.13,[],0,0,[],[]
54650,56430,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-20.77,-5.87,[],0,0,[],[]
56430,57280,NA,OLF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-35.35,-26.49,[],0,0,[],[]
57280,59750,NA,MAF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-37.69,-23.46,[],0,0,[],[]
59750,60620,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-44.0,-39.15,[],0,0,[],[]
60620,61420,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-41.51,-31.06,[],0,0,[],[]
61420,62230,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-44.73,-40.87,[],0,0,[],[]
62230,63310,CHI,CHN,0.0,4,CM,EC,0,NT,FI,1.0,530,-15.79,-5.74,"[{'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 63.31, 'start': 62.78}]",0,0,[],[]
63310,64210,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-39.2,-24.12,[],0,0,[],[]
64210,68520,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-43.26,-33.55,[],0,0,[],[]
68520,69610,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-38.67,-23.29,[],0,0,[],[]
69610,70600,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-43.66,-31.39,[],0,0,[],[]
70600,71610,MAL,MAN,1.25,5,AMM,EC,0,NT,FI,0.0,0,-34.13,-20.84,[],0,0,[],[]
71610,72660,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-25.39,-10.44,[],0,0,[],[]
72660,73460,NA,OLF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-34.09,-25.93,[],0,0,[],[]
73460,74360,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-39.69,-31.77,[],0,0,[],[]
74360,76760,NA,SIL,0.0,6,pause,NA,NA,NA,NA,0.0,0,-44.27,-32.57,[],0,0,[],[]
76760,77760,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-25.51,-11.77,[],0,0,[],[]
77760,78760,NA,MAF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-37.91,-30.5,[],0,0,[],[]
78760,81480,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-33.25,-11.96,[],0,0,[],[]
81480,82390,NA,OLF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-34.7,-22.71,[],0,0,[],[]
82390,83070,CHI,CHN,0.0,6,CIC,BC,0,TIFI,FI,1.0,680,-14.17,-3.82,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '1', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '2', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 83.07, 'start': 82.51}]",0,0,[],[]
83070,86020,FEM,FAN,10.03,6,CIC,EC,1,TIFR,FI,0.0,0,-33.38,-17.44,[],0,0,[],[]
86020,99640,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-25.87,-3.76,[],0,0,[],[]
99640,100660,NA,MAF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-34.84,-22.92,[],0,0,[],[]
100660,102570,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-36.97,-21.13,[],0,0,[],[]
102570,103570,NA,MAF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-38.65,-23.48,[],0,0,[],[]
103570,104640,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-24.31,-4.38,[],0,0,[],[]
104640,105450,NA,OLF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-28.39,-15.08,[],0,0,[],[]
105450,108910,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-38.17,-22.62,[],0,0,[],[]
108910,109830,NA,SIL,0.0,7,pause,NA,NA,NA,NA,0.0,0,-41.29,-36.58,[],0,0,[],[]
109830,110840,FEM,FAN,5.46,7,AMF,EC,0,NT,FI,0.0,0,-33.85,-25.33,[],0,0,[],[]
110840,111780,NA,OLF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-15.47,-3.56,[],0,0,[],[]
111780,114110,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-15.82,-4.2,[],0,0,[],[]
114110,114940,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-36.67,-33.96,[],0,0,[],[]
114940,115790,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-33.33,-22.16,[],0,0,[],[]
115790,117080,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-34.45,-22.09,[],0,0,[],[]
117080,118060,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-34.79,-23.29,[],0,0,[],[]
118060,121660,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-40.21,-31.21,[],0,0,[],[]
121660,122680,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-40.13,-33.52,[],0,0,[],[]
122680,124180,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-40.45,-36.3,[],0,0,[],[]
124180,125160,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-39.06,-25.27,[],0,0,[],[]
125160,125960,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-38.83,-29.0,[],0,0,[],[]
125960,127760,NA,MAF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-40.15,-32.6,[],0,0,[],[]
127760,129370,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-41.69,-36.74,[],0,0,[],[]
129370,130200,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-29.24,-17.82,[],0,0,[],[]
130200,133910,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-41.57,-36.92,[],0,0,[],[]
133910,134940,NA,TVF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-41.48,-37.95,[],0,0,[],[]
134940,139170,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-41.36,-35.39,[],0,0,[],[]
139170,139980,NA,FAF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-33.05,-16.82,[],0,0,[],[]
139980,142750,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-40.78,-29.2,[],0,0,[],[]
142750,144020,NA,MAF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-39.3,-28.62,[],0,0,[],[]
144020,149070,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-40.67,-29.88,[],0,0,[],[]
149070,149920,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-38.17,-23.88,[],0,0,[],[]
