segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,910,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.66,-19.43,[],0,0,[],[]
910,1730,NA,CHF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-36.1,-22.19,[],0,90,"[{'start': 0.91, 'end': 1.0}]",[]
1730,4600,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-28.58,-14.05,[],0,0,[],[]
4600,5470,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.88,-18.49,[],0,0,[],[]
5470,9450,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.56,-16.91,[],0,0,[],[]
9450,12690,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.95,-29.85,[],0,0,[],[]
12690,13810,FEM,FAN,1.3,1,AMF,EC,0,NT,FI,0.0,0,-36.28,-27.38,[],0,0,[],[]
13810,15070,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-40.59,-29.38,[],0,0,[],[]
15070,15930,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-25.23,-15.27,[],0,0,[],[]
15930,16740,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-46.39,-36.59,[],0,0,[],[]
16740,17540,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.88,-41.75,[],0,0,[],[]
17540,19590,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-33.31,-18.54,[],0,0,[],[]
19590,20510,OCH,CXN,0.0,2,XM,EC,0,NT,FI,0.0,0,-35.47,-29.95,[],0,0,[],[]
20510,21310,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-51.95,-44.1,[],0,0,[],[]
21310,22000,NA,FAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-37.36,-23.31,[],0,0,[],[]
22000,26640,NA,TVF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-53.46,-42.2,[],0,0,[],[]
26640,27440,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-46.46,-38.16,[],0,0,[],[]
27440,28640,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-65.55,-52.15,[],0,0,[],[]
28640,29550,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-52.92,-39.22,[],0,0,[],[]
29550,30560,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-60.34,-47.01,[],0,0,[],[]
30560,32560,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-49.9,-34.24,[],0,0,[],[]
32560,33500,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-42.25,-29.44,[],0,0,[],[]
33500,35210,FEM,FAN,0.93,3,AMF,EC,0,NT,FI,0.0,0,-34.24,-25.69,[],0,0,[],[]
35210,45180,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-37.75,-14.5,[],0,0,[],[]
45180,46190,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-65.82,-53.15,[],0,0,[],[]
46190,48320,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-33.3,-17.74,[],0,0,[],[]
48320,49850,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-63.52,-43.8,[],0,0,[],[]
49850,50830,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-51.37,-37.77,[],0,0,[],[]
50830,52730,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-63.18,-48.01,[],0,0,[],[]
52730,54010,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-53.33,-36.67,[],0,0,[],[]
54010,55450,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-75.92,-65.24,[],0,0,[],[]
55450,56630,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-48.54,-29.24,[],0,0,[],[]
56630,57620,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-63.39,-53.6,[],0,0,[],[]
57620,63480,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-40.67,-26.7,[],0,0,[],[]
63480,64840,FEM,FAN,0.0,4,pause,NA,NA,NA,NA,0.0,0,-30.91,-26.51,[],1360,0,[],[]
64840,67070,NA,FAF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-37.34,-28.53,[],0,0,[],[]
67070,68210,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-42.32,-28.47,[],0,0,[],[]
68210,69010,NA,OLF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-33.07,-21.22,[],0,0,[],[]
69010,72020,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-37.35,-22.91,[],0,0,[],[]
72020,73020,FEM,FAN,8.58,4,AMF,EC,0,NT,FI,0.0,0,-30.93,-23.03,[],0,0,[],[]
73020,74260,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-44.2,-31.12,[],0,0,[],[]
74260,75060,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-53.18,-41.56,[],0,0,[],[]
75060,77510,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-58.86,-40.59,[],0,0,[],[]
77510,78110,NA,FAF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-29.8,-17.41,[],0,0,[],[]
78110,79840,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-71.21,-58.41,[],0,0,[],[]
79840,80900,NA,FAF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-41.03,-27.65,[],0,0,[],[]
80900,82520,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-61.83,-46.92,[],0,0,[],[]
82520,83320,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-48.82,-41.62,[],0,0,[],[]
83320,87150,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-51.99,-42.85,[],0,0,[],[]
87150,87950,NA,TVF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-53.66,-45.97,[],0,0,[],[]
87950,88810,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-52.96,-42.2,[],0,0,[],[]
88810,89830,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-62.53,-50.08,[],0,0,[],[]
89830,91510,FEM,FAN,6.85,5,AIOCF,BC,0,NT,FI,0.0,0,-26.83,-21.17,[],0,0,[],[]
91510,92310,NA,SIL,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-45.78,-28.42,[],0,0,[],[]
92310,93150,OCH,CXN,0.0,5,AIOCF,RC,0,NT,FI,0.0,0,-35.14,-29.41,[],0,0,[],[]
93150,94850,NA,SIL,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-76.46,-60.72,[],0,0,[],[]
94850,96250,NA,MAF,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-41.32,-34.41,[],0,0,[],[]
96250,97330,NA,TVF,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-50.71,-34.6,[],0,0,[],[]
97330,99160,OCH,CXN,0.0,5,AIOCF,RC,0,NT,FH,0.0,0,-38.14,-29.46,[],0,0,[],[]
99160,101930,NA,SIL,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-61.94,-42.93,[],0,0,[],[]
101930,102730,OCH,CXN,0.0,5,AIOCF,RC,0,NT,FH,0.0,0,-36.46,-29.09,[],0,0,[],[]
102730,104060,NA,TVF,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-52.18,-38.4,[],0,0,[],[]
104060,106860,MAL,MAN,12.15,5,AIOCF,RC,0,NT,FI,0.0,0,-28.87,-21.03,[],0,0,[],[]
106860,107940,FEM,FAN,5.16,5,AIOCF,RC,0,NT,FI,0.0,0,-26.75,-20.95,[],0,0,[],[]
107940,109320,NA,SIL,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-59.9,-43.11,[],0,0,[],[]
109320,110500,OCH,CXN,0.0,5,AIOCF,RC,0,NT,FI,0.0,0,-34.43,-23.47,[],0,0,[],[]
110500,111330,NA,NOF,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-50.05,-40.97,[],0,0,[],[]
111330,112130,OCH,CXN,0.0,5,AIOCF,RC,0,NT,FH,0.0,0,-38.98,-33.23,[],0,0,[],[]
112130,113010,NA,OLF,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-38.43,-25.51,[],0,0,[],[]
113010,113920,FEM,FAN,5.31,5,AIOCF,RC,0,NT,FI,0.0,0,-31.4,-25.31,[],0,0,[],[]
113920,114760,OCH,CXN,0.0,5,AIOCF,RC,0,NT,FI,0.0,0,-31.19,-24.75,[],0,0,[],[]
114760,116750,NA,OLN,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-34.77,-25.61,[],0,0,[],[]
116750,119050,FEM,FAN,9.61,5,AIOCF,EC,0,NT,FI,0.0,0,-22.87,-15.36,[],0,0,[],[]
119050,119950,NA,OLN,0.0,6,pause,NA,NA,NA,NA,0.0,0,-28.14,-19.83,[],0,0,[],[]
119950,120830,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-48.08,-35.84,[],0,0,[],[]
120830,123640,NA,SIL,0.0,6,pause,NA,NA,NA,NA,0.0,0,-63.96,-49.63,[],0,0,[],[]
123640,125010,NA,SIL,0.0,6,pause,NA,NA,NA,NA,0.0,0,-66.34,-49.92,[],0,0,[],[]
125010,126390,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-41.77,-30.76,[],0,0,[],[]
126390,128060,OCH,CXN,0.0,6,XIOCA,BC,0,NT,FI,0.0,0,-32.59,-26.06,[],0,0,[],[]
128060,129200,NA,NON,0.0,6,XIOCA,NA,NA,NA,NA,0.0,0,-38.5,-28.49,[],0,0,[],[]
129200,130230,NA,OLN,0.0,6,XIOCA,NA,NA,NA,NA,0.0,0,-36.18,-29.55,[],0,0,[],[]
130230,131250,MAL,MAN,4.86,6,XIOCA,RC,0,NT,FI,0.0,0,-36.78,-30.47,[],0,0,[],[]
131250,132320,NA,NOF,0.0,6,XIOCA,NA,NA,NA,NA,0.0,0,-45.78,-34.71,[],0,0,[],[]
132320,134760,FEM,FAN,8.19,6,XIOCA,RC,0,NT,FI,0.0,0,-25.76,-16.37,[],0,0,[],[]
134760,135820,OCH,CXN,0.0,6,XIOCA,RC,0,NT,FI,0.0,0,-32.06,-24.42,[],0,0,[],[]
135820,136620,NA,NON,0.0,6,XIOCA,NA,NA,NA,NA,0.0,0,-37.85,-28.45,[],0,0,[],[]
136620,137420,NA,OLN,0.0,6,XIOCA,NA,NA,NA,NA,0.0,0,-29.89,-23.84,[],0,0,[],[]
137420,138420,FEM,FAN,5.63,6,XIOCA,EC,0,NT,FI,0.0,0,-25.11,-18.15,[],0,0,[],[]
138420,139560,NA,NON,0.0,7,pause,NA,NA,NA,NA,0.0,0,-33.01,-20.05,[],0,0,[],[]
139560,140530,NA,OLN,0.0,7,pause,NA,NA,NA,NA,0.0,0,-33.66,-25.77,[],0,0,[],[]
140530,141370,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-37.13,-28.94,[],0,0,[],[]
