segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,820,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-43.94,-39.95,[],0,0,[],[]
820,1820,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-41.22,-34.08,[],0,0,[],[]
1820,5410,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.34,-14.71,[],0,0,[],[]
5410,6540,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-35.3,-19.33,[],0,0,[],[]
6540,7670,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-38.83,-32.67,[],0,0,[],[]
7670,8500,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-38.31,-31.13,[],0,0,[],[]
8500,9320,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-29.97,-13.93,[],0,0,[],[]
9320,10150,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.51,-25.18,[],0,0,[],[]
10150,11170,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.4,-18.07,[],0,0,[],[]
11170,12190,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.62,-8.09,[],0,0,[],[]
12190,14090,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.44,-20.66,[],0,0,[],[]
14090,15440,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.06,-18.62,[],0,0,[],[]
15440,16440,FEM,FAN,4.7,1,AICF,BC,0,TIFI,FI,0.0,0,-33.03,-25.14,[],0,0,[],[]
16440,17250,NA,OLN,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-14.47,-3.3,[],0,0,[],[]
17250,18200,NA,NOF,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-12.36,-3.96,[],0,0,[],[]
18200,19010,NA,OLN,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-17.86,-4.13,[],0,0,[],[]
19010,20630,NA,NOF,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-24.02,-7.2,[],0,0,[],[]
20630,22870,CHI,CHN,0.0,1,AICF,RC,1,TIFR,FI,1.0,2240,-14.49,-3.81,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '1', 'seq': '1', 'end': 22.87, 'start': 20.63}]",0,0,[],[]
22870,23670,NA,OLN,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-29.01,-21.01,[],0,0,[],[]
23670,27460,NA,NOF,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-26.53,-5.5,[],0,0,[],[]
27460,28670,CHI,CHN,0.0,1,AICF,RC,1,NT,FH,1.0,1110,-12.56,-3.79,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '1', 'seq': '1', 'end': 28.57, 'start': 27.46}]",0,0,[],[]
28670,29700,OCH,CXN,0.0,1,AICF,EC,1,NT,FI,0.0,0,-41.63,-29.58,[],0,0,[],[]
29700,30700,NA,MAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.82,-32.55,[],0,0,[],[]
30700,33110,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-38.28,-19.56,[],0,0,[],[]
33110,34140,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-33.27,-21.83,[],0,0,[],[]
34140,36680,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-42.69,-34.24,[],0,0,[],[]
36680,37480,NA,CXF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-40.26,-34.4,[],0,0,[],[]
37480,42260,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-32.52,-10.9,[],0,0,[],[]
42260,43280,CHI,CHN,0.0,2,CM,EC,0,NT,FI,1.0,1020,-26.43,-22.86,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '1', 'seq': '1', 'end': 43.28, 'start': 42.26}]",0,0,[],[]
43280,44920,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-43.0,-34.38,[],0,0,[],[]
44920,48210,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-47.16,-32.67,[],0,0,[],[]
48210,50710,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-42.15,-29.79,[],0,0,[],[]
50710,51580,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-46.82,-34.15,[],0,0,[],[]
51580,52180,CHI,CHN,0.0,3,CIOCAX,BC,0,NT,FI,1.0,280,-35.09,-27.3,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 52.18, 'start': 51.9}]",0,0,[],[]
52180,53080,OCH,CXN,0.0,3,CIOCAX,RC,0,NT,FI,0.0,0,-38.91,-29.27,[],0,0,[],[]
53080,55670,NA,NOF,0.0,3,CIOCAX,NA,NA,NA,NA,0.0,0,-39.86,-24.42,[],0,0,[],[]
55670,56670,NA,FAF,0.0,3,CIOCAX,NA,NA,NA,NA,0.0,0,-39.11,-31.21,[],0,0,[],[]
