segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1240,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-15.36,-2.02,[],0,0,[],[]
1240,3100,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.12,-19.3,[],0,0,[],[]
3100,4920,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.73,-22.68,[],0,0,[],[]
4920,5830,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.79,-29.76,[],0,0,[],[]
5830,6660,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-31.06,-17.15,[],0,0,[],[]
6660,7780,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-45.33,-34.78,[],0,0,[],[]
7780,8810,FEM,FAN,5.27,1,AMF,BC,0,NT,FI,0.0,0,-34.29,-29.29,[],0,0,[],[]
8810,9670,CHI,CHN,0.0,1,AMF,NA,NA,NA,NA,0.0,0,-30.98,-21.41,[],0,280,"[{'start': 9.17, 'end': 9.45}]",[]
9670,10800,FEM,FAN,4.08,1,AMF,RC,0,NT,FH,0.0,0,-28.22,-18.13,[],0,0,[],[]
10800,11720,NA,SIL,0.0,1,AMF,NA,NA,NA,NA,0.0,0,-46.96,-36.84,[],0,0,[],[]
11720,13000,NA,NON,0.0,1,AMF,NA,NA,NA,NA,0.0,0,-37.51,-27.44,[],0,0,[],[]
13000,15410,MAL,MAN,10.21,1,AMF,RC,0,NT,FI,0.0,0,-37.0,-27.01,[],0,0,[],[]
15410,16650,NA,NOF,0.0,1,AMF,NA,NA,NA,NA,0.0,0,-39.18,-19.99,[],0,0,[],[]
16650,19740,FEM,FAN,11.28,1,AMF,EC,0,NT,FI,0.0,0,-30.06,-19.44,[],0,0,[],[]
19740,22380,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-31.58,-16.08,[],0,0,[],[]
22380,23280,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-12.64,-3.54,[],0,0,[],[]
23280,24860,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-35.78,-21.77,[],0,0,[],[]
24860,26480,FEM,FAN,4.96,2,AMF,BC,0,NT,FI,0.0,0,-30.78,-24.5,[],0,0,[],[]
26480,27320,NA,OLN,0.0,2,AMF,NA,NA,NA,NA,0.0,0,-30.88,-23.35,[],0,0,[],[]
27320,28330,MAL,MAN,4.65,2,AMF,RC,0,NT,FI,0.0,0,-24.83,-11.31,[],0,0,[],[]
28330,29170,NA,OLF,0.0,2,AMF,NA,NA,NA,NA,0.0,0,-33.9,-26.01,[],0,0,[],[]
29170,31460,NA,NOF,0.0,2,AMF,NA,NA,NA,NA,0.0,0,-41.08,-30.99,[],0,0,[],[]
31460,32870,FEM,FAN,9.09,2,AMF,EC,0,NT,FI,0.0,0,-25.53,-9.84,[],0,0,[],[]
32870,33670,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-42.41,-33.96,[],0,0,[],[]
33670,34500,NA,FAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-39.6,-27.4,[],0,0,[],[]
34500,36900,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-54.27,-45.42,[],0,0,[],[]
36900,38370,NA,MAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-48.99,-41.1,[],0,0,[],[]
38370,39680,FEM,FAN,6.05,3,AIOCF,BC,0,NT,FI,0.0,0,-28.84,-19.22,[],0,0,[],[]
39680,40280,FEM,FAN,2.85,3,AIOCF,RC,0,NT,FH,0.0,0,-31.08,-23.99,[],0,0,[],[]
40280,41880,FEM,FAN,0.0,3,AIOCF,NA,NA,NA,NA,0.0,0,-32.13,-20.37,[],1600,0,[],[]
41880,43540,OCH,CXN,0.0,3,AIOCF,RC,0,NT,FI,0.0,0,-34.76,-22.22,[],0,0,[],[]
43540,44560,NA,MAF,0.0,3,AIOCF,NA,NA,NA,NA,0.0,0,-38.43,-26.93,[],0,0,[],[]
44560,45470,NA,SIL,0.0,3,AIOCF,NA,NA,NA,NA,0.0,0,-44.06,-31.19,[],0,0,[],[]
45470,46270,OCH,CXN,0.0,3,AIOCF,RC,0,NT,FH,0.0,0,-39.3,-31.21,[],0,0,[],[]
46270,47070,NA,SIL,0.0,3,AIOCF,NA,NA,NA,NA,0.0,0,-48.19,-37.43,[],0,0,[],[]
47070,47870,OCH,CXN,0.0,3,AIOCF,EC,0,NT,FH,0.0,0,-41.14,-30.47,[],0,0,[],[]
47870,48780,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-51.04,-41.96,[],0,0,[],[]
48780,50840,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-27.56,-7.82,[],0,0,[],[]
50840,51900,NA,MAF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-27.35,-14.41,[],0,0,[],[]
51900,53470,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-39.6,-26.89,[],0,0,[],[]
53470,55860,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-49.72,-32.89,[],0,0,[],[]
55860,58830,FEM,FAN,10.66,4,AMF,EC,0,NT,FI,0.0,0,-36.39,-21.87,[],0,0,[],[]
58830,60070,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-39.81,-27.97,[],0,0,[],[]
60070,69000,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-31.49,-5.28,[],0,0,[],[]
69000,70180,FEM,FAN,4.0,5,AMF,BC,0,NT,FI,0.0,0,-37.72,-31.85,[],0,0,[],[]
70180,71040,NA,NOF,0.0,5,AMF,NA,NA,NA,NA,0.0,0,-51.1,-46.58,[],0,0,[],[]
71040,72040,FEM,FAN,5.17,5,AMF,RC,0,NT,FH,0.0,0,-29.6,-21.39,[],0,0,[],[]
72040,74190,NA,NOF,0.0,5,AMF,NA,NA,NA,NA,0.0,0,-28.94,-10.07,[],0,0,[],[]
74190,75750,FEM,FAN,7.53,5,AMF,RC,0,NT,FH,0.0,0,-31.79,-23.83,[],0,0,[],[]
75750,77340,NA,SIL,0.0,5,AMF,NA,NA,NA,NA,0.0,0,-52.25,-41.53,[],0,0,[],[]
77340,78870,FEM,FAN,8.86,5,AMF,RC,0,NT,FH,0.0,0,-34.32,-26.46,[],0,0,[],[]
78870,80510,MAL,MAN,4.39,5,AMF,RC,0,NT,FI,0.0,0,-38.81,-31.24,[],0,0,[],[]
80510,82410,NA,SIL,0.0,5,AMF,NA,NA,NA,NA,0.0,0,-47.33,-28.66,[],0,0,[],[]
82410,84300,NA,NOF,0.0,5,AMF,NA,NA,NA,NA,0.0,0,-39.81,-28.93,[],0,0,[],[]
84300,85380,FEM,FAN,7.8,5,AMF,EC,0,NT,FI,0.0,0,-33.0,-25.51,[],0,0,[],[]
85380,86210,NA,MAF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-47.99,-39.02,[],0,0,[],[]
86210,87010,NA,CXF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-43.29,-37.07,[],0,0,[],[]
87010,88500,NA,SIL,0.0,6,pause,NA,NA,NA,NA,0.0,0,-51.39,-35.92,[],0,0,[],[]
88500,89550,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-43.96,-34.3,[],0,0,[],[]
89550,94150,NA,SIL,0.0,6,pause,NA,NA,NA,NA,0.0,0,-51.55,-36.75,[],0,0,[],[]
94150,94950,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-47.74,-35.97,[],0,0,[],[]
94950,95750,NA,SIL,0.0,6,pause,NA,NA,NA,NA,0.0,0,-50.36,-40.98,[],0,0,[],[]
95750,97010,FEM,FAN,3.24,6,AMF,EC,0,NT,FI,0.0,0,-35.03,-26.66,[],0,0,[],[]
97010,105170,NA,SIL,0.0,7,pause,NA,NA,NA,NA,0.0,0,-49.7,-35.21,[],0,0,[],[]
105170,106450,MAL,MAN,4.41,7,AMM,EC,0,NT,FI,0.0,0,-41.75,-36.46,[],0,0,[],[]
106450,108830,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-48.84,-35.12,[],0,0,[],[]
108830,109940,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-44.29,-34.77,[],0,0,[],[]
109940,110950,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-45.39,-35.65,[],0,0,[],[]
110950,111950,NA,MAF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-43.17,-35.42,[],0,0,[],[]
