segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,4870,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.99,-2.39,[],0,0,[],[]
4870,5750,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-19.93,-11.27,[],0,0,[],[]
5750,7720,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.64,-23.73,[],0,0,[],[]
7720,8940,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-23.87,-9.75,[],0,0,[],[]
8940,11960,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-31.52,-18.75,[],0,0,[],[]
11960,13260,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.76,-20.8,[],0,0,[],[]
13260,14060,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-19.76,-6.83,[],0,0,[],[]
14060,14860,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.72,-23.99,[],0,0,[],[]
14860,15660,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-38.68,-29.97,[],0,0,[],[]
15660,16620,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.14,-23.9,[],0,0,[],[]
16620,18130,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.27,-10.68,[],0,0,[],[]
18130,18940,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-24.7,-8.67,[],0,0,[],[]
18940,20140,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.48,-16.42,[],0,0,[],[]
20140,21020,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.67,-18.13,[],0,0,[],[]
21020,22030,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.07,-14.33,[],0,0,[],[]
22030,23280,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-23.05,-3.31,[],0,0,[],[]
23280,26120,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.33,-37.55,[],0,0,[],[]
26120,27120,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-48.83,-39.11,[],0,0,[],[]
27120,27920,NA,CXF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.51,-47.29,[],0,0,[],[]
27920,28970,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-49.73,-44.12,[],0,0,[],[]
28970,29970,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-51.63,-44.28,[],0,0,[],[]
29970,31760,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.91,-46.09,[],0,0,[],[]
31760,32770,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-49.13,-44.61,[],0,0,[],[]
32770,33770,FEM,FAN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-38.81,-31.32,[],1000,0,[],[]
33770,34850,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.7,-8.09,[],0,0,[],[]
34850,35900,FEM,FAN,3.53,1,AICF,BC,0,TIFI,FI,0.0,0,-37.16,-29.51,[],0,0,[],[]
35900,36600,CHI,CHN,0.0,1,AICF,EC,1,TIFR,FI,1.0,700,-31.27,-27.33,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 36.6, 'start': 35.9}]",0,0,[],[]
36600,37430,CHI,CHN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-28.12,-21.63,[],0,830,"[{'start': 36.6, 'end': 37.43}]",[]
37430,38760,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.51,-39.21,[],0,0,[],[]
38760,39620,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-48.2,-36.47,[],0,0,[],[]
39620,40420,CHI,CHN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-21.74,-16.0,[],0,800,"[{'start': 39.62, 'end': 40.42}]",[]
40420,41040,CHI,CHN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-19.02,-16.48,[],0,620,"[{'start': 40.42, 'end': 41.04}]",[]
41040,41870,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-23.92,-17.63,[],0,0,[],[]
41870,42870,FEM,FAN,3.41,2,AICF,BC,0,NT,FI,0.0,0,-38.26,-26.95,[],0,0,[],[]
42870,44000,NA,FAF,0.0,2,AICF,NA,NA,NA,NA,0.0,0,-39.12,-28.61,[],0,0,[],[]
44000,44800,NA,NOF,0.0,2,AICF,NA,NA,NA,NA,0.0,0,-46.44,-39.77,[],0,0,[],[]
44800,46390,FEM,FAN,4.68,2,AICF,RC,0,TIFI,FH,0.0,0,-34.94,-26.08,[],0,0,[],[]
46390,47410,CHI,CHN,0.0,2,AICF,NA,NA,NA,NA,0.0,0,-23.63,-16.69,[],0,1020,"[{'start': 46.39, 'end': 47.41}]",[]
