segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,2140,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-20.72,-5.29,[],0,0,[],[]
2140,3140,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.62,-23.8,[],0,0,[],[]
3140,5700,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.68,-23.56,[],0,0,[],[]
5700,11410,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-21.29,-2.69,[],0,0,[],[]
11410,12210,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-28.73,-19.75,[],0,0,[],[]
12210,14660,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.31,-5.01,[],0,0,[],[]
14660,15530,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.98,-26.66,[],0,0,[],[]
15530,16530,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-36.46,-22.88,[],0,0,[],[]
16530,17360,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.81,-32.06,[],0,0,[],[]
17360,18160,OCH,CXN,0.0,1,XIOCA,BC,0,NT,FI,0.0,0,-39.63,-28.19,[],0,0,[],[]
18160,18970,NA,NOF,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-39.82,-30.9,[],0,0,[],[]
18970,21790,FEM,FAN,7.71,1,XIOCA,EC,0,NT,FI,0.0,0,-33.62,-16.29,[],0,0,[],[]
21790,22940,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-25.43,-9.23,[],0,0,[],[]
22940,25680,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-36.84,-18.74,[],0,0,[],[]
25680,31020,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-27.23,-3.46,[],0,0,[],[]
31020,32040,FEM,FAN,5.79,2,AIOCF,BC,0,NT,FI,0.0,0,-33.67,-22.62,[],0,0,[],[]
32040,33510,NA,OLN,0.0,2,AIOCF,NA,NA,NA,NA,0.0,0,-27.74,-15.61,[],0,0,[],[]
33510,34310,NA,NON,0.0,2,AIOCF,NA,NA,NA,NA,0.0,0,-36.5,-29.45,[],0,0,[],[]
34310,35800,FEM,FAN,2.65,2,AIOCF,RC,0,NT,FH,0.0,0,-32.79,-24.19,[],0,0,[],[]
35800,36930,CHI,CHN,0.0,2,AIOCF,NA,NA,NA,NA,0.0,0,-15.8,-11.89,[],0,1130,"[{'start': 35.8, 'end': 36.93}]",[]
36930,37750,FEM,FAN,3.81,2,AIOCF,RC,0,NT,FH,0.0,0,-26.58,-15.61,[],0,0,[],[]
