segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1170,NA,TVF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-43.85,-26.29,[],0,0,[],[]
1170,1980,OCH,CXN,0.0,1,XM,EC,0,NT,FI,0.0,0,-33.56,-24.15,[],0,0,[],[]
1980,7500,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-22.38,-4.26,[],0,0,[],[]
7500,8570,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-18.02,-6.57,[],0,0,[],[]
8570,9410,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-17.12,-4.49,[],0,0,[],[]
9410,10550,FEM,FAN,5.46,2,AMF,EC,0,NT,FI,0.0,0,-30.23,-20.82,[],0,0,[],[]
10550,11350,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-38.72,-31.47,[],0,0,[],[]
11350,12270,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-43.77,-33.67,[],0,0,[],[]
12270,13320,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-31.2,-13.8,[],0,0,[],[]
13320,20230,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-42.66,-28.84,[],0,0,[],[]
20230,21030,NA,CXF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-32.66,-21.91,[],0,0,[],[]
21030,22730,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-39.06,-20.34,[],0,0,[],[]
22730,23530,OCH,CXN,0.0,3,XIOCA,BC,0,NT,FI,0.0,0,-24.07,-15.51,[],0,0,[],[]
23530,24730,FEM,FAN,1.22,3,XIOCA,RC,0,NT,FI,0.0,0,-24.82,-15.78,[],0,0,[],[]
24730,25530,NA,NOF,0.0,3,XIOCA,NA,NA,NA,NA,0.0,0,-43.13,-36.53,[],0,0,[],[]
25530,26530,FEM,FAN,7.39,3,XIOCA,RC,0,NT,FH,0.0,0,-28.64,-19.6,[],0,0,[],[]
26530,28150,NA,NOF,0.0,3,XIOCA,NA,NA,NA,NA,0.0,0,-44.49,-27.46,[],0,0,[],[]
