segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1430,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.09,-16.17,[],0,0,[],[]
1430,4270,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.82,-30.2,[],0,0,[],[]
4270,4870,CHI,CHN,0.0,1,CIOCX,BC,0,NT,FI,1.0,460,-16.27,-11.13,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 4.73, 'start': 4.27}]",0,0,[],[]
4870,5680,NA,NOF,0.0,1,CIOCX,NA,NA,NA,NA,0.0,0,-51.24,-40.3,[],0,0,[],[]
5680,6280,CHI,CHN,0.0,1,CIOCX,NA,NA,NA,NA,0.0,0,-18.45,-12.11,[],0,400,[],"[{'start': 5.68, 'end': 6.08}]"
6280,7140,NA,NOF,0.0,1,CIOCX,NA,NA,NA,NA,0.0,0,-44.14,-31.32,[],0,0,[],[]
7140,7850,CHI,CHN,0.0,1,CIOCX,RC,0,NT,FH,1.0,710,-15.62,-6.38,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 7.85, 'start': 7.14}]",0,0,[],[]
7850,8790,NA,NOF,0.0,1,CIOCX,NA,NA,NA,NA,0.0,0,-27.52,-10.99,[],0,0,[],[]
8790,9390,OCH,CXN,0.0,1,CIOCX,RC,0,NT,FI,0.0,0,-27.21,-22.42,[],0,0,[],[]
9390,10210,NA,SIL,0.0,1,CIOCX,NA,NA,NA,NA,0.0,0,-54.17,-46.65,[],0,0,[],[]
10210,11110,NA,NOF,0.0,1,CIOCX,NA,NA,NA,NA,0.0,0,-18.43,-3.08,[],0,0,[],[]
11110,11920,OCH,CXN,0.0,1,CIOCX,RC,0,NT,FH,0.0,0,-20.77,-7.87,[],0,0,[],[]
11920,12930,CHI,CHN,0.0,1,CIOCX,RC,0,NT,FI,1.0,700,-14.47,-4.13,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 12.93, 'start': 12.23}]",0,0,[],[]
12930,14640,NA,OLF,0.0,1,CIOCX,NA,NA,NA,NA,0.0,0,-25.29,-9.04,[],0,0,[],[]
14640,15250,CHI,CHN,0.0,1,CIOCX,EC,0,NT,FH,1.0,520,-14.06,-11.22,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 15.16, 'start': 14.64}]",0,0,[],[]
15250,20370,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.11,-6.8,[],0,0,[],[]
20370,21020,CHI,CHN,0.0,2,CIC,BC,0,TIFI,FI,1.0,650,-14.02,-9.3,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 21.02, 'start': 20.37}]",0,0,[],[]
21020,21820,NA,NOF,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-17.58,-5.75,[],0,0,[],[]
21820,22420,CHI,CHN,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-17.61,-8.83,[],0,600,[],"[{'start': 21.82, 'end': 22.42}]"
22420,23260,NA,OLN,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-16.93,-4.54,[],0,0,[],[]
23260,25220,CHI,CHN,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-17.24,-8.49,[],0,560,"[{'start': 24.66, 'end': 25.22}]",[]
25220,26290,FEM,FAN,7.75,2,CIC,RC,1,TIFR,FI,0.0,0,-27.63,-17.67,[],0,0,[],[]
26290,28490,NA,SIL,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-56.3,-44.5,[],0,0,[],[]
28490,29210,CHI,CHN,0.0,2,CIC,RC,1,TIMI,FI,1.0,590,-14.93,-8.07,"[{'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 29.08, 'start': 28.49}]",0,0,[],[]
29210,30620,NA,SIL,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-51.1,-45.62,[],0,0,[],[]
30620,32660,NA,NOF,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-29.52,-8.37,[],0,0,[],[]
32660,33670,MAL,MAN,2.54,2,CIC,RC,2,TIMR,FI,0.0,0,-33.41,-23.59,[],0,0,[],[]
33670,34470,NA,NON,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-36.15,-29.01,[],0,0,[],[]
34470,35150,CHI,CHN,0.0,2,CIC,RC,2,TIMI,FI,1.0,680,-16.03,-9.92,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 35.15, 'start': 34.47}]",0,0,[],[]
35150,36210,NA,NOF,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-22.33,-6.69,[],0,0,[],[]
36210,37070,CHI,CHN,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-17.19,-10.95,[],0,500,[],"[{'start': 36.21, 'end': 36.71}]"
37070,38250,MAL,MAN,6.92,2,CIC,RC,3,TIMR,FI,0.0,0,-32.33,-24.71,[],0,0,[],[]
38250,40210,NA,NON,0.0,2,CIC,NA,NA,NA,NA,0.0,0,-18.34,-3.17,[],0,0,[],[]
40210,41210,MAL,MAN,4.77,2,CIC,EC,3,NT,FH,0.0,0,-29.94,-21.17,[],0,0,[],[]
41210,43060,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-44.85,-36.72,[],0,0,[],[]
43060,43880,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-36.56,-25.74,[],0,0,[],[]
43880,44750,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-19.9,-3.7,[],0,0,[],[]
44750,45350,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-19.24,-12.15,[],0,0,[],[]
45350,60470,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-29.02,-7.48,[],0,0,[],[]
60470,61270,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-27.93,-18.13,[],0,0,[],[]
61270,88020,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-30.48,-9.93,[],0,0,[],[]
88020,88830,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-23.66,-9.86,[],0,0,[],[]
88830,89450,CHI,CHN,0.0,3,CM,EC,0,NT,FI,2.0,250,-29.55,-14.93,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '0', 'Wide-band': '1', 'Xlong-island': '0', 'seq': '1', 'end': 88.94, 'start': 88.83}, {'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '1', 'Typical-entropy': '1', 'Voicing-quality': '0', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '2', 'end': 89.45, 'start': 89.31}]",0,0,[],[]
89450,97770,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-26.54,-7.6,[],0,0,[],[]
97770,98770,FEM,FAN,4.05,4,AMF,EC,0,NT,FI,0.0,0,-31.33,-23.95,[],0,0,[],[]
98770,111970,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-28.07,-7.65,[],0,0,[],[]
111970,112770,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-34.75,-19.24,[],0,0,[],[]
112770,118270,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-42.11,-27.4,[],0,0,[],[]
118270,120470,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-56.98,-48.63,[],0,0,[],[]
120470,132960,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-32.82,-9.64,[],0,0,[],[]
132960,133560,CHI,CHN,0.0,5,CM,EC,0,NT,FI,1.0,420,-18.68,-12.96,"[{'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 133.38, 'start': 133.11}]",0,0,[],[]
133560,134660,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-40.2,-26.14,[],0,0,[],[]
134660,135480,CHI,CHN,0.0,6,pause,NA,NA,NA,NA,0.0,0,-13.89,-10.91,[],0,820,"[{'start': 134.66, 'end': 135.48}]",[]
135480,146290,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-32.99,-11.08,[],0,0,[],[]
146290,147130,NA,OLN,0.0,6,pause,NA,NA,NA,NA,0.0,0,-26.15,-16.45,[],0,0,[],[]
147130,150100,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-33.06,-12.92,[],0,0,[],[]
150100,151000,NA,SIL,0.0,6,pause,NA,NA,NA,NA,0.0,0,-57.54,-49.49,[],0,0,[],[]
151000,157280,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-29.68,-9.09,[],0,0,[],[]
157280,157880,CHI,CHN,0.0,6,pause,NA,NA,NA,NA,0.0,0,-18.38,-4.1,[],0,0,[],[]
157880,158700,NA,NON,0.0,6,pause,NA,NA,NA,NA,0.0,0,-16.11,-3.34,[],0,0,[],[]
158700,159580,NA,OLN,0.0,6,pause,NA,NA,NA,NA,0.0,0,-20.59,-4.99,[],0,0,[],[]
159580,163890,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-31.97,-9.62,[],0,0,[],[]
163890,164500,NA,OLN,0.0,6,pause,NA,NA,NA,NA,0.0,0,-32.24,-20.48,[],0,0,[],[]
164500,166830,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-23.91,-4.71,[],0,0,[],[]
166830,167650,NA,OLF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-25.59,-13.26,[],0,0,[],[]
167650,176530,NA,NON,0.0,6,pause,NA,NA,NA,NA,0.0,0,-27.6,-10.28,[],0,0,[],[]
176530,178220,NA,SIL,0.0,6,pause,NA,NA,NA,NA,0.0,0,-57.69,-53.95,[],0,0,[],[]
178220,179390,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-39.34,-23.6,[],0,0,[],[]
179390,180400,NA,MAF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-41.68,-31.78,[],0,0,[],[]
180400,186710,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-31.83,-9.14,[],0,0,[],[]
186710,187510,NA,SIL,0.0,6,pause,NA,NA,NA,NA,0.0,0,-54.72,-46.98,[],0,0,[],[]
187510,190310,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-24.69,-6.85,[],0,0,[],[]
190310,191070,OCH,CXN,0.0,6,XM,EC,0,NT,FI,0.0,0,-20.44,-5.79,[],0,0,[],[]
191070,194200,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-28.59,-8.64,[],0,0,[],[]
194200,195010,NA,CXF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-36.78,-25.15,[],0,0,[],[]
195010,196230,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-44.54,-37.4,[],0,0,[],[]
196230,196890,CHI,CHN,0.0,7,CM,EC,0,NT,FI,1.0,660,-16.29,-8.81,"[{'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 196.89, 'start': 196.23}]",0,0,[],[]
196890,215000,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-31.69,-7.53,[],0,0,[],[]
215000,216000,NA,CXF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-44.5,-34.45,[],0,0,[],[]
216000,217210,MAL,MAN,3.04,8,AMM,EC,0,NT,FI,0.0,0,-41.89,-31.19,[],0,0,[],[]
217210,218210,NA,MAF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-39.62,-23.67,[],0,0,[],[]
218210,219010,NA,NOF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-36.82,-24.74,[],0,0,[],[]
219010,219610,CHI,CHN,0.0,9,pause,NA,NA,NA,NA,0.0,0,-18.98,-6.02,[],0,260,[],"[{'start': 219.35, 'end': 219.61}]"
219610,220840,NA,NOF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-33.26,-19.67,[],0,0,[],[]
220840,222510,NA,SIL,0.0,9,pause,NA,NA,NA,NA,0.0,0,-53.86,-41.23,[],0,0,[],[]
222510,223720,NA,NOF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-49.39,-38.76,[],0,0,[],[]
223720,224730,NA,SIL,0.0,9,pause,NA,NA,NA,NA,0.0,0,-53.34,-40.02,[],0,0,[],[]
224730,226490,NA,CXF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-48.16,-40.49,[],0,0,[],[]
226490,228310,NA,NOF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-29.15,-10.05,[],0,0,[],[]
228310,229110,NA,SIL,0.0,9,pause,NA,NA,NA,NA,0.0,0,-54.78,-44.99,[],0,0,[],[]
229110,232400,NA,NOF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-43.16,-24.2,[],0,0,[],[]
232400,233460,NA,SIL,0.0,9,pause,NA,NA,NA,NA,0.0,0,-53.2,-39.76,[],0,0,[],[]
233460,239150,NA,NOF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-17.54,-1.83,[],0,0,[],[]
239150,240150,MAL,MAN,2.91,9,AMM,BC,0,NT,FI,0.0,0,-19.42,-4.34,[],0,0,[],[]
240150,240950,NA,NOF,0.0,9,AMM,NA,NA,NA,NA,0.0,0,-38.72,-37.32,[],0,0,[],[]
240950,241950,MAL,MAN,6.32,9,AMM,EC,0,NT,FH,0.0,0,-34.51,-26.08,[],0,0,[],[]
241950,245720,NA,NOF,0.0,10,pause,NA,NA,NA,NA,0.0,0,-21.25,-1.49,[],0,0,[],[]
245720,246560,NA,SIL,0.0,10,pause,NA,NA,NA,NA,0.0,0,-43.14,-41.91,[],0,0,[],[]
246560,247560,NA,MAF,0.0,10,pause,NA,NA,NA,NA,0.0,0,-40.46,-32.0,[],0,0,[],[]
247560,252720,NA,NOF,0.0,10,pause,NA,NA,NA,NA,0.0,0,-26.03,-4.96,[],0,0,[],[]
252720,253570,NA,SIL,0.0,10,pause,NA,NA,NA,NA,0.0,0,-45.26,-35.95,[],0,0,[],[]
253570,258180,NA,NOF,0.0,10,pause,NA,NA,NA,NA,0.0,0,-25.28,-3.66,[],0,0,[],[]
258180,258780,CHI,CHN,0.0,10,pause,NA,NA,NA,NA,0.0,0,-14.99,-3.2,[],0,470,[],"[{'start': 258.18, 'end': 258.65}]"
258780,268230,NA,NOF,0.0,10,pause,NA,NA,NA,NA,0.0,0,-23.26,-0.74,[],0,0,[],[]
268230,269050,NA,SIL,0.0,10,pause,NA,NA,NA,NA,0.0,0,-52.82,-42.48,[],0,0,[],[]
269050,269970,NA,NOF,0.0,10,pause,NA,NA,NA,NA,0.0,0,-47.27,-34.71,[],0,0,[],[]
269970,270880,NA,SIL,0.0,10,pause,NA,NA,NA,NA,0.0,0,-56.61,-53.46,[],0,0,[],[]
270880,271960,NA,NOF,0.0,10,pause,NA,NA,NA,NA,0.0,0,-35.52,-19.37,[],0,0,[],[]
271960,272770,NA,SIL,0.0,10,pause,NA,NA,NA,NA,0.0,0,-49.98,-39.52,[],0,0,[],[]
272770,283100,NA,NOF,0.0,10,pause,NA,NA,NA,NA,0.0,0,-27.41,-1.96,[],0,0,[],[]
283100,283900,NA,SIL,0.0,10,pause,NA,NA,NA,NA,0.0,0,-49.27,-45.08,[],0,0,[],[]
283900,290580,NA,NOF,0.0,10,pause,NA,NA,NA,NA,0.0,0,-30.28,-11.61,[],0,0,[],[]
290580,291180,CHI,CHN,0.0,10,CM,EC,0,NT,FI,1.0,250,-17.98,-11.28,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 291.18, 'start': 290.93}]",0,0,[],[]
291180,293210,NA,NOF,0.0,11,pause,NA,NA,NA,NA,0.0,0,-32.25,-15.11,[],0,0,[],[]
293210,294320,NA,SIL,0.0,11,pause,NA,NA,NA,NA,0.0,0,-48.7,-45.53,[],0,0,[],[]
294320,294920,NA,NOF,0.0,11,pause,NA,NA,NA,NA,0.0,0,-46.2,-39.41,[],0,0,[],[]
294920,295720,NA,SIL,0.0,11,pause,NA,NA,NA,NA,0.0,0,-52.46,-42.14,[],0,0,[],[]
295720,296520,NA,NOF,0.0,11,pause,NA,NA,NA,NA,0.0,0,-42.92,-32.95,[],0,0,[],[]
296520,297320,NA,SIL,0.0,11,pause,NA,NA,NA,NA,0.0,0,-52.11,-47.41,[],0,0,[],[]
297320,298570,NA,CHF,0.0,11,CM,EC,0,NT,FI,1.0,900,-41.69,-27.28,"[{'Canonical-syllable': '0', 'Growl': '3', 'High-freq-energy': '1', 'Long-island': '0', 'Low-tilt-spectrum': '3', 'Medium-island': '0', 'Short-island': '3', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '0', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 298.57, 'start': 297.67}]",0,0,[],[]
298570,299370,NA,CXF,0.0,12,pause,NA,NA,NA,NA,0.0,0,-46.46,-36.52,[],0,0,[],[]
299370,305070,NA,NOF,0.0,12,pause,NA,NA,NA,NA,0.0,0,-22.52,-4.06,[],0,0,[],[]
305070,305930,NA,SIL,0.0,12,pause,NA,NA,NA,NA,0.0,0,-43.92,-32.62,[],0,0,[],[]
305930,310810,NA,NOF,0.0,12,pause,NA,NA,NA,NA,0.0,0,-23.87,-4.39,[],0,0,[],[]
310810,311650,NA,SIL,0.0,12,pause,NA,NA,NA,NA,0.0,0,-42.42,-38.92,[],0,0,[],[]
311650,314180,NA,NOF,0.0,12,pause,NA,NA,NA,NA,0.0,0,-18.68,-2.52,[],0,0,[],[]
314180,315860,NA,SIL,0.0,12,pause,NA,NA,NA,NA,0.0,0,-41.37,-38.09,[],0,0,[],[]
315860,319720,NA,NOF,0.0,12,pause,NA,NA,NA,NA,0.0,0,-40.27,-29.37,[],0,0,[],[]
319720,320900,NA,SIL,0.0,12,pause,NA,NA,NA,NA,0.0,0,-43.71,-39.01,[],0,0,[],[]
