segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1010,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-19.35,-0.82,[],0,0,[],[]
1010,2780,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-21.74,-6.13,[],0,0,[],[]
2780,3780,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.88,-24.58,[],0,0,[],[]
3780,5770,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-31.32,-15.6,[],0,0,[],[]
5770,7010,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-11.56,-1.9,[],0,0,[],[]
7010,11590,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.52,-3.64,[],0,0,[],[]
11590,12650,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-16.73,-2.69,[],0,0,[],[]
12650,14040,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-20.53,-5.29,[],0,0,[],[]
14040,15540,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-15.67,-3.0,[],0,0,[],[]
15540,20610,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-22.43,-3.74,[],0,0,[],[]
20610,21570,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-24.65,-9.99,[],0,0,[],[]
21570,23920,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.42,-6.48,[],0,0,[],[]
23920,25020,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.43,-7.55,[],0,0,[],[]
25020,26390,FEM,FAN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.91,-25.83,[],1370,0,[],[]
26390,27200,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.17,-35.26,[],0,0,[],[]
27200,28810,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-40.12,-32.68,[],0,0,[],[]
28810,29630,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-43.42,-39.94,[],0,0,[],[]
29630,30650,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-43.29,-39.58,[],0,0,[],[]
30650,33190,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.76,-38.72,[],0,0,[],[]
33190,33990,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-24.76,-12.81,[],0,0,[],[]
33990,34990,FEM,FAN,1.28,1,AIOCF,BC,0,NT,FI,0.0,0,-33.24,-25.68,[],0,0,[],[]
