segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,810,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.34,-26.74,[],0,0,[],[]
810,1460,NA,CHF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-39.59,-25.7,[],0,110,[],"[{'start': 1.35, 'end': 1.46}]"
1460,3410,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.65,-18.05,[],0,0,[],[]
3410,4240,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-21.59,-4.04,[],0,0,[],[]
4240,5350,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-51.8,-41.95,[],0,0,[],[]
5350,6460,OCH,CXN,0.0,1,XIOCA,BC,0,NT,FI,0.0,0,-30.46,-21.91,[],0,0,[],[]
6460,8290,NA,NOF,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-40.69,-20.25,[],0,0,[],[]
8290,9090,NA,SIL,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-55.28,-50.36,[],0,0,[],[]
9090,10620,NA,NOF,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-37.96,-22.43,[],0,0,[],[]
10620,11710,FEM,FAN,4.0,1,XIOCA,RC,0,NT,FI,0.0,0,-36.28,-30.42,[],0,0,[],[]
11710,12960,NA,CXF,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-54.61,-48.2,[],0,0,[],[]
12960,14090,NA,SIL,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-47.19,-27.55,[],0,0,[],[]
14090,14960,NA,NOF,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-52.16,-40.65,[],0,0,[],[]
14960,16340,FEM,FAN,5.28,1,XIOCA,RC,0,NT,FH,0.0,0,-26.73,-7.21,[],0,0,[],[]
16340,17390,NA,NOF,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-47.88,-37.73,[],0,0,[],[]
17390,19670,OCH,CXN,0.0,1,XIOCA,EC,0,NT,FI,0.0,0,-26.91,-15.22,[],0,0,[],[]
19670,20470,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.19,-38.09,[],0,0,[],[]
20470,23950,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-22.64,-6.04,[],0,0,[],[]
23950,25130,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-50.7,-48.61,[],0,0,[],[]
25130,26180,OCH,CXN,0.0,2,XM,EC,0,NT,FI,0.0,0,-39.18,-31.69,[],0,0,[],[]
26180,29470,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-54.34,-50.01,[],0,0,[],[]
29470,31010,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-52.53,-46.19,[],0,0,[],[]
31010,34320,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-57.44,-48.0,[],0,0,[],[]
34320,35140,OCH,CXN,0.0,3,XIOCA,BC,0,NT,FI,0.0,0,-25.72,-16.63,[],0,0,[],[]
35140,38080,NA,SIL,0.0,3,XIOCA,NA,NA,NA,NA,0.0,0,-57.91,-46.74,[],0,0,[],[]
38080,38880,NA,NOF,0.0,3,XIOCA,NA,NA,NA,NA,0.0,0,-44.08,-29.14,[],0,0,[],[]
38880,39680,OCH,CXN,0.0,3,XIOCA,RC,0,NT,FH,0.0,0,-33.42,-24.79,[],0,0,[],[]
39680,40510,NA,SIL,0.0,3,XIOCA,NA,NA,NA,NA,0.0,0,-58.55,-50.52,[],0,0,[],[]
40510,41310,NA,NOF,0.0,3,XIOCA,NA,NA,NA,NA,0.0,0,-45.22,-35.1,[],0,0,[],[]
41310,43120,OCH,CXN,0.0,3,XIOCA,RC,0,NT,FH,0.0,0,-28.62,-18.59,[],0,0,[],[]
43120,44120,FEM,FAN,4.95,3,XIOCA,RC,0,NT,FI,0.0,0,-30.59,-24.26,[],0,0,[],[]
