segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1500,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-41.88,-21.18,[],0,0,[],[]
1500,2830,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-72.68,-61.38,[],0,0,[],[]
2830,4190,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-41.72,-33.88,[],0,0,[],[]
4190,5190,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.13,-37.16,[],0,0,[],[]
5190,7850,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-29.37,-15.95,[],0,0,[],[]
7850,8650,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-21.88,-12.23,[],0,0,[],[]
8650,16850,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-29.18,-12.85,[],0,0,[],[]
16850,18610,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.25,-34.6,[],0,0,[],[]
18610,19490,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-35.25,-27.32,[],0,0,[],[]
19490,20490,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.43,-19.66,[],0,0,[],[]
20490,21670,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.81,-15.46,[],0,0,[],[]
21670,22470,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-50.53,-40.84,[],0,0,[],[]
22470,27210,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-38.28,-22.71,[],0,0,[],[]
27210,28210,FEM,FAN,2.08,1,AMF,EC,0,NT,FI,0.0,0,-35.93,-26.74,[],0,0,[],[]
28210,29010,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-31.93,-19.45,[],0,0,[],[]
29010,29810,NA,CXF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-39.93,-27.15,[],0,0,[],[]
29810,35140,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-33.56,-16.87,[],0,0,[],[]
35140,36100,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-59.69,-52.09,[],0,0,[],[]
36100,39870,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-33.29,-12.77,[],0,0,[],[]
39870,40880,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-63.6,-53.41,[],0,0,[],[]
40880,41680,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-66.2,-61.3,[],0,0,[],[]
41680,42910,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-66.38,-53.2,[],0,0,[],[]
42910,44800,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.72,-27.27,[],0,0,[],[]
44800,46290,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-65.69,-49.66,[],0,0,[],[]
46290,47090,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-52.42,-35.35,[],0,0,[],[]
47090,48570,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-65.63,-49.68,[],0,0,[],[]
48570,49650,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-51.06,-31.49,[],0,0,[],[]
49650,50650,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-74.24,-64.46,[],0,0,[],[]
50650,51750,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-56.88,-44.28,[],0,0,[],[]
51750,53200,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-66.7,-47.96,[],0,0,[],[]
53200,54200,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.27,-34.27,[],0,0,[],[]
54200,55000,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-44.38,-34.34,[],0,0,[],[]
55000,55800,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-52.05,-39.29,[],0,0,[],[]
55800,56600,NA,CHF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-47.52,-37.08,[],0,680,[],"[{'start': 55.8, 'end': 56.48}]"
56600,57950,NA,TVF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-56.84,-38.27,[],0,0,[],[]
57950,58840,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.02,-37.74,[],0,0,[],[]
