segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,910,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.06,-35.72,[],0,0,[],[]
910,3410,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.2,-8.01,[],0,0,[],[]
3410,4670,OCH,CXN,0.0,1,XIOCA,BC,0,NT,FI,0.0,0,-22.55,-13.45,[],0,0,[],[]
4670,5580,NA,OLF,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-34.88,-27.71,[],0,0,[],[]
5580,6940,MAL,MAN,6.22,1,XIOCA,RC,0,NT,FI,0.0,0,-35.0,-27.12,[],0,0,[],[]
6940,8370,FEM,FAN,8.19,1,XIOCA,RC,0,NT,FI,0.0,0,-33.92,-23.83,[],0,0,[],[]
8370,10530,NA,FAF,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-42.72,-27.66,[],0,0,[],[]
10530,11330,OCH,CXN,0.0,1,XIOCA,RC,0,NT,FI,0.0,0,-23.85,-17.43,[],0,0,[],[]
11330,12790,OCH,CXN,0.0,1,XIOCA,EC,0,NT,FH,0.0,0,-20.71,-5.77,[],0,0,[],[]
12790,13750,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-10.58,-2.44,[],0,0,[],[]
13750,14550,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-16.37,-5.1,[],0,0,[],[]
14550,16180,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-24.44,-6.54,[],0,0,[],[]
16180,18320,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-25.5,-6.62,[],0,0,[],[]
18320,19550,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-18.98,-3.96,[],0,0,[],[]
19550,20350,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-20.06,-3.99,[],0,0,[],[]
20350,21320,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-39.48,-32.69,[],0,0,[],[]
21320,22220,NA,CXF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-40.01,-35.55,[],0,0,[],[]
22220,29940,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-26.4,-4.87,[],0,0,[],[]
29940,31010,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-25.93,-8.06,[],0,0,[],[]
31010,34060,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-39.05,-21.49,[],0,0,[],[]
34060,35410,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-39.04,-29.0,[],0,0,[],[]
35410,42550,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.82,-7.54,[],0,0,[],[]
