segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1030,NA,CXF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.93,-20.61,[],0,0,[],[]
1030,2370,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.57,-5.33,[],0,0,[],[]
2370,3880,NA,CXF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.86,-28.08,[],0,0,[],[]
3880,6670,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-23.92,-7.22,[],0,0,[],[]
6670,7990,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-16.27,-4.05,[],0,0,[],[]
7990,12000,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-15.08,-2.94,[],0,0,[],[]
12000,12800,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.7,-23.76,[],0,0,[],[]
12800,13630,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.32,-22.99,[],0,0,[],[]
13630,14440,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.44,-18.16,[],0,0,[],[]
14440,19050,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-39.87,-21.81,[],0,0,[],[]
19050,20150,OCH,CXN,0.0,1,XM,EC,0,NT,FI,0.0,0,-39.53,-30.02,[],0,0,[],[]
20150,22780,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-39.48,-23.72,[],0,0,[],[]
22780,23690,NA,CXF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.4,-26.02,[],0,0,[],[]
23690,25370,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-54.37,-45.28,[],0,0,[],[]
25370,26380,NA,FAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-41.94,-30.42,[],0,0,[],[]
26380,33880,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-56.6,-47.73,[],0,0,[],[]
33880,34480,OCH,CXN,0.0,2,XM,EC,0,NT,FI,0.0,0,-41.53,-31.87,[],0,0,[],[]
34480,35430,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-51.44,-40.98,[],0,0,[],[]
35430,36660,NA,FAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-40.92,-33.26,[],0,0,[],[]
36660,37770,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-51.27,-41.64,[],0,0,[],[]
37770,39110,NA,FAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-42.8,-34.44,[],0,0,[],[]
39110,41530,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-55.57,-48.07,[],0,0,[],[]
41530,42560,FEM,FAN,2.11,3,AMF,EC,0,NT,FI,0.0,0,-40.04,-27.44,[],0,0,[],[]
42560,43360,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-51.45,-37.49,[],0,0,[],[]
43360,44840,NA,FAF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-43.88,-39.73,[],0,0,[],[]
44840,47830,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-56.03,-47.03,[],0,0,[],[]
47830,48630,OCH,CXN,0.0,4,XM,EC,0,NT,FI,0.0,0,-44.23,-39.57,[],0,0,[],[]
48630,59240,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-53.49,-31.78,[],0,0,[],[]
59240,60100,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-39.34,-28.94,[],0,0,[],[]
60100,60900,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-53.27,-45.72,[],0,0,[],[]
60900,63380,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-48.45,-38.61,[],0,0,[],[]
63380,64670,NA,MAF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-35.85,-23.88,[],0,0,[],[]
64670,85630,NA,NON,0.0,5,pause,NA,NA,NA,NA,0.0,0,-32.49,-11.24,[],0,0,[],[]
85630,86430,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-29.51,-16.9,[],0,0,[],[]
86430,90450,NA,NON,0.0,5,pause,NA,NA,NA,NA,0.0,0,-23.7,-2.59,[],0,0,[],[]
90450,91280,NA,OLN,0.0,5,pause,NA,NA,NA,NA,0.0,0,-29.38,-20.21,[],0,0,[],[]
91280,92300,NA,NON,0.0,5,pause,NA,NA,NA,NA,0.0,0,-15.12,-4.86,[],0,0,[],[]
92300,93200,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-42.61,-36.95,[],0,0,[],[]
93200,94640,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-40.16,-30.99,[],0,0,[],[]
94640,95440,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-46.27,-34.82,[],0,0,[],[]
95440,96250,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-43.18,-34.6,[],0,0,[],[]
96250,96850,FEM,FAN,2.51,5,AICF,BC,0,TIFI,FI,0.0,0,-37.53,-28.85,[],0,0,[],[]
96850,98540,NA,CXF,0.0,5,AICF,NA,NA,NA,NA,0.0,0,-46.75,-36.17,[],0,0,[],[]
98540,99910,NA,SIL,0.0,5,AICF,NA,NA,NA,NA,0.0,0,-51.52,-41.42,[],0,0,[],[]
99910,101240,NA,NOF,0.0,5,AICF,NA,NA,NA,NA,0.0,0,-44.72,-30.24,[],0,0,[],[]
101240,103030,CHI,CHN,0.0,5,AICF,RC,1,TIFR,FI,1.0,1790,-28.23,-19.92,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '1', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '2', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '1', 'seq': '1', 'end': 103.03, 'start': 101.24}]",0,0,[],[]
103030,104110,FEM,FAN,1.28,5,AICF,EC,1,TIFE,FI,0.0,0,-32.82,-22.95,[],0,0,[],[]
104110,106030,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-45.94,-32.45,[],0,0,[],[]
106030,106630,NA,FAF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-40.81,-30.25,[],0,0,[],[]
106630,120380,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-32.83,-5.45,[],0,0,[],[]
120380,120980,CHI,CHN,0.0,6,CIC,BC,0,TIFI,FI,1.0,600,-29.14,-21.97,"[{'Canonical-syllable': '0', 'Growl': '2', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '2', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 120.98, 'start': 120.63}]",0,0,[],[]
120980,122160,FEM,FAN,0.91,6,CIC,EC,1,TIFR,FI,0.0,0,-35.73,-27.35,[],0,0,[],[]
122160,123070,NA,SIL,0.0,7,pause,NA,NA,NA,NA,0.0,0,-54.22,-42.08,[],0,0,[],[]
123070,124980,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-47.81,-35.34,[],0,0,[],[]
124980,125980,NA,FAF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-43.59,-37.73,[],0,0,[],[]
125980,129400,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-41.67,-23.97,[],0,0,[],[]
129400,130200,NA,SIL,0.0,7,pause,NA,NA,NA,NA,0.0,0,-45.56,-35.98,[],0,0,[],[]
130200,131960,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-40.91,-28.81,[],0,0,[],[]
131960,133000,NA,SIL,0.0,7,pause,NA,NA,NA,NA,0.0,0,-51.96,-40.51,[],0,0,[],[]
133000,141100,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-47.05,-34.66,[],0,0,[],[]
141100,142720,NA,SIL,0.0,7,pause,NA,NA,NA,NA,0.0,0,-54.26,-42.03,[],0,0,[],[]
142720,143760,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-49.92,-36.11,[],0,0,[],[]
143760,144800,NA,SIL,0.0,7,pause,NA,NA,NA,NA,0.0,0,-54.47,-43.89,[],0,0,[],[]
144800,148080,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-44.86,-32.34,[],0,0,[],[]
148080,150670,NA,SIL,0.0,7,pause,NA,NA,NA,NA,0.0,0,-55.94,-48.39,[],0,0,[],[]
150670,152230,CHI,CHN,0.0,7,CIC,BC,0,TIFI,FI,2.0,710,-24.92,-12.87,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '2', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '2', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 151.11, 'start': 150.67}, {'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '2', 'end': 151.93, 'start': 151.66}]",0,0,[],[]
152230,153230,FEM,FAN,4.75,7,CIC,RC,1,TIFR,FI,0.0,0,-38.29,-28.09,[],0,0,[],[]
153230,154060,OCH,CXN,0.0,7,CIC,RC,1,NT,FI,0.0,0,-32.76,-23.47,[],0,0,[],[]
154060,155310,NA,NOF,0.0,7,CIC,NA,NA,NA,NA,0.0,0,-48.05,-40.92,[],0,0,[],[]
155310,156300,NA,SIL,0.0,7,CIC,NA,NA,NA,NA,0.0,0,-55.95,-51.42,[],0,0,[],[]
156300,156900,CHI,CHN,0.0,7,CIC,NA,NA,NA,NA,0.0,0,-30.07,-18.65,[],0,210,"[{'start': 156.69, 'end': 156.9}]",[]
156900,157720,NA,SIL,0.0,7,CIC,NA,NA,NA,NA,0.0,0,-47.05,-37.75,[],0,0,[],[]
157720,158320,CHI,CHN,0.0,7,CIC,RC,1,TIFI,FI,1.0,230,-33.38,-21.74,"[{'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 157.95, 'start': 157.72}]",0,0,[],[]
158320,159320,FEM,FAN,3.42,7,CIC,EC,2,TIFR,FI,0.0,0,-41.14,-34.38,[],0,0,[],[]
159320,160270,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-56.01,-52.36,[],0,0,[],[]
160270,161590,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-45.64,-31.34,[],0,0,[],[]
161590,162590,NA,MAF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-40.0,-34.23,[],0,0,[],[]
162590,163930,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-37.96,-21.14,[],0,0,[],[]
163930,164730,NA,SIL,0.0,8,pause,NA,NA,NA,NA,0.0,0,-50.99,-44.89,[],0,0,[],[]
164730,166040,NA,NOF,0.0,8,pause,NA,NA,NA,NA,0.0,0,-34.85,-23.05,[],0,0,[],[]
166040,167040,FEM,FAN,0.05,8,AMF,EC,0,NT,FI,0.0,0,-36.37,-27.3,[],0,0,[],[]
167040,168430,NA,NOF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-43.13,-31.67,[],0,0,[],[]
168430,169230,NA,OLN,0.0,9,pause,NA,NA,NA,NA,0.0,0,-39.85,-33.2,[],0,0,[],[]
169230,173900,NA,NOF,0.0,9,pause,NA,NA,NA,NA,0.0,0,-40.96,-18.01,[],0,0,[],[]
173900,174560,CHI,CHN,0.0,9,CM,EC,0,NT,FI,1.0,660,-30.94,-26.34,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 174.56, 'start': 173.9}]",0,0,[],[]
