segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1970,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-40.56,-18.11,[],0,0,[],[]
1970,3480,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.89,-31.68,[],0,0,[],[]
3480,5370,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-43.2,-35.69,[],0,0,[],[]
5370,6190,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.87,-47.06,[],0,0,[],[]
6190,7150,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-49.16,-38.65,[],0,0,[],[]
7150,8150,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-41.92,-32.26,[],0,0,[],[]
8150,13780,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.11,-13.56,[],0,0,[],[]
13780,14580,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.22,-45.57,[],0,0,[],[]
14580,22290,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-18.74,-3.14,[],0,0,[],[]
22290,23240,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.98,-24.22,[],0,0,[],[]
23240,26100,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-24.78,-8.61,[],0,0,[],[]
26100,27730,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.21,-30.27,[],0,0,[],[]
27730,30740,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.39,-13.59,[],0,0,[],[]
30740,32170,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-29.77,-17.26,[],0,0,[],[]
32170,32980,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.88,-20.98,[],0,0,[],[]
32980,33980,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-39.8,-32.4,[],0,0,[],[]
33980,35120,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-49.36,-42.1,[],0,0,[],[]
35120,36120,FEM,FAN,3.06,1,AMF,BC,0,NT,FI,0.0,0,-45.35,-35.18,[],0,0,[],[]
36120,37210,NA,CHF,0.0,1,AMF,NA,NA,NA,NA,0.0,0,-39.43,-23.41,[],0,110,[],"[{'start': 36.87, 'end': 36.98}]"
37210,38880,FEM,FAN,2.52,1,AMF,EC,0,NT,FH,0.0,0,-32.26,-18.4,[],0,0,[],[]
38880,39710,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-52.69,-46.31,[],0,0,[],[]
39710,40710,NA,FAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-23.97,-6.0,[],0,0,[],[]
40710,41790,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-19.43,-4.62,[],0,0,[],[]
41790,42630,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-21.44,-10.43,[],0,0,[],[]
42630,44600,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-31.21,-17.89,[],0,0,[],[]
44600,45890,NA,TVF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-47.94,-40.94,[],0,0,[],[]
