segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,800,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-41.02,-24.56,[],0,0,[],[]
800,5860,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-18.11,-3.05,[],0,0,[],[]
5860,12280,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-51.93,-42.38,[],0,0,[],[]
12280,13390,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-20.9,-6.21,[],0,0,[],[]
13390,14230,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-12.58,-4.4,[],0,0,[],[]
14230,18790,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-31.39,-9.93,[],0,0,[],[]
18790,22050,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.05,-37.31,[],0,0,[],[]
22050,23220,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.08,-29.95,[],0,0,[],[]
23220,24860,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.39,-39.61,[],0,0,[],[]
24860,26600,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-45.02,-36.79,[],0,0,[],[]
26600,27540,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-53.88,-49.49,[],0,0,[],[]
27540,31290,OCH,CXN,0.0,1,XIOCA,BC,0,NT,FI,0.0,0,-34.8,-20.23,[],0,0,[],[]
31290,32090,NA,SIL,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-46.62,-35.35,[],0,0,[],[]
32090,33120,FEM,FAN,4.65,1,XIOCA,EC,0,NT,FI,0.0,0,-44.14,-38.53,[],0,0,[],[]
33120,36920,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.25,-39.59,[],0,0,[],[]
36920,38130,NA,FAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-41.91,-33.77,[],0,0,[],[]
38130,39150,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-51.06,-40.51,[],0,0,[],[]
39150,39950,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-53.07,-44.55,[],0,0,[],[]
39950,40750,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-30.1,-21.28,[],0,0,[],[]
