segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1370,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.82,-48.35,[],0,0,[],[]
1370,2750,FEM,FAN,4.33,1,AIOCF,BC,0,NT,FI,0.0,0,-17.98,-4.15,[],0,0,[],[]
2750,3600,OCH,CXN,0.0,1,AIOCF,RC,0,NT,FI,0.0,0,-38.82,-30.13,[],0,0,[],[]
3600,4200,FEM,FAN,0.0,1,AIOCF,NA,NA,NA,NA,0.0,0,-22.77,-16.14,[],600,0,[],[]
4200,5330,NA,TVF,0.0,1,AIOCF,NA,NA,NA,NA,0.0,0,-49.31,-41.25,[],0,0,[],[]
5330,6340,FEM,FAN,3.11,1,AIOCF,RC,0,NT,FI,0.0,0,-33.07,-26.89,[],0,0,[],[]
6340,7680,NA,TVF,0.0,1,AIOCF,NA,NA,NA,NA,0.0,0,-50.32,-46.05,[],0,0,[],[]
7680,8680,FEM,FAN,5.54,1,AIOCF,EC,0,NT,FH,0.0,0,-40.85,-32.16,[],0,0,[],[]
8680,9860,NA,TVF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-46.18,-38.73,[],0,0,[],[]
9860,14320,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-51.62,-37.88,[],0,0,[],[]
14320,15650,FEM,FAN,3.37,2,AMF,EC,0,NT,FI,0.0,0,-19.76,-4.68,[],0,0,[],[]
15650,16480,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-23.33,-7.15,[],0,0,[],[]
16480,17280,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-37.25,-21.78,[],0,0,[],[]
17280,18270,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-18.23,-6.53,[],0,0,[],[]
18270,19480,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-20.49,-6.57,[],0,0,[],[]
19480,20080,CHI,CHN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-29.35,-21.89,[],0,600,[],"[{'start': 19.48, 'end': 20.08}]"
20080,22510,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-16.27,-3.63,[],0,0,[],[]
22510,23500,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-31.89,-23.26,[],0,0,[],[]
23500,24960,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-32.35,-16.14,[],0,0,[],[]
24960,25920,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-33.28,-20.61,[],0,0,[],[]
25920,27490,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-22.12,-7.38,[],0,0,[],[]
27490,28940,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-24.07,-5.99,[],0,0,[],[]
28940,29740,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-52.1,-47.06,[],0,0,[],[]
29740,30340,FEM,FAN,3.17,3,AMF,EC,0,NT,FI,0.0,0,-27.87,-20.48,[],0,0,[],[]
30340,31620,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-53.31,-47.36,[],0,0,[],[]
31620,32900,NA,TVF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-44.05,-36.56,[],0,0,[],[]
32900,36810,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-53.64,-47.39,[],0,0,[],[]
36810,37410,FEM,FAN,0.0,4,pause,NA,NA,NA,NA,0.0,0,-30.04,-22.55,[],600,0,[],[]
37410,43190,NA,SIL,0.0,4,pause,NA,NA,NA,NA,0.0,0,-53.36,-41.74,[],0,0,[],[]
43190,44100,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-35.11,-25.11,[],0,0,[],[]
44100,44900,NA,OLN,0.0,4,pause,NA,NA,NA,NA,0.0,0,-31.31,-26.47,[],0,0,[],[]
44900,46380,NA,NON,0.0,4,pause,NA,NA,NA,NA,0.0,0,-35.24,-24.1,[],0,0,[],[]
46380,47410,FEM,FAN,4.54,4,AIOCF,BC,0,NT,FI,0.0,0,-29.46,-17.23,[],0,0,[],[]
47410,48560,NA,NOF,0.0,4,AIOCF,NA,NA,NA,NA,0.0,0,-28.43,-17.4,[],0,0,[],[]
48560,49950,FEM,FAN,2.78,4,AIOCF,RC,0,NT,FH,0.0,0,-38.78,-28.05,[],0,0,[],[]
49950,50750,NA,NOF,0.0,4,AIOCF,NA,NA,NA,NA,0.0,0,-45.81,-37.08,[],0,0,[],[]
50750,54270,NA,OLN,0.0,4,AIOCF,NA,NA,NA,NA,0.0,0,-21.79,-1.12,[],0,0,[],[]
54270,55470,FEM,FAN,2.61,4,AIOCF,RC,0,NT,FH,0.0,0,-25.48,-14.07,[],0,0,[],[]
55470,56530,NA,SIL,0.0,4,AIOCF,NA,NA,NA,NA,0.0,0,-34.37,-15.88,[],0,0,[],[]
56530,59750,NA,OLN,0.0,4,AIOCF,NA,NA,NA,NA,0.0,0,-16.9,-1.91,[],0,0,[],[]
59750,60550,OCH,CXN,0.0,4,AIOCF,EC,0,NT,FI,0.0,0,-23.67,-15.08,[],0,0,[],[]
60550,61560,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-19.82,-10.21,[],0,0,[],[]
61560,66620,NA,OLN,0.0,5,pause,NA,NA,NA,NA,0.0,0,-17.58,-6.86,[],0,0,[],[]
66620,67610,CHI,CHN,0.0,5,pause,NA,NA,NA,NA,0.0,0,-13.51,-8.5,[],0,990,"[{'start': 66.62, 'end': 67.61}]",[]
67610,72570,NA,OLN,0.0,5,pause,NA,NA,NA,NA,0.0,0,-19.96,-5.86,[],0,0,[],[]
72570,74100,CHI,CHN,0.0,5,CIC,BC,0,TIFI,FI,2.0,1050,-24.21,-15.82,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 73.22, 'start': 72.57}, {'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '2', 'end': 74.1, 'start': 73.7}]",0,0,[],[]
74100,75130,NA,NOF,0.0,5,CIC,NA,NA,NA,NA,0.0,0,-28.12,-15.71,[],0,0,[],[]
75130,75930,FEM,FAN,2.28,5,CIC,RC,1,TIFR,FI,0.0,0,-28.45,-19.71,[],0,0,[],[]
75930,76760,NA,OLN,0.0,5,CIC,NA,NA,NA,NA,0.0,0,-21.3,-13.23,[],0,0,[],[]
76760,78620,CHI,CHN,0.0,5,CIC,RC,1,TIFI,FI,1.0,1860,-14.95,-10.53,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '1', 'seq': '1', 'end': 78.62, 'start': 76.76}]",0,0,[],[]
78620,79430,NA,OLN,0.0,5,CIC,NA,NA,NA,NA,0.0,0,-21.9,-15.02,[],0,0,[],[]
79430,80600,NA,NOF,0.0,5,CIC,NA,NA,NA,NA,0.0,0,-42.12,-31.69,[],0,0,[],[]
80600,81400,NA,SIL,0.0,5,CIC,NA,NA,NA,NA,0.0,0,-50.31,-46.18,[],0,0,[],[]
81400,82210,NA,NOF,0.0,5,CIC,NA,NA,NA,NA,0.0,0,-45.13,-38.4,[],0,0,[],[]
82210,83250,FEM,FAN,2.78,5,CIC,RC,2,TIFR,FI,0.0,0,-27.85,-19.85,[],0,0,[],[]
83250,84060,NA,CHF,0.0,5,CIC,RC,2,TIFI,FI,1.0,810,-36.89,-26.27,"[{'Canonical-syllable': '0', 'Growl': '2', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '2', 'Medium-island': '2', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 84.06, 'start': 83.25}]",0,0,[],[]
84060,84860,NA,SIL,0.0,5,CIC,NA,NA,NA,NA,0.0,0,-42.48,-29.99,[],0,0,[],[]
84860,85870,FEM,FAN,5.74,5,CIC,RC,3,TIFR,FI,0.0,0,-28.26,-20.76,[],0,0,[],[]
85870,87390,NA,OLF,0.0,5,CIC,NA,NA,NA,NA,0.0,0,-35.11,-25.18,[],0,0,[],[]
87390,88390,FEM,FAN,6.27,5,CIC,RC,3,NT,FH,0.0,0,-27.8,-18.25,[],0,0,[],[]
88390,90970,NA,SIL,0.0,5,CIC,NA,NA,NA,NA,0.0,0,-51.08,-41.18,[],0,0,[],[]
90970,93290,FEM,FAN,10.07,5,CIC,EC,3,NT,FH,0.0,0,-27.07,-18.45,[],0,0,[],[]
93290,94930,NA,OLN,0.0,6,pause,NA,NA,NA,NA,0.0,0,-31.59,-24.23,[],0,0,[],[]
