segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,2820,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-49.35,-27.53,[],0,0,[],[]
2820,6500,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-22.66,-2.37,[],0,0,[],[]
6500,7320,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-29.02,-22.33,[],0,0,[],[]
7320,9760,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-43.53,-27.77,[],0,0,[],[]
9760,11330,CHI,CHN,0.0,1,CIC,BC,0,TIFI,FI,1.0,1570,-31.43,-20.5,"[{'Canonical-syllable': '1', 'Growl': '1', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '2', 'Short-island': '2', 'Squeal': '0', 'Typical-entropy': '4', 'Voicing-quality': '4', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 11.33, 'start': 9.76}]",0,0,[],[]
11330,13380,FEM,FAN,7.34,1,CIC,RC,1,TIFR,FI,0.0,0,-27.04,-7.83,[],0,0,[],[]
13380,14210,NA,OLN,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-26.26,-8.34,[],0,0,[],[]
14210,15700,OCH,CXN,0.0,1,CIC,RC,1,NT,FI,0.0,0,-28.84,-21.55,[],0,0,[],[]
15700,16900,NA,OLN,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-27.84,-21.2,[],0,0,[],[]
16900,17930,FEM,FAN,5.76,1,CIC,RC,1,NT,FI,0.0,0,-33.5,-27.56,[],0,0,[],[]
17930,18730,OCH,CXN,0.0,1,CIC,RC,1,NT,FI,0.0,0,-30.32,-23.93,[],0,0,[],[]
18730,22490,FEM,FAN,13.86,1,CIC,RC,1,NT,FI,0.0,0,-33.35,-23.73,[],0,0,[],[]
22490,23550,MAL,MAN,2.16,1,CIC,RC,1,NT,FI,0.0,0,-36.1,-29.24,[],0,0,[],[]
23550,25670,FEM,FAN,5.96,1,CIC,RC,1,NT,FI,0.0,0,-39.08,-32.69,[],0,0,[],[]
25670,26790,NA,SIL,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-54.23,-35.59,[],0,0,[],[]
26790,27800,FEM,FAN,1.59,1,CIC,RC,1,NT,FH,0.0,0,-37.87,-27.91,[],0,0,[],[]
27800,28400,FEM,FAN,5.06,1,CIC,RC,1,NT,FH,0.0,0,-39.5,-32.6,[],0,0,[],[]
28400,29400,FEM,FAN,4.77,1,CIC,RC,1,NT,FH,0.0,0,-30.16,-21.61,[],0,0,[],[]
29400,30200,NA,SIL,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-56.19,-45.49,[],0,0,[],[]
30200,31710,FEM,FAN,5.15,1,CIC,RC,1,NT,FH,0.0,0,-34.15,-27.25,[],0,0,[],[]
31710,32850,NA,SIL,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-57.11,-45.09,[],0,0,[],[]
32850,33930,MAL,MAN,5.01,1,CIC,RC,1,NT,FI,0.0,0,-33.9,-27.32,[],0,0,[],[]
33930,35470,FEM,FAN,5.86,1,CIC,RC,1,TIFI,FI,0.0,0,-28.52,-14.56,[],0,0,[],[]
35470,36950,NA,SIL,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-55.5,-42.17,[],0,0,[],[]
36950,38370,CHI,CHN,0.0,1,CIC,RC,2,TIFR,FI,1.0,1420,-22.4,-15.52,"[{'Canonical-syllable': '2', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '2', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '3', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 38.37, 'start': 36.95}]",0,0,[],[]
38370,41050,FEM,FAN,9.98,1,CIC,RC,2,TIFE,FI,0.0,0,-35.61,-26.69,[],0,0,[],[]
41050,42110,NA,SIL,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-51.24,-38.68,[],0,0,[],[]
42110,43080,NA,NOF,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-51.95,-42.38,[],0,0,[],[]
43080,44080,NA,FAF,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-42.95,-37.24,[],0,0,[],[]
44080,44880,NA,NOF,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-45.06,-36.29,[],0,0,[],[]
44880,47380,FEM,FAN,9.1,1,CIC,RC,2,TIFI,FH,0.0,0,-29.64,-11.08,[],0,0,[],[]
47380,48410,CHI,CHN,0.0,1,CIC,RC,3,TIFR,FI,1.0,1030,-19.06,-10.71,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '1', 'Long-island': '1', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 48.41, 'start': 47.38}]",0,0,[],[]
48410,49370,OCH,CXN,0.0,1,CIC,RC,3,NT,FI,0.0,0,-26.63,-18.9,[],0,0,[],[]
49370,51390,FEM,FAN,3.15,1,CIC,RC,3,TIFI,FI,0.0,0,-43.32,-33.76,[],0,0,[],[]
51390,52500,CHI,CHN,0.0,1,CIC,RC,4,TIFR,FI,1.0,1110,-25.06,-19.44,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '2', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '3', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 52.5, 'start': 51.39}]",0,0,[],[]
52500,53630,CHI,CHN,0.0,1,CIC,RC,4,NT,FH,2.0,600,-27.94,-20.08,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '2', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 52.9, 'start': 52.5}, {'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '2', 'end': 53.53, 'start': 53.33}]",0,0,[],[]
53630,54460,CHI,CHN,0.0,1,CIC,RC,4,NT,FH,1.0,830,-24.55,-19.51,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 54.46, 'start': 53.72}]",0,0,[],[]
54460,55750,MAL,MAN,3.19,1,CIC,RC,4,TIME,FI,0.0,0,-40.02,-31.46,[],0,0,[],[]
55750,57280,FEM,FAN,2.65,1,CIC,RC,4,TIFI,FI,0.0,0,-40.43,-29.64,[],0,0,[],[]
57280,58540,CHI,CHN,0.0,1,CIC,RC,5,TIFR,FI,1.0,1260,-28.57,-22.42,"[{'Canonical-syllable': '0', 'Growl': '2', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '2', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 58.54, 'start': 57.28}]",0,0,[],[]
58540,59340,NA,OLN,0.0,1,CIC,NA,NA,NA,NA,0.0,0,-34.09,-29.12,[],0,0,[],[]
59340,60340,FEM,FAN,5.68,1,CIC,RC,5,TIFE,FI,0.0,0,-32.85,-22.92,[],0,0,[],[]
60340,61570,OCH,CXN,0.0,1,CIC,RC,5,NT,FI,0.0,0,-30.14,-24.14,[],0,0,[],[]
