segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,860,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-40.36,-25.97,[],0,0,[],[]
860,1720,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-23.12,-9.81,[],0,0,[],[]
1720,2320,CHI,CHN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.0,-5.11,[],0,240,[],"[{'start': 2.08, 'end': 2.32}]"
2320,4080,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-16.21,-2.87,[],0,0,[],[]
4080,4900,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-15.22,-5.28,[],0,0,[],[]
4900,6840,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.82,-23.26,[],0,0,[],[]
6840,7640,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.8,-28.06,[],0,0,[],[]
7640,13030,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.16,-4.51,[],0,0,[],[]
13030,13830,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.79,-21.3,[],0,0,[],[]
13830,16260,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.17,-10.0,[],0,0,[],[]
16260,19440,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-53.05,-38.18,[],0,0,[],[]
19440,20570,OCH,CXN,0.0,1,XM,EC,0,NT,FI,0.0,0,-39.03,-33.22,[],0,0,[],[]
20570,21570,NA,FAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-41.55,-34.09,[],0,0,[],[]
21570,22470,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-45.17,-35.81,[],0,0,[],[]
22470,31220,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-53.45,-38.34,[],0,0,[],[]
31220,32650,NA,FAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-47.24,-36.14,[],0,0,[],[]
32650,35710,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-54.91,-46.04,[],0,0,[],[]
35710,36900,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-51.43,-43.38,[],0,0,[],[]
36900,37510,OCH,CXN,0.0,2,XM,EC,0,NT,FI,0.0,0,-42.09,-30.92,[],0,0,[],[]
