segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1770,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.99,-11.79,[],0,0,[],[]
1770,2630,OCH,CXN,0.0,1,XIOCA,BC,0,NT,FI,0.0,0,-31.98,-27.9,[],0,0,[],[]
2630,4760,NA,OLN,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-30.18,-20.69,[],0,0,[],[]
4760,6670,FEM,FAN,6.95,1,XIOCA,RC,0,NT,FI,0.0,0,-35.89,-22.07,[],0,0,[],[]
6670,7480,NA,NOF,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-50.8,-42.92,[],0,0,[],[]
7480,8280,OCH,CXN,0.0,1,XIOCA,EC,0,NT,FI,0.0,0,-32.97,-26.97,[],0,0,[],[]
8280,9280,FEM,FAN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.6,-25.33,[],1000,0,[],[]
9280,11410,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-21.38,-3.62,[],0,0,[],[]
11410,13250,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-15.72,-2.29,[],0,0,[],[]
13250,15900,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-23.66,-8.95,[],0,0,[],[]
15900,17120,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-27.51,-16.37,[],0,0,[],[]
17120,17720,FEM,FAN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-28.05,-20.02,[],600,0,[],[]
17720,18910,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-21.36,-4.42,[],0,0,[],[]
18910,19790,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-24.37,-11.95,[],0,0,[],[]
19790,20650,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.68,-18.47,[],0,0,[],[]
20650,21710,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-26.21,-8.17,[],0,0,[],[]
21710,23870,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-30.14,-11.36,[],0,0,[],[]
23870,24670,OCH,CXN,0.0,2,XIOCA,BC,0,NT,FI,0.0,0,-42.96,-36.92,[],0,0,[],[]
24670,25470,NA,NOF,0.0,2,XIOCA,NA,NA,NA,NA,0.0,0,-44.34,-34.22,[],0,0,[],[]
25470,27150,FEM,FAN,3.77,2,XIOCA,RC,0,NT,FI,0.0,0,-33.45,-21.09,[],0,0,[],[]
27150,28030,NA,OLF,0.0,2,XIOCA,NA,NA,NA,NA,0.0,0,-40.98,-34.25,[],0,0,[],[]
28030,29150,FEM,FAN,3.26,2,XIOCA,RC,0,NT,FH,0.0,0,-39.53,-33.16,[],0,0,[],[]
29150,30370,NA,SIL,0.0,2,XIOCA,NA,NA,NA,NA,0.0,0,-51.85,-45.39,[],0,0,[],[]
30370,31170,OCH,CXN,0.0,2,XIOCA,EC,0,NT,FI,0.0,0,-38.2,-31.33,[],0,0,[],[]
31170,32170,NA,FAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-37.37,-29.79,[],0,0,[],[]
32170,33090,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-49.99,-39.07,[],0,0,[],[]
33090,33890,NA,CXF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-41.15,-27.7,[],0,0,[],[]
33890,35800,NA,FAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-44.55,-35.48,[],0,0,[],[]
35800,36870,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-31.47,-19.45,[],0,0,[],[]
36870,37730,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-46.97,-33.49,[],0,0,[],[]
37730,38780,FEM,FAN,1.22,3,AMF,EC,0,NT,FI,0.0,0,-39.21,-32.92,[],0,0,[],[]
38780,40220,NA,OLF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-34.22,-24.99,[],0,0,[],[]
40220,41070,NA,OLN,0.0,4,pause,NA,NA,NA,NA,0.0,0,-30.13,-21.67,[],0,0,[],[]
41070,44380,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-27.76,-5.76,[],0,0,[],[]
44380,46080,FEM,FAN,6.2,4,AICF,BC,0,NT,FI,0.0,0,-34.99,-22.96,[],0,0,[],[]
46080,46880,NA,SIL,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-49.99,-40.48,[],0,0,[],[]
46880,47750,NA,OLF,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-24.08,-16.52,[],0,0,[],[]
47750,49440,NA,SIL,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-43.94,-29.38,[],0,0,[],[]
49440,50460,NA,OLF,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-44.62,-37.43,[],0,0,[],[]
50460,52820,OCH,CXN,0.0,4,AICF,RC,0,NT,FI,0.0,0,-24.5,-12.93,[],0,0,[],[]
52820,53860,NA,SIL,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-54.57,-43.63,[],0,0,[],[]
53860,55330,OCH,CXN,0.0,4,AICF,RC,0,NT,FH,0.0,0,-32.8,-19.09,[],0,0,[],[]
55330,56130,NA,SIL,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-50.37,-40.94,[],0,0,[],[]
56130,56730,OCH,CXN,0.0,4,AICF,RC,0,NT,FH,0.0,0,-40.27,-34.06,[],0,0,[],[]
56730,57550,NA,SIL,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-52.12,-42.73,[],0,0,[],[]
57550,60370,FEM,FAN,6.36,4,AICF,RC,0,NT,FI,0.0,0,-40.59,-28.64,[],0,0,[],[]
60370,62760,NA,SIL,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-55.09,-43.76,[],0,0,[],[]
62760,63360,FEM,FAN,2.57,4,AICF,RC,0,NT,FH,0.0,0,-29.74,-23.39,[],0,0,[],[]
63360,64490,FEM,FAN,2.97,4,AICF,RC,0,NT,FH,0.0,0,-35.9,-30.19,[],0,0,[],[]
64490,65470,NA,SIL,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-55.98,-48.5,[],0,0,[],[]
65470,68940,OCH,CXN,0.0,4,AICF,RC,0,NT,FI,0.0,0,-29.48,-17.78,[],0,0,[],[]
68940,70520,NA,NOF,0.0,4,AICF,NA,NA,NA,NA,0.0,0,-48.74,-37.93,[],0,0,[],[]
