segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1020,NA,TVF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-50.59,-34.25,[],0,0,[],[]
1020,5460,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-40.42,-17.53,[],0,0,[],[]
5460,6600,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-43.79,-33.88,[],0,0,[],[]
6600,7610,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.23,-9.74,[],0,0,[],[]
7610,8630,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-36.69,-24.19,[],0,0,[],[]
8630,9430,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-21.55,-7.55,[],0,0,[],[]
9430,11320,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.52,-40.46,[],0,0,[],[]
11320,11920,CHI,CHN,0.0,1,CM,EC,0,NT,FI,1.0,600,-26.85,-19.67,"[{'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '2', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 11.92, 'start': 11.32}]",0,0,[],[]
11920,18220,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-42.46,-25.88,[],0,0,[],[]
18220,19060,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.16,-42.66,[],0,0,[],[]
19060,21680,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-45.21,-37.92,[],0,0,[],[]
21680,22680,OCH,CXN,0.0,2,XIC,BC,0,NT,FI,0.0,0,-31.67,-21.46,[],0,0,[],[]
22680,23660,OCH,CXN,0.0,2,XIC,RC,0,NT,FH,0.0,0,-33.67,-23.03,[],0,0,[],[]
23660,24460,NA,SIL,0.0,2,XIC,NA,NA,NA,NA,0.0,0,-48.47,-38.98,[],0,0,[],[]
24460,25260,NA,OLF,0.0,2,XIC,NA,NA,NA,NA,0.0,0,-41.15,-28.6,[],0,0,[],[]
25260,26310,OCH,CXN,0.0,2,XIC,RC,0,NT,FH,0.0,0,-31.37,-24.44,[],0,0,[],[]
26310,27330,FEM,FAN,5.46,2,XIC,RC,0,NT,FI,0.0,0,-37.76,-30.09,[],0,0,[],[]
