segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1520,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-53.05,-39.68,[],0,0,[],[]
1520,2770,FEM,FAN,0.65,1,AMF,EC,0,NT,FI,0.0,0,-25.89,-6.78,[],0,0,[],[]
2770,6230,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-40.54,-22.04,[],0,0,[],[]
6230,8000,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-51.13,-40.92,[],0,0,[],[]
8000,10240,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-45.68,-28.43,[],0,0,[],[]
10240,11220,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.63,-36.56,[],0,0,[],[]
11220,12270,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-15.12,-2.89,[],0,0,[],[]
12270,13070,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-12.17,-1.83,[],0,0,[],[]
13070,25650,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-22.18,-2.66,[],0,0,[],[]
25650,26510,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-43.19,-38.61,[],0,0,[],[]
26510,27340,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-44.1,-41.39,[],0,0,[],[]
27340,28170,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-45.79,-43.57,[],0,0,[],[]
28170,29750,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-41.93,-27.04,[],0,0,[],[]
29750,30630,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-48.74,-43.14,[],0,0,[],[]
30630,31530,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-35.88,-20.75,[],0,0,[],[]
31530,33570,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.12,-34.49,[],0,0,[],[]
33570,34380,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-45.63,-34.81,[],0,0,[],[]
34380,35260,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-43.59,-26.13,[],0,0,[],[]
35260,36060,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-50.49,-45.37,[],0,0,[],[]
36060,37110,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-51.06,-40.27,[],0,0,[],[]
37110,37720,NA,FAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.64,-28.44,[],0,0,[],[]
37720,39090,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-25.36,-9.12,[],0,0,[],[]
39090,40050,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-48.65,-37.39,[],0,0,[],[]
40050,41130,FEM,FAN,3.41,2,AMF,BC,0,NT,FI,0.0,0,-37.01,-27.64,[],0,0,[],[]
41130,41930,NA,SIL,0.0,2,AMF,NA,NA,NA,NA,0.0,0,-50.12,-41.19,[],0,0,[],[]
41930,43210,FEM,FAN,5.05,2,AMF,EC,0,NT,FH,0.0,0,-21.48,-6.64,[],0,0,[],[]
43210,49160,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-36.24,-19.03,[],0,0,[],[]
49160,49760,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-18.39,-6.95,[],0,0,[],[]
49760,51330,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-35.93,-17.97,[],0,0,[],[]
51330,52640,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-20.66,-6.47,[],0,0,[],[]
52640,53670,MAL,MAN,5.66,3,AMM,EC,0,NT,FI,0.0,0,-30.38,-22.67,[],0,0,[],[]
53670,54470,NA,OLF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-25.33,-11.91,[],0,0,[],[]
54470,59130,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-40.64,-24.92,[],0,0,[],[]
59130,60800,FEM,FAN,5.18,4,AMF,EC,0,NT,FI,0.0,0,-35.55,-25.45,[],0,0,[],[]
60800,65460,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-39.66,-25.65,[],0,0,[],[]
65460,66260,NA,SIL,0.0,5,pause,NA,NA,NA,NA,0.0,0,-49.41,-44.25,[],0,0,[],[]
66260,67070,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-48.85,-44.86,[],0,0,[],[]
67070,68070,FEM,FAN,2.78,5,AIOCCXF,BC,0,NT,FI,0.0,0,-35.46,-22.8,[],0,0,[],[]
68070,70290,NA,NOF,0.0,5,AIOCCXF,NA,NA,NA,NA,0.0,0,-44.12,-30.87,[],0,0,[],[]
70290,71350,FEM,FAN,4.82,5,AIOCCXF,RC,0,NT,FH,0.0,0,-27.93,-19.75,[],0,0,[],[]
71350,72150,NA,NOF,0.0,5,AIOCCXF,NA,NA,NA,NA,0.0,0,-35.37,-18.63,[],0,0,[],[]
72150,72950,OCH,CXN,0.0,5,AIOCCXF,RC,0,NT,FI,0.0,0,-24.1,-17.77,[],0,0,[],[]
