segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1410,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-23.18,-7.76,[],0,0,[],[]
1410,2210,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-16.3,-4.6,[],0,0,[],[]
2210,3170,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-15.07,-5.43,[],0,0,[],[]
3170,6320,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.45,-8.14,[],0,0,[],[]
6320,7190,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.38,-20.33,[],0,0,[],[]
7190,8740,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.71,-13.09,[],0,0,[],[]
8740,10350,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.36,-5.92,[],0,0,[],[]
10350,11210,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-15.93,-2.77,[],0,0,[],[]
11210,13350,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-28.41,-9.35,[],0,0,[],[]
13350,14220,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.01,-14.38,[],0,0,[],[]
14220,15490,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-28.87,-11.19,[],0,0,[],[]
15490,17140,FEM,FAN,4.79,1,AMF,EC,0,NT,FI,0.0,0,-32.63,-23.03,[],0,0,[],[]
17140,17940,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-28.01,-15.98,[],0,0,[],[]
17940,21450,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-31.35,-10.45,[],0,0,[],[]
21450,23110,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-31.73,-18.74,[],0,0,[],[]
23110,25340,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-24.97,-7.9,[],0,0,[],[]
25340,26300,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.74,-24.51,[],0,0,[],[]
26300,27940,FEM,FAN,6.56,2,AIOCF,BC,0,NT,FI,0.0,0,-22.47,-7.46,[],0,0,[],[]
27940,28740,NA,NOF,0.0,2,AIOCF,NA,NA,NA,NA,0.0,0,-19.92,-4.39,[],0,0,[],[]
28740,30280,FEM,FAN,2.44,2,AIOCF,RC,0,NT,FH,0.0,0,-28.92,-19.39,[],0,0,[],[]
30280,31470,NA,OLN,0.0,2,AIOCF,NA,NA,NA,NA,0.0,0,-16.98,-4.96,[],0,0,[],[]
31470,34620,FEM,FAN,13.28,2,AIOCF,RC,0,NT,FH,0.0,0,-22.68,-12.2,[],0,0,[],[]
34620,36670,NA,NOF,0.0,2,AIOCF,NA,NA,NA,NA,0.0,0,-26.12,-7.35,[],0,0,[],[]
36670,37970,FEM,FAN,6.62,2,AIOCF,RC,0,NT,FH,0.0,0,-22.02,-11.24,[],0,0,[],[]
37970,40260,NA,NOF,0.0,2,AIOCF,NA,NA,NA,NA,0.0,0,-38.61,-22.74,[],0,0,[],[]
40260,40930,OCH,CXN,0.0,2,AIOCF,EC,0,NT,FI,0.0,0,-32.29,-21.62,[],0,0,[],[]
40930,41820,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-22.1,-6.85,[],0,0,[],[]
41820,42620,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-37.85,-27.45,[],0,0,[],[]
42620,44420,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-24.95,-5.46,[],0,0,[],[]
44420,46300,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-38.85,-32.0,[],0,0,[],[]
46300,47100,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-32.58,-26.73,[],0,0,[],[]
47100,76230,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-36.02,-16.99,[],0,0,[],[]
76230,77030,OCH,CXN,0.0,3,XM,EC,0,NT,FI,0.0,0,-23.57,-15.36,[],0,0,[],[]
77030,79050,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-45.83,-36.0,[],0,0,[],[]
79050,80050,CHI,CHN,0.0,4,pause,NA,NA,NA,NA,0.0,0,-22.37,-14.32,[],0,440,"[{'start': 79.43, 'end': 79.87}]",[]
80050,82740,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-23.64,-4.53,[],0,0,[],[]
82740,83540,OCH,CXN,0.0,4,XM,EC,0,NT,FI,0.0,0,-25.13,-19.3,[],0,0,[],[]
83540,89420,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-36.3,-13.04,[],0,0,[],[]
89420,90290,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-39.4,-31.43,[],0,0,[],[]
90290,92420,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-46.62,-34.2,[],0,0,[],[]
92420,93720,NA,OLN,0.0,5,pause,NA,NA,NA,NA,0.0,0,-15.67,-2.07,[],0,0,[],[]
93720,95120,NA,NOF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-38.37,-27.41,[],0,0,[],[]
95120,96130,FEM,FAN,8.09,5,AIOCF,BC,0,NT,FI,0.0,0,-25.06,-17.12,[],0,0,[],[]
96130,97500,NA,NON,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-32.33,-17.93,[],0,0,[],[]
97500,98940,FEM,FAN,2.29,5,AIOCF,RC,0,NT,FH,0.0,0,-23.51,-16.3,[],0,0,[],[]
98940,102080,NA,NOF,0.0,5,AIOCF,NA,NA,NA,NA,0.0,0,-38.14,-25.55,[],0,0,[],[]
102080,103250,OCH,CXN,0.0,5,AIOCF,RC,0,NT,FI,0.0,0,-42.03,-35.02,[],0,0,[],[]
103250,103850,FEM,FAN,5.74,5,AIOCF,EC,0,NT,FI,0.0,0,-28.67,-15.6,[],0,0,[],[]
103850,109190,NA,NOF,0.0,6,pause,NA,NA,NA,NA,0.0,0,-44.91,-33.24,[],0,0,[],[]
109190,109790,CHI,CHN,0.0,6,CIOCX,BC,0,NT,FI,1.0,490,-37.19,-29.81,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 109.68, 'start': 109.19}]",0,0,[],[]
109790,110720,NA,NOF,0.0,6,CIOCX,NA,NA,NA,NA,0.0,0,-46.35,-40.46,[],0,0,[],[]
110720,112420,OCH,CXN,0.0,6,CIOCX,RC,0,NT,FI,0.0,0,-36.6,-24.46,[],0,0,[],[]
112420,113260,CHI,CHN,0.0,6,CIOCX,RC,0,NT,FI,1.0,840,-20.93,-12.75,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 113.26, 'start': 112.62}]",0,0,[],[]
113260,114070,CHI,CHN,0.0,6,CIOCX,EC,0,NT,FH,1.0,690,-25.5,-20.29,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '1', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 113.95, 'start': 113.26}]",0,0,[],[]
114070,116240,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-25.4,-6.88,[],0,0,[],[]
116240,117040,NA,OLN,0.0,7,pause,NA,NA,NA,NA,0.0,0,-29.53,-17.02,[],0,0,[],[]
117040,119280,NA,NOF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-46.82,-36.94,[],0,0,[],[]
119280,120080,NA,OLF,0.0,7,pause,NA,NA,NA,NA,0.0,0,-36.69,-25.53,[],0,0,[],[]
120080,121080,FEM,FAN,3.89,7,AIOCF,BC,0,NT,FI,0.0,0,-39.21,-27.46,[],0,0,[],[]
121080,122020,NA,NOF,0.0,7,AIOCF,NA,NA,NA,NA,0.0,0,-43.87,-27.42,[],0,0,[],[]
122020,122620,NA,OLN,0.0,7,AIOCF,NA,NA,NA,NA,0.0,0,-28.41,-19.25,[],0,0,[],[]
122620,123930,NA,NOF,0.0,7,AIOCF,NA,NA,NA,NA,0.0,0,-44.83,-28.47,[],0,0,[],[]
123930,124540,OCH,CXN,0.0,7,AIOCF,RC,0,NT,FI,0.0,0,-26.17,-22.03,[],0,0,[],[]
124540,125360,NA,OLN,0.0,7,AIOCF,NA,NA,NA,NA,0.0,0,-29.59,-12.67,[],0,0,[],[]
125360,127260,OCH,CXN,0.0,7,AIOCF,EC,0,NT,FH,0.0,0,-27.26,-7.05,[],0,0,[],[]
127260,144420,NA,NON,0.0,8,pause,NA,NA,NA,NA,0.0,0,-30.95,-6.63,[],0,0,[],[]
