segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1220,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.51,-14.79,[],0,0,[],[]
1220,2250,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-35.22,-21.55,[],0,0,[],[]
2250,5730,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-39.15,-26.01,[],0,0,[],[]
5730,6330,FEM,FAN,2.81,1,AMF,BC,0,NT,FI,0.0,0,-20.99,-11.56,[],0,0,[],[]
6330,8270,FEM,FAN,8.06,1,AMF,EC,0,NT,FH,0.0,0,-25.59,-17.75,[],0,0,[],[]
8270,10040,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-14.63,-2.69,[],0,0,[],[]
10040,11670,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-17.85,-3.63,[],0,0,[],[]
11670,12510,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.33,-23.48,[],0,0,[],[]
12510,15910,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-19.63,-3.27,[],0,0,[],[]
15910,17070,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-28.95,-10.65,[],0,0,[],[]
17070,20140,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-32.61,-16.03,[],0,0,[],[]
20140,21410,FEM,FAN,5.9,2,AMF,BC,0,NT,FI,0.0,0,-31.77,-24.52,[],0,0,[],[]
21410,22280,NA,OLF,0.0,2,AMF,NA,NA,NA,NA,0.0,0,-31.21,-20.27,[],0,0,[],[]
22280,23290,FEM,FAN,3.13,2,AMF,EC,0,NT,FH,0.0,0,-27.22,-9.14,[],0,0,[],[]
23290,25400,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-20.66,-5.8,[],0,0,[],[]
25400,26380,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-15.77,-2.37,[],0,0,[],[]
26380,27180,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-15.47,-1.5,[],0,0,[],[]
27180,29370,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-23.38,-8.48,[],0,0,[],[]
29370,30420,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-27.24,-9.91,[],0,0,[],[]
30420,32230,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-29.13,-17.13,[],0,0,[],[]
32230,35630,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-19.78,-2.73,[],0,0,[],[]
35630,36830,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-24.46,-9.94,[],0,0,[],[]
36830,38720,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-27.39,-8.84,[],0,0,[],[]
38720,39520,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-20.52,-8.3,[],0,0,[],[]
39520,40130,FEM,FAN,1.61,3,AMF,EC,0,NT,FI,0.0,0,-36.62,-31.64,[],0,0,[],[]
40130,41130,NA,FAF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-40.57,-35.29,[],0,0,[],[]
41130,42510,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-39.5,-28.13,[],0,0,[],[]
42510,43310,NA,OLF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-31.46,-20.64,[],0,0,[],[]
43310,44110,NA,NON,0.0,4,pause,NA,NA,NA,NA,0.0,0,-25.22,-15.22,[],0,0,[],[]
44110,44930,NA,OLF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-24.54,-10.58,[],0,0,[],[]
44930,45920,NA,NON,0.0,4,pause,NA,NA,NA,NA,0.0,0,-21.56,-5.97,[],0,0,[],[]
45920,47860,NA,OLF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-23.73,-7.7,[],0,0,[],[]
47860,48890,NA,NOF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-25.85,-11.05,[],0,0,[],[]
48890,50750,NA,OLN,0.0,4,pause,NA,NA,NA,NA,0.0,0,-27.74,-11.33,[],0,0,[],[]
50750,53820,NA,NON,0.0,4,pause,NA,NA,NA,NA,0.0,0,-19.94,-4.26,[],0,0,[],[]
