segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,3060,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-55.14,-33.07,[],0,0,[],[]
3060,4510,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-61.41,-52.38,[],0,0,[],[]
4510,6580,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-57.97,-47.16,[],0,0,[],[]
6580,7640,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-39.04,-31.32,[],0,0,[],[]
7640,11130,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-60.45,-54.04,[],0,0,[],[]
11130,17610,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-40.49,-20.65,[],0,0,[],[]
17610,18470,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-57.2,-47.25,[],0,0,[],[]
18470,19300,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-60.07,-50.89,[],0,0,[],[]
19300,20610,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-53.95,-37.8,[],0,0,[],[]
20610,23220,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-41.74,-26.06,[],0,0,[],[]
23220,24050,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-53.95,-46.77,[],0,0,[],[]
24050,33100,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-22.05,-3.49,[],0,0,[],[]
33100,33940,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-19.99,-3.14,[],0,0,[],[]
33940,34750,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-19.58,-7.89,[],0,0,[],[]
34750,36140,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-24.84,-10.63,[],0,0,[],[]
36140,38080,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-18.1,-3.57,[],0,0,[],[]
38080,39010,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.82,-18.51,[],0,0,[],[]
39010,39890,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.96,-24.57,[],0,0,[],[]
39890,40690,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-31.52,-20.9,[],0,0,[],[]
40690,41490,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-24.16,-7.36,[],0,0,[],[]
41490,42290,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.12,-20.6,[],0,0,[],[]
42290,45170,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.08,-15.4,[],0,0,[],[]
45170,45970,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-54.58,-45.47,[],0,0,[],[]
45970,47890,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.79,-16.97,[],0,0,[],[]
47890,48700,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-23.48,-9.93,[],0,0,[],[]
48700,51010,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.41,-12.24,[],0,0,[],[]
51010,51810,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.6,-33.79,[],0,0,[],[]
51810,53700,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-38.89,-23.7,[],0,0,[],[]
53700,54590,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-56.73,-49.06,[],0,0,[],[]
54590,56080,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-29.86,-19.78,[],0,0,[],[]
56080,57830,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.39,-13.26,[],0,0,[],[]
57830,59970,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-35.37,-22.54,[],0,0,[],[]
59970,60800,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.48,-45.18,[],0,0,[],[]
60800,64540,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.88,-34.56,[],0,0,[],[]
64540,65370,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-57.98,-51.72,[],0,0,[],[]
65370,67260,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-39.74,-22.09,[],0,0,[],[]
