segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1000,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.46,-25.3,[],0,0,[],[]
1000,1860,NA,CXF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-39.04,-21.58,[],0,0,[],[]
1860,3120,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-31.36,-15.14,[],0,0,[],[]
3120,4120,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.65,-24.42,[],0,0,[],[]
4120,5780,FEM,FAN,8.6,1,AICF,BC,0,NT,FI,0.0,0,-24.75,-16.1,[],0,0,[],[]
5780,6420,FEM,FAN,4.75,1,AICF,RC,0,NT,FH,0.0,0,-24.83,-22.02,[],0,0,[],[]
6420,7550,FEM,FAN,6.0,1,AICF,RC,0,NT,FH,0.0,0,-27.77,-12.32,[],0,0,[],[]
7550,8360,NA,OLN,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-22.49,-10.13,[],0,0,[],[]
8360,10110,FEM,FAN,6.18,1,AICF,RC,0,TIFI,FH,0.0,0,-26.77,-14.26,[],0,0,[],[]
10110,11540,CHI,CHN,0.0,1,AICF,RC,1,TIFR,FI,2.0,350,-20.29,-10.46,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 11.01, 'start': 10.88}, {'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '0', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '0', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '2', 'end': 11.54, 'start': 11.32}]",0,0,[],[]
11540,13130,FEM,FAN,5.86,1,AICF,RC,1,TIFE,FI,0.0,0,-14.62,-3.6,[],0,0,[],[]
