segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,800,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-56.04,-46.34,[],0,0,[],[]
800,6050,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-18.18,-3.09,[],0,0,[],[]
6050,7950,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.76,-17.16,[],0,0,[],[]
7950,9170,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.27,-6.43,[],0,0,[],[]
9170,9990,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.29,-19.06,[],0,0,[],[]
9990,19200,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.24,-7.93,[],0,0,[],[]
19200,20200,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.19,-33.85,[],0,0,[],[]
20200,21200,FEM,FAN,8.7,1,AIOCF,BC,0,NT,FI,0.0,0,-35.72,-27.69,[],0,0,[],[]
21200,22050,NA,OLN,0.0,1,AIOCF,NA,NA,NA,NA,0.0,0,-29.13,-23.43,[],0,0,[],[]
22050,23090,OCH,CXN,0.0,1,AIOCF,RC,0,NT,FI,0.0,0,-32.18,-26.93,[],0,0,[],[]
23090,26160,NA,OLN,0.0,1,AIOCF,NA,NA,NA,NA,0.0,0,-32.44,-25.62,[],0,0,[],[]
26160,26960,OCH,CXN,0.0,1,AIOCF,EC,0,NT,FH,0.0,0,-34.15,-30.27,[],0,0,[],[]
26960,28560,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.68,-26.26,[],0,0,[],[]
28560,29530,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-34.82,-22.22,[],0,0,[],[]
29530,30620,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-40.25,-34.0,[],0,0,[],[]
30620,31550,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-42.14,-34.76,[],0,0,[],[]
31550,33510,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-34.73,-23.47,[],0,0,[],[]
33510,34800,NA,MAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-43.87,-38.74,[],0,0,[],[]
34800,35610,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-43.56,-39.84,[],0,0,[],[]
35610,38940,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-44.46,-40.34,[],0,0,[],[]
38940,39870,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-44.2,-40.51,[],0,0,[],[]
39870,40950,NA,MAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-44.7,-40.35,[],0,0,[],[]
40950,41790,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-44.13,-40.52,[],0,0,[],[]
41790,45300,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-43.76,-39.32,[],0,0,[],[]
45300,46100,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-39.88,-32.73,[],0,0,[],[]
46100,46900,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-32.23,-20.59,[],0,0,[],[]
46900,58180,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-34.85,-20.35,[],0,0,[],[]
58180,58780,OCH,CXN,0.0,2,XM,BC,0,NT,FI,0.0,0,-23.83,-18.12,[],0,0,[],[]
58780,59580,NA,OLF,0.0,2,XM,NA,NA,NA,NA,0.0,0,-36.98,-31.66,[],0,0,[],[]
59580,60380,OCH,CXN,0.0,2,XM,EC,0,NT,FH,0.0,0,-28.64,-18.11,[],0,0,[],[]
60380,61420,NA,FAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-30.31,-23.19,[],0,0,[],[]
61420,66620,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-37.53,-19.23,[],0,0,[],[]
66620,68270,NA,MAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-38.14,-33.78,[],0,0,[],[]
68270,70000,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-37.95,-29.65,[],0,0,[],[]
70000,71380,OCH,CXN,0.0,3,XM,EC,0,NT,FI,0.0,0,-33.49,-26.71,[],0,0,[],[]
71380,72580,NA,MAF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-37.79,-32.39,[],0,0,[],[]
72580,76980,NA,OLF,0.0,4,pause,NA,NA,NA,NA,0.0,0,-35.56,-18.39,[],0,0,[],[]
76980,77790,OCH,CXN,0.0,4,XM,EC,0,NT,FI,0.0,0,-29.2,-22.65,[],0,0,[],[]
77790,78590,NA,OLN,0.0,5,pause,NA,NA,NA,NA,0.0,0,-29.55,-24.77,[],0,0,[],[]
78590,79710,MAL,MAN,0.0,5,pause,NA,NA,NA,NA,0.0,0,-35.09,-30.55,[],1120,0,[],[]
79710,84660,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-35.6,-23.11,[],0,0,[],[]
84660,85460,NA,CXF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-36.49,-31.77,[],0,0,[],[]
85460,87330,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-37.34,-23.26,[],0,0,[],[]
87330,89090,NA,MAF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-38.83,-34.72,[],0,0,[],[]
89090,89900,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-39.99,-36.18,[],0,0,[],[]
89900,95790,NA,MAF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-38.57,-32.24,[],0,0,[],[]
95790,96600,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-38.78,-33.46,[],0,0,[],[]
96600,97880,NA,MAF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-38.74,-35.0,[],0,0,[],[]
97880,99400,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-38.55,-33.91,[],0,0,[],[]
99400,102250,NA,MAF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-38.98,-34.06,[],0,0,[],[]
102250,103550,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-38.57,-33.91,[],0,0,[],[]
103550,107470,NA,MAF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-39.02,-33.84,[],0,0,[],[]
107470,113290,NA,OLF,0.0,5,pause,NA,NA,NA,NA,0.0,0,-37.62,-32.25,[],0,0,[],[]
