segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,810,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-58.42,-52.35,[],0,0,[],[]
810,1610,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-29.58,-15.24,[],0,0,[],[]
1610,2490,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-51.12,-33.1,[],0,0,[],[]
2490,4350,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-35.32,-16.56,[],0,0,[],[]
4350,5350,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-40.52,-33.98,[],0,0,[],[]
5350,8850,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-23.79,-4.88,[],0,0,[],[]
8850,10130,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-48.62,-40.33,[],0,0,[],[]
10130,14910,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.46,-3.48,[],0,0,[],[]
14910,16550,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-21.14,-6.45,[],0,0,[],[]
16550,21160,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.1,-16.26,[],0,0,[],[]
21160,21960,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.32,-16.75,[],0,0,[],[]
21960,22970,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.18,-18.81,[],0,0,[],[]
22970,24510,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.95,-28.42,[],0,0,[],[]
24510,25460,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-24.32,-11.73,[],0,0,[],[]
25460,26260,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.52,-22.31,[],0,0,[],[]
26260,27360,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-45.06,-28.85,[],0,0,[],[]
27360,29090,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.29,-21.57,[],0,0,[],[]
29090,29890,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-56.12,-46.38,[],0,0,[],[]
29890,30690,OCH,CXN,0.0,1,XM,EC,0,NT,FI,0.0,0,-34.51,-20.84,[],0,0,[],[]
30690,32290,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-41.16,-27.36,[],0,0,[],[]
32290,37840,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-50.6,-30.41,[],0,0,[],[]
37840,38640,NA,CXF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-45.7,-36.49,[],0,0,[],[]
38640,49600,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-57.84,-38.42,[],0,0,[],[]
49600,51490,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-46.29,-33.9,[],0,0,[],[]
51490,52420,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-44.48,-26.93,[],0,0,[],[]
