segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,2560,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.34,-11.32,[],0,0,[],[]
2560,4190,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.0,-14.53,[],0,0,[],[]
4190,13690,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-24.77,-2.21,[],0,0,[],[]
13690,16910,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-43.73,-24.05,[],0,0,[],[]
16910,17870,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-45.45,-38.2,[],0,0,[],[]
17870,18780,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-50.01,-35.48,[],0,0,[],[]
18780,19600,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-49.81,-42.43,[],0,0,[],[]
19600,22730,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.42,-35.57,[],0,0,[],[]
22730,23560,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-45.56,-32.06,[],0,0,[],[]
23560,26500,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-48.24,-42.85,[],0,0,[],[]
26500,28250,NA,TVF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.33,-38.87,[],0,0,[],[]
28250,29690,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-48.49,-45.1,[],0,0,[],[]
29690,32220,NA,TVF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.59,-40.91,[],0,0,[],[]
32220,33160,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.11,-42.05,[],0,0,[],[]
33160,34010,NA,TVF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.68,-44.26,[],0,0,[],[]
34010,34810,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.2,-44.12,[],0,0,[],[]
34810,35810,NA,TVF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.45,-41.97,[],0,0,[],[]
35810,36700,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.51,-45.07,[],0,0,[],[]
36700,43450,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-49.17,-42.16,[],0,0,[],[]
43450,46040,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-49.41,-45.33,[],0,0,[],[]
46040,47390,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.27,-31.1,[],0,0,[],[]
47390,48190,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.06,-40.18,[],0,0,[],[]
48190,49430,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.87,-30.11,[],0,0,[],[]
49430,50230,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-48.92,-37.45,[],0,0,[],[]
50230,51030,OCH,CXN,0.0,1,XM,EC,0,NT,FI,0.0,0,-34.39,-29.47,[],0,0,[],[]
51030,52190,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-53.26,-43.02,[],0,0,[],[]
52190,54700,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.65,-11.14,[],0,0,[],[]
54700,55530,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-27.64,-18.82,[],0,0,[],[]
55530,68350,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.36,-8.57,[],0,0,[],[]
68350,69160,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.62,-46.12,[],0,0,[],[]
69160,70150,NA,MAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-42.89,-31.7,[],0,0,[],[]
70150,71200,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-49.8,-44.09,[],0,0,[],[]
71200,72980,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-47.02,-37.39,[],0,0,[],[]
72980,75410,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-50.45,-41.35,[],0,0,[],[]
75410,77200,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-45.35,-27.7,[],0,0,[],[]
77200,78950,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-54.41,-50.31,[],0,0,[],[]
78950,80100,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-38.86,-25.76,[],0,0,[],[]
80100,81300,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-54.79,-47.62,[],0,0,[],[]
81300,82460,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-32.11,-19.06,[],0,0,[],[]
82460,83260,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-53.97,-49.84,[],0,0,[],[]
83260,87310,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-47.64,-34.48,[],0,0,[],[]
87310,89980,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-28.98,-22.86,[],0,0,[],[]
89980,90780,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-41.86,-33.54,[],0,0,[],[]
90780,91790,FEM,FAN,6.97,2,AICF,BC,0,TIFI,FI,0.0,0,-32.28,-27.58,[],0,0,[],[]
91790,92880,NA,NON,0.0,2,AICF,NA,NA,NA,NA,0.0,0,-29.75,-16.57,[],0,0,[],[]
92880,93500,CHI,CHN,0.0,2,AICF,NA,NA,NA,NA,0.0,0,-27.08,-16.68,[],0,340,[],"[{'start': 92.88, 'end': 93.22}]"
93500,94360,NA,NON,0.0,2,AICF,NA,NA,NA,NA,0.0,0,-38.82,-32.58,[],0,0,[],[]
94360,94960,CHI,CHN,0.0,2,AICF,RC,1,TIFR,FI,1.0,600,-36.98,-32.19,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '1', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 94.96, 'start': 94.36}]",0,0,[],[]
94960,95890,NA,NON,0.0,2,AICF,NA,NA,NA,NA,0.0,0,-37.06,-30.89,[],0,0,[],[]
95890,96510,CHI,CHN,0.0,2,AICF,EC,1,NT,FH,1.0,620,-37.9,-29.93,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '1', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '0', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 96.51, 'start': 95.89}]",0,0,[],[]
96510,97310,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-39.76,-30.41,[],0,0,[],[]
97310,98310,NA,MAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-40.59,-29.95,[],0,0,[],[]
98310,104200,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-44.32,-27.19,[],0,0,[],[]
104200,105130,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-51.26,-45.93,[],0,0,[],[]
105130,108520,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-34.63,-15.59,[],0,0,[],[]
108520,109410,FEM,FAN,3.8,3,AICF,BC,0,NT,FI,0.0,0,-24.58,-18.24,[],0,0,[],[]
109410,110650,NA,NOF,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-51.12,-41.13,[],0,0,[],[]
110650,111560,NA,SIL,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-51.84,-42.72,[],0,0,[],[]
111560,112380,NA,NOF,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-50.59,-45.78,[],0,0,[],[]
112380,112980,FEM,FAN,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-29.29,-19.67,[],600,0,[],[]
112980,113780,NA,NOF,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-41.88,-29.1,[],0,0,[],[]
113780,114780,FEM,FAN,1.8,3,AICF,RC,0,TIFI,FH,0.0,0,-25.39,-15.23,[],0,0,[],[]
114780,115580,NA,NOF,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-51.74,-47.47,[],0,0,[],[]
115580,116380,NA,SIL,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-55.16,-49.98,[],0,0,[],[]
116380,118790,NA,NOF,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-42.0,-30.09,[],0,0,[],[]
118790,119400,CHI,CHN,0.0,3,AICF,RC,1,TIFR,FI,1.0,610,-37.87,-31.9,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '1', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 119.4, 'start': 118.79}]",0,0,[],[]
119400,121120,NA,NON,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-38.45,-25.27,[],0,0,[],[]
