segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1330,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-34.72,-15.13,[],0,0,[],[]
1330,2640,FEM,FAN,5.94,1,AMF,EC,0,NT,FI,0.0,0,-19.49,-4.55,[],0,0,[],[]
2640,3550,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.55,-29.49,[],0,0,[],[]
3550,4350,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-36.87,-22.54,[],0,0,[],[]
4350,5420,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-39.7,-30.61,[],0,0,[],[]
5420,6540,NA,MAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-36.07,-29.23,[],0,0,[],[]
6540,7360,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-30.87,-17.65,[],0,0,[],[]
7360,8250,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-23.61,-17.64,[],0,0,[],[]
8250,12360,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-24.4,-7.63,[],0,0,[],[]
12360,17600,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-25.57,-4.49,[],0,0,[],[]
17600,18420,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-15.76,-1.65,[],0,0,[],[]
18420,19420,NA,MAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-39.25,-32.08,[],0,0,[],[]
19420,20600,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-41.55,-36.9,[],0,0,[],[]
20600,21600,NA,FAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-43.2,-37.7,[],0,0,[],[]
21600,22400,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-45.96,-42.8,[],0,0,[],[]
22400,23910,NA,FAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-42.08,-29.33,[],0,0,[],[]
23910,25420,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-47.35,-40.36,[],0,0,[],[]
25420,26610,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-38.62,-26.5,[],0,0,[],[]
26610,27800,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.8,-15.67,[],0,0,[],[]
27800,28720,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-32.22,-20.91,[],0,0,[],[]
28720,29730,NA,FAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-42.14,-34.86,[],0,0,[],[]
29730,30560,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-40.66,-26.08,[],0,0,[],[]
30560,31360,NA,CXF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-38.67,-29.9,[],0,0,[],[]
