segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,3300,NA,TVF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-53.08,-34.24,[],0,0,[],[]
3300,8820,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-45.89,-22.99,[],0,0,[],[]
8820,14950,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-20.16,-3.39,[],0,0,[],[]
14950,15750,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-19.27,-7.29,[],0,0,[],[]
15750,17280,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.25,-4.67,[],0,0,[],[]
17280,18100,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-20.97,-8.96,[],0,0,[],[]
18100,20100,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.48,-5.63,[],0,0,[],[]
20100,20950,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-31.7,-20.48,[],0,0,[],[]
20950,21990,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-45.96,-35.04,[],0,0,[],[]
21990,23020,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-56.86,-52.75,[],0,0,[],[]
23020,23850,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.78,-24.43,[],0,0,[],[]
23850,25910,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.75,-7.54,[],0,0,[],[]
25910,26710,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.67,-4.99,[],0,0,[],[]
26710,27520,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.12,-4.53,[],0,0,[],[]
27520,28340,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-18.13,-5.36,[],0,0,[],[]
28340,33020,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.91,-40.22,[],0,0,[],[]
33020,34020,NA,TVF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.67,-47.9,[],0,0,[],[]
34020,35130,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-18.61,-5.14,[],0,0,[],[]
35130,36050,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-20.3,-8.45,[],0,0,[],[]
36050,37410,FEM,FAN,8.63,1,AICF,BC,0,NT,FI,0.0,0,-16.57,-8.39,[],0,0,[],[]
37410,38210,NA,NOF,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-28.22,-11.62,[],0,0,[],[]
38210,40770,FEM,FAN,11.82,1,AICF,RC,0,NT,FH,0.0,0,-17.88,-10.27,[],0,0,[],[]
40770,42420,NA,NOF,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-25.74,-8.21,[],0,0,[],[]
42420,45610,FEM,FAN,12.71,1,AICF,RC,0,NT,FH,0.0,0,-18.5,-10.57,[],0,0,[],[]
45610,48950,NA,OLN,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-17.29,-2.55,[],0,0,[],[]
48950,50530,FEM,FAN,6.19,1,AICF,RC,0,NT,FH,0.0,0,-20.8,-6.95,[],0,0,[],[]
50530,52220,NA,OLN,0.0,1,AICF,NA,NA,NA,NA,0.0,0,-19.24,-4.0,[],0,0,[],[]
52220,54240,FEM,FAN,9.74,1,AICF,RC,0,TIFI,FH,0.0,0,-14.98,-2.96,[],0,0,[],[]
