segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,5070,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-22.05,-5.25,[],0,0,[],[]
5070,5870,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.57,-16.23,[],0,0,[],[]
5870,7880,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-13.78,-2.77,[],0,0,[],[]
7880,9000,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.41,-11.66,[],0,0,[],[]
9000,10440,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.89,-6.3,[],0,0,[],[]
10440,12590,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-22.85,-5.6,[],0,0,[],[]
12590,13390,OCH,CXN,0.0,1,XIOCA,BC,0,NT,FI,0.0,0,-36.07,-27.28,[],0,0,[],[]
13390,14370,NA,SIL,0.0,1,XIOCA,NA,NA,NA,NA,0.0,0,-43.09,-32.22,[],0,0,[],[]
14370,19410,FEM,FAN,17.41,1,XIOCA,EC,0,NT,FI,0.0,0,-31.16,-17.37,[],0,0,[],[]
19410,21710,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-35.56,-21.63,[],0,0,[],[]
21710,23110,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-22.72,-8.11,[],0,0,[],[]
23110,24380,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-15.59,-0.83,[],0,0,[],[]
24380,26030,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-14.97,-0.74,[],0,0,[],[]
26030,27120,FEM,FAN,6.04,2,AMF,EC,0,NT,FI,0.0,0,-26.14,-18.03,[],0,0,[],[]
27120,30190,NA,OLF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-23.16,-9.5,[],0,0,[],[]
