segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,800,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-43.35,-27.36,[],0,0,[],[]
800,1600,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.36,-4.24,[],0,0,[],[]
1600,2610,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.68,-43.73,[],0,0,[],[]
2610,6150,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-16.32,-3.61,[],0,0,[],[]
6150,6950,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.55,-12.49,[],0,0,[],[]
6950,14060,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.02,-4.88,[],0,0,[],[]
14060,14660,CHI,CHN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.39,-23.21,[],0,600,[],"[{'start': 14.06, 'end': 14.66}]"
14660,18780,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.71,-8.06,[],0,0,[],[]
18780,19800,OCH,CXN,0.0,1,XIOCC,BC,0,NT,FI,0.0,0,-29.18,-21.36,[],0,0,[],[]
19800,21080,NA,OLN,0.0,1,XIOCC,NA,NA,NA,NA,0.0,0,-23.89,-12.65,[],0,0,[],[]
21080,22610,CHI,CHN,0.0,1,XIOCC,RC,0,NT,FI,1.0,1530,-26.16,-20.93,"[{'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '1', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '2', 'Wide-band': '0', 'Xlong-island': '1', 'seq': '1', 'end': 22.61, 'start': 21.08}]",0,0,[],[]
22610,23610,NA,NOF,0.0,1,XIOCC,NA,NA,NA,NA,0.0,0,-38.27,-22.44,[],0,0,[],[]
23610,24410,NA,OLN,0.0,1,XIOCC,NA,NA,NA,NA,0.0,0,-21.85,-8.7,[],0,0,[],[]
24410,25070,CHI,CHN,0.0,1,XIOCC,EC,0,NT,FH,1.0,660,-19.81,-13.16,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '0', 'Short-island': '2', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '2', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 25.07, 'start': 24.41}]",0,0,[],[]
25070,25870,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-35.2,-27.42,[],0,0,[],[]
25870,26670,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-41.65,-36.76,[],0,0,[],[]
26670,29590,NA,MAF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-36.78,-23.73,[],0,0,[],[]
29590,31090,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-28.21,-15.18,[],0,0,[],[]
31090,31890,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-34.8,-28.79,[],0,0,[],[]
31890,32800,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-18.76,-2.32,[],0,0,[],[]
32800,33600,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-25.92,-15.78,[],0,0,[],[]
33600,35300,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-27.15,-9.54,[],0,0,[],[]
35300,36280,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.92,-32.74,[],0,0,[],[]
36280,37630,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-36.49,-25.09,[],0,0,[],[]
37630,39540,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-15.94,-3.08,[],0,0,[],[]
39540,40140,CHI,CHN,0.0,2,CM,EC,0,NT,FI,1.0,600,-24.25,-11.89,"[{'Canonical-syllable': '0', 'Growl': '1', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 40.14, 'start': 39.54}]",0,0,[],[]
40140,41170,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-29.07,-22.16,[],0,0,[],[]
41170,43400,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-28.35,-9.67,[],0,0,[],[]
43400,44490,NA,MAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-41.27,-37.69,[],0,0,[],[]
44490,46650,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-46.55,-42.23,[],0,0,[],[]
46650,48220,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-42.57,-32.83,[],0,0,[],[]
48220,49270,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-50.2,-46.92,[],0,0,[],[]
49270,50400,MAL,MAN,3.26,3,AICM,BC,0,TIMI,FI,0.0,0,-38.08,-31.29,[],0,0,[],[]
50400,51340,NA,SIL,0.0,3,AICM,NA,NA,NA,NA,0.0,0,-51.16,-46.94,[],0,0,[],[]
51340,52380,CHI,CHN,0.0,3,AICM,RC,1,TIMR,FI,1.0,600,-26.6,-18.66,"[{'Canonical-syllable': '1', 'Growl': '0', 'High-freq-energy': '0', 'Long-island': '0', 'Low-tilt-spectrum': '0', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '0', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 51.94, 'start': 51.34}]",0,0,[],[]
52380,53200,OCH,CXN,0.0,3,AICM,RC,1,NT,FI,0.0,0,-33.43,-25.85,[],0,0,[],[]
53200,55370,OCH,CXN,0.0,3,AICM,RC,1,NT,FH,0.0,0,-29.33,-17.8,[],0,0,[],[]
55370,56330,NA,SIL,0.0,3,AICM,NA,NA,NA,NA,0.0,0,-53.14,-48.28,[],0,0,[],[]
56330,58760,MAL,MAN,9.47,3,AICM,RC,1,TIMI,FI,0.0,0,-39.11,-30.85,[],0,0,[],[]
58760,59700,NA,NOF,0.0,3,AICM,NA,NA,NA,NA,0.0,0,-47.21,-38.55,[],0,0,[],[]
59700,60670,CHI,CHN,0.0,3,AICM,NA,NA,NA,NA,0.0,0,-28.38,-17.83,[],0,810,[],"[{'start': 59.7, 'end': 60.51}]"
60670,61510,NA,NOF,0.0,3,AICM,NA,NA,NA,NA,0.0,0,-47.76,-36.22,[],0,0,[],[]
