segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,840,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-30.1,-12.41,[],0,0,[],[]
840,1650,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-51.17,-39.09,[],0,0,[],[]
1650,4600,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.84,-26.35,[],0,0,[],[]
4600,5860,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-53.45,-38.17,[],0,0,[],[]
5860,7230,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.71,-36.46,[],0,0,[],[]
7230,10000,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-56.63,-37.76,[],0,0,[],[]
10000,11070,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-47.59,-36.28,[],0,0,[],[]
11070,12420,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-56.22,-43.32,[],0,0,[],[]
12420,13220,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-55.78,-42.62,[],0,0,[],[]
13220,18590,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-59.21,-43.0,[],0,0,[],[]
18590,21390,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-48.75,-34.93,[],0,0,[],[]
21390,22680,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-50.55,-34.08,[],0,0,[],[]
22680,24810,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-18.0,-3.74,[],0,0,[],[]
24810,26170,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.86,-6.55,[],0,0,[],[]
26170,26970,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-38.34,-25.84,[],0,0,[],[]
26970,29170,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-51.89,-44.19,[],0,0,[],[]
29170,29970,NA,CXF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-52.08,-45.41,[],0,0,[],[]
29970,31500,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-55.79,-42.18,[],0,0,[],[]
31500,33140,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.73,-26.76,[],0,0,[],[]
33140,39440,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.22,-20.57,[],0,0,[],[]
39440,40240,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-36.71,-25.82,[],0,0,[],[]
40240,42830,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.53,-10.74,[],0,0,[],[]
42830,47590,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-28.07,-6.68,[],0,0,[],[]
47590,49390,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.01,-11.65,[],0,0,[],[]
49390,53330,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-28.88,-5.55,[],0,0,[],[]
53330,54330,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.21,-21.48,[],0,0,[],[]
54330,67680,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-38.16,-16.7,[],0,0,[],[]
67680,68690,NA,FAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.82,-38.42,[],0,0,[],[]
68690,69810,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-41.51,-31.25,[],0,0,[],[]
69810,76180,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-33.66,-14.64,[],0,0,[],[]
76180,77180,NA,MAF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-37.03,-29.64,[],0,0,[],[]
77180,78760,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-35.37,-22.95,[],0,0,[],[]
78760,80330,FEM,FAN,1.4,1,AMF,BC,0,NT,FI,0.0,0,-33.65,-25.66,[],0,0,[],[]
80330,81570,MAL,MAN,0.17,1,AMF,EC,0,NT,FI,0.0,0,-35.04,-28.3,[],0,0,[],[]
81570,83650,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-32.0,-19.1,[],0,0,[],[]
