segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1410,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-46.02,-26.33,[],0,0,[],[]
1410,2160,NA,CHF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.73,-10.76,[],0,100,"[{'start': 1.9, 'end': 2.0}]",[]
2160,10910,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.1,-2.18,[],0,0,[],[]
10910,13140,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-27.18,-13.9,[],0,0,[],[]
13140,13940,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-31.52,-18.24,[],0,0,[],[]
13940,14880,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-25.0,-10.34,[],0,0,[],[]
14880,15830,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.07,-20.26,[],0,0,[],[]
15830,17030,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-26.81,-7.42,[],0,0,[],[]
17030,17830,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-29.91,-20.15,[],0,0,[],[]
17830,19140,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-28.43,-19.9,[],0,0,[],[]
19140,20180,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-24.83,-6.39,[],0,0,[],[]
20180,21190,FEM,FAN,6.0,1,AMF,EC,0,NT,FI,0.0,0,-27.87,-19.62,[],0,0,[],[]
21190,23290,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.23,-15.75,[],0,0,[],[]
23290,24090,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-32.31,-15.43,[],0,0,[],[]
24090,27380,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-22.03,-3.77,[],0,0,[],[]
27380,28220,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-20.35,-10.76,[],0,0,[],[]
28220,29200,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.04,-27.06,[],0,0,[],[]
29200,30060,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-48.52,-38.7,[],0,0,[],[]
30060,33230,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-23.13,-5.19,[],0,0,[],[]
33230,34180,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.03,-17.12,[],0,0,[],[]
34180,34810,CHI,CHN,0.0,2,CIC,BC,0,NT,FI,1.0,630,-20.4,-12.8,"[{'start': 34.34, 'end': 34.81}]",0,0,[],[]
