segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1040,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-42.65,-32.51,[],0,0,[],[]
1040,4050,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-44.77,-32.29,[],0,0,[],[]
4050,5280,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-38.87,-32.74,[],0,0,[],[]
5280,6650,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-40.96,-29.11,[],0,0,[],[]
6650,7450,NA,OLF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-20.06,-5.06,[],0,0,[],[]
7450,8530,NA,NOF,0.0,1,pause,NA,NA,NA,NA,0.0,0,-28.0,-11.38,[],0,0,[],[]
8530,10500,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-17.79,-3.24,[],0,0,[],[]
10500,11680,NA,NON,0.0,1,pause,NA,NA,NA,NA,0.0,0,-32.24,-20.61,[],0,0,[],[]
11680,13000,NA,OLN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-22.59,-7.18,[],0,0,[],[]
13000,14070,FEM,FAN,4.95,1,AMF,EC,0,NT,FI,0.0,0,-17.56,-4.99,[],0,0,[],[]
14070,16320,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-14.59,-3.54,[],0,0,[],[]
16320,20410,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-20.82,-5.6,[],0,0,[],[]
20410,21230,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-26.59,-12.26,[],0,0,[],[]
21230,21830,CHI,CHN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-19.33,-9.57,[],0,430,"[{'start': 21.23, 'end': 21.66}]",[]
21830,22970,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-22.21,-6.57,[],0,0,[],[]
22970,24630,NA,OLF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-31.2,-21.63,[],0,0,[],[]
24630,25230,CHI,CHN,0.0,2,CIOCAX,BC,0,NT,FI,1.0,600,-33.37,-24.04,"[{'Canonical-syllable': '0', 'Growl': '0', 'High-freq-energy': '1', 'Long-island': '0', 'Low-tilt-spectrum': '1', 'Medium-island': '1', 'Short-island': '0', 'Squeal': '1', 'Typical-entropy': '1', 'Voicing-quality': '1', 'Wide-band': '0', 'Xlong-island': '0', 'seq': '1', 'end': 25.23, 'start': 24.91}]",0,0,[],[]
25230,26220,NA,OLN,0.0,2,CIOCAX,NA,NA,NA,NA,0.0,0,-31.49,-22.29,[],0,0,[],[]
26220,27060,OCH,CXN,0.0,2,CIOCAX,RC,0,NT,FI,0.0,0,-32.4,-25.32,[],0,0,[],[]
27060,28610,NA,OLN,0.0,2,CIOCAX,NA,NA,NA,NA,0.0,0,-24.98,-7.4,[],0,0,[],[]
28610,29510,NA,NOF,0.0,2,CIOCAX,NA,NA,NA,NA,0.0,0,-35.52,-23.76,[],0,0,[],[]
29510,30310,OCH,CXN,0.0,2,CIOCAX,RC,0,NT,FH,0.0,0,-37.28,-30.27,[],0,0,[],[]
30310,31110,NA,OLN,0.0,2,CIOCAX,NA,NA,NA,NA,0.0,0,-35.38,-26.83,[],0,0,[],[]
31110,34590,NA,SIL,0.0,2,CIOCAX,NA,NA,NA,NA,0.0,0,-54.65,-39.54,[],0,0,[],[]
34590,35600,FEM,FAN,3.99,2,CIOCAX,RC,0,NT,FI,0.0,0,-42.04,-34.55,[],0,0,[],[]
