segment_onset,segment_offset,speaker_type,lena_speaker,words,lena_block_number,lena_block_type,lena_conv_status,lena_response_count,lena_conv_turn_type,lena_conv_floor_type,utterances_count,utterances_length,average_db,peak_db,utterances,non_speech_length,child_cry_vfx_len,cries,vfxs
0,1020,NA,TVN,0.0,1,pause,NA,NA,NA,NA,0.0,0,-48.2,-40.24,[],0,0,[],[]
1020,2650,NA,SIL,0.0,1,pause,NA,NA,NA,NA,0.0,0,-40.91,-20.68,[],0,0,[],[]
2650,3770,FEM,FAN,5.4,1,AMF,BC,0,NT,FI,0.0,0,-42.38,-30.13,[],0,0,[],[]
3770,4790,MAL,MAN,4.03,1,AMF,EC,0,NT,FI,0.0,0,-24.48,-18.73,[],0,0,[],[]
4790,6600,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-33.38,-16.54,[],0,0,[],[]
6600,7660,NA,SIL,0.0,2,pause,NA,NA,NA,NA,0.0,0,-42.36,-26.44,[],0,0,[],[]
7660,8470,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-27.56,-17.75,[],0,0,[],[]
8470,9410,NA,NON,0.0,2,pause,NA,NA,NA,NA,0.0,0,-33.66,-23.84,[],0,0,[],[]
9410,10560,NA,OLN,0.0,2,pause,NA,NA,NA,NA,0.0,0,-29.03,-21.49,[],0,0,[],[]
10560,12640,NA,NOF,0.0,2,pause,NA,NA,NA,NA,0.0,0,-37.68,-25.0,[],0,0,[],[]
12640,14500,FEM,FAN,7.85,2,AMF,EC,0,NT,FI,0.0,0,-26.99,-20.77,[],0,0,[],[]
14500,15900,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-36.39,-27.17,[],0,0,[],[]
15900,16700,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-53.98,-45.8,[],0,0,[],[]
16700,17700,NA,FAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-38.9,-28.03,[],0,0,[],[]
17700,18590,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-46.66,-37.32,[],0,0,[],[]
18590,19390,NA,SIL,0.0,3,pause,NA,NA,NA,NA,0.0,0,-53.06,-47.27,[],0,0,[],[]
19390,22520,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-22.88,-4.14,[],0,0,[],[]
22520,24210,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-15.47,-3.99,[],0,0,[],[]
24210,25020,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-15.0,-4.81,[],0,0,[],[]
25020,26190,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-25.8,-15.23,[],0,0,[],[]
26190,27290,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-20.59,-8.88,[],0,0,[],[]
27290,29610,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-25.5,-6.56,[],0,0,[],[]
29610,30880,NA,NON,0.0,3,pause,NA,NA,NA,NA,0.0,0,-26.83,-7.69,[],0,0,[],[]
30880,31680,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-33.04,-26.87,[],0,0,[],[]
31680,32500,NA,NOF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-31.19,-19.39,[],0,0,[],[]
32500,33500,NA,FAF,0.0,3,pause,NA,NA,NA,NA,0.0,0,-22.89,-5.86,[],0,0,[],[]
33500,34730,NA,OLN,0.0,3,pause,NA,NA,NA,NA,0.0,0,-31.94,-20.86,[],0,0,[],[]
34730,38780,FEM,FAN,13.44,3,AICF,BC,0,NT,FI,0.0,0,-27.0,-7.37,[],0,0,[],[]
38780,39770,NA,OLN,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-30.64,-23.12,[],0,0,[],[]
39770,41210,FEM,FAN,4.85,3,AICF,RC,0,NT,FH,0.0,0,-25.47,-8.46,[],0,0,[],[]
41210,42840,NA,NOF,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-38.16,-29.58,[],0,0,[],[]
42840,44860,FEM,FAN,4.56,3,AICF,RC,0,NT,FH,0.0,0,-36.37,-29.25,[],0,0,[],[]
44860,45660,NA,NOF,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-49.07,-38.7,[],0,0,[],[]
45660,46260,CHI,CHN,0.0,3,AICF,NA,NA,NA,NA,0.0,0,-29.74,-20.56,[],0,360,[],"[{'start': 45.66, 'end': 46.02}]"
46260,47260,FEM,FAN,1.08,3,AICF,RC,0,NT,FH,0.0,0,-33.42,-26.37,[],0,0,[],[]
