segment_onset,segment_offset,speaker_type
25512,25849,MAL
27505,27716,MAL
27992,29990,MAL
28537,28721,NA
33301,33991,MAL
35029,42667,NA
35189,37740,FEM
37493,37663,MAL
37817,37979,MAL
38544,39923,MAL
40817,42292,FEM
42201,42512,MAL
43549,43672,NA
43921,48658,NA
44012,44689,MAL
45956,47483,MAL
47689,48442,OCH
49012,55003,NA
50173,51022,MAL
51011,54992,FEM
56989,59934,MAL
57497,59250,NA
62535,65842,MAL
63271,65446,NA
66012,66604,MAL
71817,73059,MAL
73320,74614,MAL
73528,75337,NA
74139,75011,FEM
79206,79770,MAL
82193,83990,MAL
82564,83090,NA
84625,85089,MAL
84716,84912,NA
85823,88364,MAL
86380,87526,NA
88992,94510,MAL
89512,90833,NA
92073,92863,NA
93012,94151,NA
101061,101277,NA
102485,105911,MAL
102983,104510,NA
104836,104966,NA
105295,105703,NA
106046,109011,MAL
106358,106694,NA
109492,112803,NA
109711,109871,MAL
109991,111758,CHI
114553,115491,MAL
116360,116512,NA
117251,124608,NA
118987,123992,MAL
123491,124510,FEM
128650,131291,MAL
128993,130993,NA
133076,133230,NA
133355,144808,NA
134188,136608,FEM
136855,143646,FEM
144215,144492,FEM
144955,145446,NA
145002,145370,FEM
146510,146714,NA
147509,147693,NA
147812,152552,NA
148635,149511,MAL
150495,150915,FEM
151983,154077,MAL
153880,153991,NA
155446,160023,MAL
155512,158242,NA
158377,159511,NA
160316,160483,MAL
161490,164182,NA
161492,162010,FEM
162761,164305,MAL
164511,180016,NA
165630,166492,FEM
166860,166961,FEM
167287,167454,FEM
169511,171460,FEM
170642,171012,MAL
171511,177492,MAL
177508,178904,FEM
178991,182002,MAL
180294,190492,NA
181678,184743,FEM
183900,185690,MAL
185993,186663,OCH
186622,186890,FEM
186992,190161,FEM
191190,195097,MAL
191511,193123,NA
197139,203555,NA
197492,198511,CHI
197905,198011,OCH
198492,199530,FEM
200011,201145,OCH
203011,203303,MAL
203784,203934,NA
203830,203931,MAL
206511,214112,NA
206992,207130,OCH
207294,213509,FEM
209802,210011,MAL
211408,214290,MAL
214689,214979,MAL
216005,219846,MAL
216262,217602,NA
219105,219451,NA
220492,227498,MAL
220992,222254,NA
223607,226989,NA
228511,238012,NA
228992,230386,FEM
230528,230717,OCH
231242,241273,MAL
239011,241011,NA
242472,243511,NA
242512,243010,FEM
243773,245595,MAL
245992,249510,NA
246139,246936,MAL
246491,247198,FEM
247067,252482,MAL
247350,247912,FEM
250511,252263,NA
255012,255665,MAL
264939,267011,MAL
264986,265536,NA
265709,265998,NA
267985,270010,OCH
267992,270260,NA
268512,269359,CHI
271114,276492,NA
271473,274991,FEM
272001,273084,OCH
275010,276011,CHI
280992,288992,MAL
281807,281966,NA
283556,284099,NA
285512,285762,NA
285992,286259,NA
286991,288491,NA
292992,295010,NA
293009,294992,OCH
295458,299672,MAL
295993,299511,NA
300851,303983,MAL
301521,302620,NA
305945,307992,NA
306708,306875,FEM
309688,312010,MAL
310492,323106,NA
312395,319493,FEM
318511,319026,MAL
320428,321359,CHI
320993,323118,MAL
323492,324521,MAL
323907,324010,NA
324123,324229,NA
325115,325473,MAL
326010,329670,NA
326511,328793,FEM
326828,326948,CHI
327993,330987,MAL
330549,333018,NA
332011,332455,FEM
337370,345168,NA
337492,340881,FEM
341197,341302,FEM
341493,343815,FEM
343011,343207,CHI
352819,353825,MAL
357576,361270,MAL
358241,360610,NA
362510,365510,MAL
362522,362846,NA
362991,365013,NA
367511,371512,MAL
368044,369624,NA
370545,371316,NA
371544,371684,NA
371859,371984,NA
372765,373973,MAL
372890,373523,NA
375023,377878,MAL
375492,375603,NA
376009,376115,NA
381065,382493,NA
381225,382129,MAL
385012,385366,NA
385511,397381,NA
385737,388992,CHI
388493,389511,OCH
390012,392012,CHI
393010,397087,CHI
398569,398675,NA
398854,398982,MAL
399111,399413,MAL
403124,406990,MAL
403891,404208,NA
405697,406163,NA
407089,407227,NA
407128,407236,MAL
407714,407994,NA
409664,415415,MAL
410992,411463,NA
412359,413021,NA
413918,414029,NA
417511,421487,MAL
417992,420655,NA
426492,429990,MAL
427147,430171,NA
430353,431840,MAL
430382,431059,NA
435012,443723,MAL
435564,438845,NA
439152,442546,NA
450011,450291,MAL
453506,458999,MAL
455510,458792,NA
459272,460011,NA
459339,459769,OCH
461015,461901,MAL
468013,473011,MAL
468492,472367,NA
475492,480511,MAL
475573,475708,NA
475951,481992,NA
480684,480920,OCH
486459,486619,MAL
486746,488518,MAL
488653,489490,MAL
489993,493989,MAL
490492,491159,NA
495011,498815,MAL
495445,496679,NA
498211,498430,NA
502895,505381,MAL
503214,504542,NA
506078,510800,MAL
506491,507563,NA
508221,510162,NA
514688,516590,MAL
519635,520764,MAL
520023,520177,NA
521581,524009,MAL
522593,522704,NA
522911,523691,NA
525536,525806,MAL
526465,526966,MAL
527767,528793,MAL
528976,532351,MAL
531368,533039,NA
533993,535188,MAL
534001,535640,NA
535898,536887,NA
535943,536826,MAL
539492,542027,MAL
539494,540291,NA
544161,546488,MAL
545439,545773,NA
548141,554989,MAL
548508,548726,NA
548993,549136,NA
549492,550450,NA
550628,550748,NA
550920,552478,NA
554087,554247,NA
554357,554490,NA
555512,570185,MAL
556492,565274,NA
567010,567261,NA
568492,569493,NA
571632,571742,MAL
572511,576065,MAL
573291,573655,NA
577010,581492,MAL
577540,578814,NA
579641,580756,NA
581011,581318,NA
581511,584670,NA
582010,585684,MAL
585461,585576,NA
586086,586570,MAL
586715,586950,MAL
588433,589984,MAL
588598,588755,NA
590546,590647,MAL
591108,594043,NA
591327,591482,MAL
591492,593826,CHI
594442,594960,MAL
595742,595887,MAL
598273,600880,MAL
598992,600126,NA
600510,602370,NA
601960,602525,MAL
604365,605492,MAL
604402,604611,NA
604766,605011,NA
607775,608318,MAL
607925,608254,NA
610386,611966,MAL
610511,610658,NA
615811,616992,NA
617156,617988,MAL
617767,621010,NA
618450,620875,FEM
625897,626975,NA
626049,626511,FEM
627920,628264,MAL
631773,636277,NA
632492,633393,MAL
634166,636046,FEM
635492,635629,CHI
635842,636011,CHI
642310,644492,MAL
642511,644011,NA
645263,647033,MAL
658010,658511,NA
658142,658280,OCH
661492,662412,OCH
661929,662305,NA
663512,670524,NA
663841,665512,OCH
666551,669514,CHI
667011,667197,FEM
667420,668083,FEM
670094,670455,MAL
670631,670854,NA
671993,673492,NA
672430,672897,MAL
673675,675136,OCH
674011,674674,NA
679492,683702,CHI
679492,684992,NA
681510,682401,OCH
688232,688348,MAL
688573,689991,MAL
691991,693925,OCH
691991,693992,NA
695491,700010,NA
695512,699570,CHI
700118,708491,NA
700130,701490,MAL
701978,702611,MAL
702493,705171,CHI
702731,702834,MAL
705491,708161,CHI
710060,710975,MAL
710088,711853,NA
710993,711511,CHI
712020,712990,MAL
712469,712820,NA
713492,714089,OCH
713492,714585,NA
714072,714394,MAL
715249,716857,MAL
715441,716853,NA
718011,719177,NA
719319,721599,NA
721659,726511,MAL
