segment_onset,segment_offset,speaker_type
2511,4514,NA
2633,4503,FEM
5584,8157,MAL
5624,11010,NA
6492,6676,FEM
6877,9167,FEM
9664,9991,FEM
12511,19492,NA
12668,14448,FEM
13487,13708,MAL
13839,14089,MAL
14438,15467,MAL
15992,17271,CHI
17054,19079,FEM
18097,18230,MAL
18492,18867,MAL
19992,25642,NA
20017,21409,CHI
21011,22498,FEM
22763,22903,CHI
22768,24992,FEM
23969,24573,MAL
25029,25149,CHI
28492,32507,NA
28723,31511,FEM
29513,31011,MAL
31246,31963,CHI
32010,32300,FEM
33171,36011,NA
33325,33492,OCH
33492,36103,MAL
36624,45092,NA
36992,38173,CHI
37086,37511,OCH
38630,40641,FEM
41129,42202,CHI
42992,44992,FEM
46005,51992,NA
46052,47512,CHI
47010,49205,MAL
49493,50993,CHI
50549,51831,FEM
63492,69491,NA
63703,63992,FEM
64093,66184,MAL
65991,69212,FEM
69992,71644,NA
70295,71512,FEM
70418,71486,MAL
77492,80956,NA
77596,78511,CHI
77706,78037,OCH
78329,78511,OCH
78754,81403,MAL
85990,88992,NA
86010,88950,FEM
96434,100003,NA
96436,99804,FEM
106503,112011,NA
106662,107011,FEM
107452,109011,CHI
107511,107617,OCH
109978,112011,FEM
124899,126052,MAL
124991,125985,NA
131703,132741,OCH
155267,155383,MAL
155491,156502,MAL
155805,156078,NA
156868,157418,MAL
161992,162777,NA
162010,162523,FEM
188107,188887,NA
191602,192019,NA
192405,192823,MAL
218597,218963,NA
223012,223520,NA
223246,223511,MAL
225604,226011,NA
225794,225991,FEM
234529,235840,MAL
237492,238012,NA
237492,238052,CHI
245945,246512,NA
255734,256510,NA
256016,256779,MAL
257011,257286,MAL
257609,259810,MAL
258361,259353,NA
261750,263969,MAL
262256,263992,NA
264511,266492,NA
265317,265471,FEM
271996,272511,NA
273383,274011,NA
273490,274049,MAL
274887,275532,MAL
275002,275512,NA
291141,291927,NA
294992,295659,MAL
294992,295664,NA
306693,306803,MAL
306992,307632,MAL
307409,307512,NA
313941,314473,MAL
318630,318752,NA
318992,319279,NA
320983,321545,NA
320993,321511,CHI
326492,326848,MAL
326492,327076,NA
335991,336867,NA
337380,338128,NA
337510,338011,CHI
364492,365054,NA
364500,364827,MAL
374993,375597,MAL
382511,382656,NA
385162,385294,MAL
400147,400388,MAL
405528,406011,NA
416011,417359,MAL
422623,423035,NA
424175,425758,NA
454493,455813,NA
454508,455532,FEM
455026,455210,MAL
463165,464993,NA
463219,464787,CHI
474218,474512,NA
477004,477510,NA
477166,477402,OCH
478992,480992,MAL
479512,480054,NA
491491,492009,NA
502092,502556,MAL
502492,502905,NA
503675,504013,NA
507492,508992,NA
507615,508538,FEM
537477,538246,MAL
555839,556185,MAL
557628,559358,MAL
558073,558510,NA
558812,558917,NA
560491,561011,NA
560901,561208,MAL
574493,576388,MAL
574989,575686,NA
590492,591317,NA
590682,590977,MAL
601374,606011,NA
601493,603493,FEM
603722,604512,OCH
604591,605992,FEM
604812,604991,OCH
652168,652436,NA
659492,662619,NA
659721,662311,CHI
659907,660012,FEM
663292,663851,MAL
664511,668993,NA
665511,668992,FEM
670488,673993,NA
670493,671964,FEM
670876,671564,MAL
672727,673817,CHI
676169,677791,NA
676183,677714,CHI
702923,705142,NA
702972,704511,CHI
704492,705005,FEM
708991,710511,MAL
709428,710280,NA
716943,717934,NA
716992,717755,CHI
717019,717210,FEM
720993,721277,NA
725574,725685,NA
728306,729627,NA
728492,729248,FEM
771064,771417,OCH
778992,779168,FEM
778992,779183,NA
783010,784991,NA
783012,784511,CHI
797703,799477,MAL
798029,799052,NA
801691,802427,NA
801853,802339,FEM
812465,813172,MAL
812717,812997,NA
818429,819091,MAL
818603,819060,NA
821251,822279,MAL
821482,822152,NA
826802,826945,NA
830041,831212,NA
830164,830772,FEM
834754,834870,NA
837135,837896,NA
837235,837812,CHI
839992,844931,NA
840036,840993,CHI
841943,843175,FEM
843510,844656,FEM
851783,852492,NA
852137,852491,OCH
