segment_onset,segment_offset,speaker_type
15512,16700,FEM
15512,22512,NA
17364,18295,FEM
17412,18011,OCH
18492,22512,FEM
19238,19550,MAL
20557,20986,MAL
25993,26663,NA
26247,26443,OCH
26818,27957,NA
26894,27685,FEM
29012,30983,OCH
29447,39992,NA
30512,35014,FEM
34324,35488,MAL
35470,37811,CHI
37017,37174,FEM
37493,37653,OCH
38082,39631,FEM
40377,46010,NA
40606,45601,OCH
41050,41492,CHI
42409,43492,FEM
44369,45594,FEM
50451,57511,NA
50932,51183,CHI
51511,56012,FEM
54493,55490,MAL
56492,57992,OCH
62492,70514,NA
62512,65011,OCH
64592,64796,CHI
65146,66196,FEM
66493,68511,OCH
68656,70492,FEM
71189,72451,NA
71260,71511,CHI
73992,75492,OCH
73992,77176,NA
74512,74635,FEM
74846,77013,FEM
79162,83612,NA
79287,82510,OCH
81511,83582,FEM
85766,88069,NA
85992,88091,FEM
94011,102065,NA
94993,95778,FEM
95992,97492,FEM
96783,98011,OCH
99509,99956,FEM
99561,100989,MAL
100069,100256,FEM
108802,111993,NA
109011,111799,FEM
110606,110895,MAL
110992,111512,CHI
113010,115011,FEM
113010,115047,NA
121011,123311,NA
121333,122492,FEM
122592,123329,OCH
125219,130492,NA
125493,126347,OCH
126483,128685,OCH
128512,129533,FEM
129646,129903,FEM
131478,133198,NA
131637,133011,FEM
138993,140011,CHI
138993,140017,NA
141510,142101,NA
141753,141957,OCH
142511,142737,NA
142990,143516,NA
143691,143993,NA
145493,148011,NA
145511,148010,FEM
155150,155805,NA
155999,157011,NA
156124,156392,FEM
164106,168649,NA
164201,165993,FEM
166992,168482,FEM
167700,167859,MAL
168013,168288,MAL
172208,175510,NA
172360,173511,OCH
172997,174344,FEM
183153,184571,NA
183602,184252,FEM
183792,184205,OCH
185984,190991,NA
185993,190872,FEM
191541,192925,NA
193865,194965,NA
193992,194832,FEM
198362,203313,NA
198453,198603,OCH
198725,203057,OCH
199535,200600,FEM
200726,200939,FEM
203511,203619,NA
203847,208105,NA
204491,208011,OCH
204512,205977,FEM
205971,207011,CHI
207174,207510,CHI
210247,210492,NA
214610,215511,OCH
214650,217011,NA
216439,217011,FEM
220058,221010,NA
220175,220582,CHI
222492,224363,NA
222502,223266,CHI
223653,223992,CHI
224863,225511,NA
225011,225166,OCH
225674,226256,NA
225809,226165,OCH
239855,242992,NA
240011,241229,FEM
240190,240420,CHI
241993,242822,OCH
242177,242428,CHI
244510,245642,NA
244991,245097,CHI
247494,250493,NA
247612,250415,CHI
252435,256262,NA
252551,253992,OCH
254929,255493,OCH
254991,255909,CHI
262322,265670,NA
262474,262764,CHI
262573,262976,OCH
263851,265512,FEM
266591,269129,NA
266993,269011,FEM
270123,273508,NA
270680,270921,FEM
271649,272267,MAL
271985,273424,CHI
277887,279991,NA
277992,279801,FEM
278407,278512,MAL
282719,286011,NA
283011,285966,CHI
288071,291011,NA
288220,289992,CHI
290571,290747,MAL
293510,294857,NA
293801,293990,MAL
293956,294493,CHI
297511,300614,NA
297604,300512,CHI
303011,304791,NA
303163,304511,OCH
303440,303992,CHI
307992,337466,NA
308011,313568,CHI
308197,308325,OCH
312010,312428,MAL
313045,313190,MAL
313490,321992,OCH
322105,322399,MAL
323067,323884,OCH
324493,326012,FEM
326012,327993,OCH
326136,331511,CHI
329579,329915,FEM
332790,337064,CHI
335426,336511,OCH
336513,336640,MAL
336747,336858,MAL
339992,351219,NA
340492,344142,OCH
344874,346293,CHI
344917,345052,OCH
345340,350489,OCH
348982,350285,CHI
351992,361992,NA
353013,357699,OCH
354513,354759,CHI
355139,355441,CHI
357620,358038,FEM
358005,359492,OCH
359011,361512,CHI
360808,360923,MAL
364510,377993,NA
364510,366891,CHI
367732,371121,CHI
370234,371358,OCH
371518,374085,OCH
371685,371992,FEM
375011,377946,CHI
375492,376110,OCH
377011,377448,MAL
380012,395302,NA
380098,383596,CHI
383992,385894,CHI
384149,384547,MAL
386578,391676,CHI
387992,389077,OCH
393647,393993,FEM
393780,394857,OCH
395491,401482,NA
395678,395850,OCH
397307,400582,CHI
402200,402510,NA
403685,423576,NA
404646,405011,FEM
404954,411510,CHI
414011,416993,FEM
414143,414555,CHI
416524,417909,OCH
417511,422511,FEM
422894,423010,CHI
423991,424492,NA
424683,447366,NA
425993,435993,CHI
429222,431050,OCH
432194,432315,OCH
436013,437999,FEM
436740,437493,OCH
437992,439011,OCH
438514,442441,CHI
442922,444397,FEM
443492,447167,CHI
449992,489491,NA
450492,450652,OCH
451101,452512,OCH
451702,455003,CHI
454992,456194,OCH
455552,455743,CHI
456899,458452,CHI
456956,457499,OCH
458713,459675,CHI
460223,463839,OCH
460850,468818,CHI
465011,465359,OCH
469510,471025,OCH
469766,475492,CHI
472399,472738,MAL
475637,476513,FEM
476992,477510,OCH
476992,480011,CHI
479010,481016,OCH
480512,481108,CHI
481444,488839,CHI
481790,481962,MAL
485637,487492,OCH
490671,494512,NA
490710,494352,OCH
491110,493992,CHI
496549,518011,NA
496587,497510,OCH
498992,500865,CHI
500513,500807,OCH
501010,501218,CHI
501498,503012,CHI
504011,505493,FEM
504510,507510,OCH
507182,512432,CHI
512011,515492,OCH
513859,513992,FEM
514357,517992,CHI
520423,524178,NA
520493,521625,CHI
520511,523208,OCH
522047,522570,CHI
522894,523010,CHI
524868,525128,MAL
524937,525214,NA
527442,540674,NA
527717,529977,CHI
529028,529190,MAL
530506,540511,CHI
537879,538269,FEM
546320,565875,NA
546492,548692,OCH
546782,551991,CHI
549344,549619,OCH
553031,556075,CHI
556769,561492,CHI
559047,559439,MAL
561732,563992,MAL
563011,564103,CHI
564578,564774,MAL
564879,565456,MAL
566011,576992,NA
566376,572011,CHI
572176,572367,CHI
572523,572783,OCH
573564,576733,CHI
575662,575832,MAL
575993,576455,MAL
581011,595011,NA
581324,582993,CHI
581663,584012,OCH
583347,585156,CHI
585422,585525,MAL
586013,591585,CHI
589820,589928,FEM
590907,593312,FEM
592993,594637,CHI
593453,593568,FEM
593872,593992,FEM
594535,594651,FEM
598720,599511,NA
601477,605297,NA
601926,602758,OCH
603475,605142,CHI
609991,622991,NA
610038,611110,CHI
610200,610473,MAL
611290,611798,CHI
611915,622322,CHI
623511,631196,NA
623660,625511,CHI
624719,626285,OCH
625619,630992,CHI
636012,638040,OCH
636333,641011,NA
638159,638272,OCH
638493,640847,CHI
638494,640082,OCH
643992,648047,NA
644492,644993,FEM
644492,647649,CHI
650513,661040,NA
650756,651269,FEM
651706,657992,CHI
656505,658111,OCH
658533,658685,MAL
658992,659510,MAL
659234,660694,CHI
660013,660575,MAL
662462,665511,NA
662582,664033,OCH
664511,665014,CHI
664774,665012,OCH
664829,665011,FEM
670211,673492,NA
670381,675697,OCH
671065,671316,FEM
673809,675756,NA
676780,678511,NA
677012,678492,OCH
677121,677492,CHI
685847,695589,NA
686203,689492,OCH
688222,689192,FEM
689737,689853,FEM
691492,695301,OCH
693186,693721,FEM
694511,695010,FEM
696992,698350,FEM
696992,698492,NA
698738,698843,NA
699378,700477,NA
699511,700211,OCH
700712,702103,NA
700849,702010,OCH
706845,716992,OCH
706877,730097,NA
707565,707992,CHI
708510,711715,CHI
711992,713016,FEM
717547,718991,CHI
717722,718011,OCH
718419,719590,OCH
720640,726992,CHI
723992,729348,OCH
728011,729211,CHI
734010,737454,OCH
734056,744621,NA
735858,737284,CHI
738209,739993,FEM
742311,743168,OCH
742674,742942,MAL
743555,744088,MAL
745011,746992,NA
745119,746869,FEM
764353,765080,NA
764397,765065,CHI
769993,771431,NA
770492,771010,CHI
789080,791512,NA
789991,790511,OCH
798010,799492,NA
798161,799293,OCH
798258,799011,CHI
801173,801306,OCH
801993,802690,OCH
804779,805962,NA
805002,805655,OCH
805992,810010,OCH
806093,810307,NA
815493,817511,NA
815719,817498,OCH
815734,817229,CHI
826661,826820,NA
831620,839992,NA
831716,835651,OCH
832164,833511,CHI
833510,835545,FEM
835861,836372,OCH
836511,839935,FEM
841303,845993,NA
841492,842010,CHI
842513,844123,OCH
842596,842993,CHI
843013,844800,FEM
857532,860011,NA
857910,860011,OCH
860309,860992,NA
869493,869807,NA
870878,872491,NA
870991,872679,OCH
879512,881321,NA
879680,881356,CHI
889993,893162,NA
890141,892772,CHI
893270,896493,NA
893774,894010,CHI
894275,896393,CHI
903992,909492,FEM
904011,910329,NA
911010,911673,NA
912492,913758,NA
912511,913982,MAL
915290,915854,MAL
915492,916837,NA
