segment_onset,segment_offset,speaker_type
10,11267,NA
520,854,CHI
1011,7356,FEM
6954,10992,OCH
12476,29435,NA
12493,14019,OCH
13249,13457,CHI
14011,16389,FEM
16625,19079,FEM
16875,17987,MAL
18512,19540,OCH
18785,19376,CHI
19209,21992,FEM
22626,25502,FEM
25206,28991,OCH
28011,29002,CHI
29847,30618,NA
29923,30581,OCH
34493,36597,NA
34651,36210,FEM
35056,36490,MAL
37155,37493,NA
37226,37346,FEM
37982,38991,NA
37992,38851,FEM
40562,41197,MAL
45765,55500,NA
45861,46511,FEM
46049,47993,CHI
46880,46991,FEM
47512,51807,FEM
51727,53992,CHI
53701,55157,FEM
56492,57084,OCH
56535,60266,NA
57451,58728,FEM
58511,60030,CHI
59327,59511,OCH
61378,66187,NA
61487,62992,CHI
62512,66289,MAL
66796,67010,NA
70225,70670,NA
70991,71175,NA
71307,82011,NA
71483,72511,CHI
72492,75518,FEM
72510,73526,OCH
75737,82011,FEM
85728,86422,FEM
85735,86233,NA
89524,94011,NA
89843,91011,CHI
90492,90917,OCH
92166,94010,FEM
100562,103387,NA
100675,101993,CHI
101010,102021,OCH
102290,103449,MAL
124732,125827,MAL
124991,127807,NA
126098,127500,CHI
126178,127511,OCH
130489,130838,NA
131510,141049,NA
132011,132267,FEM
132492,134011,CHI
132631,132938,OCH
133523,135924,MAL
135992,138010,OCH
135992,138010,CHI
137992,139082,MAL
139760,140511,FEM
141510,143491,NA
141723,143491,FEM
144992,147807,NA
145333,145681,OCH
145361,145970,CHI
146487,147756,MAL
148510,150491,NA
148603,150491,FEM
152012,162110,NA
152071,153011,OCH
152142,152841,CHI
153601,155027,MAL
154992,157915,OCH
156094,157893,CHI
157850,159213,MAL
158649,160019,OCH
160010,162070,MAL
163061,165076,NA
163087,164599,OCH
167901,183991,NA
167992,169011,CHI
168492,170264,MAL
170250,171139,CHI
171404,172528,CHI
171617,171755,OCH
172214,172877,MAL
173011,175520,FEM
174493,175011,CHI
175748,175993,FEM
176501,177078,CHI
177491,180248,FEM
177537,177736,MAL
180365,181550,MAL
181511,183710,FEM
186011,192012,NA
186511,186757,FEM
186992,189734,FEM
188880,192501,MAL
196597,197993,NA
196687,197941,OCH
196810,197011,CHI
204992,206840,NA
205492,206780,CHI
208511,209577,CHI
208511,209878,NA
211040,221850,NA
212011,212511,OCH
212093,212557,CHI
212937,213489,MAL
213165,214588,CHI
213511,213778,OCH
215492,215754,MAL
215511,217492,OCH
216073,219315,CHI
219986,221338,FEM
222085,226008,NA
222127,222491,MAL
222966,223511,OCH
223012,223464,CHI
223946,224852,MAL
225043,225510,OCH
225092,225647,CHI
226704,230820,NA
226881,227644,CHI
227759,230157,FEM
229201,229510,CHI
229814,230219,CHI
231780,237862,NA
232166,233347,FEM
232546,233319,OCH
233498,234964,CHI
235492,237510,OCH
238012,245992,NA
239077,239651,CHI
239129,242487,OCH
241037,241192,CHI
243147,245493,FEM
243245,243382,CHI
243667,243880,OCH
247180,247502,MAL
247215,247939,NA
249791,251136,NA
249934,251011,OCH
251512,254065,NA
252011,254044,FEM
255774,256935,NA
255960,256490,MAL
257312,263713,NA
257347,262511,OCH
257631,258514,CHI
260646,261011,FEM
271600,273515,NA
271725,273492,OCH
277511,279011,NA
277649,278996,OCH
277668,278021,FEM
280010,291163,NA
280859,284511,FEM
281036,281650,MAL
283510,287104,MAL
286492,290285,FEM
289945,291511,OCH
291730,293492,MAL
292115,294478,NA
293323,294116,OCH
293667,293768,CHI
294715,298196,NA
294764,295491,OCH
295601,297010,OCH
297089,298096,MAL
301337,302064,NA
301492,304413,OCH
302670,304337,NA
303090,304022,CHI
304783,306246,OCH
304844,306511,NA
307267,307746,MAL
307351,307695,NA
307903,312640,NA
307992,308972,OCH
308710,310263,FEM
309521,309990,MAL
310564,310966,OCH
310581,311943,CHI
310994,313618,MAL
311337,312010,OCH
312954,319014,NA
313588,316992,OCH
316492,319442,MAL
320171,321442,NA
320228,321509,OCH
322782,322991,MAL
322787,325202,NA
323441,324010,OCH
325396,327200,NA
325581,327010,OCH
325725,326230,CHI
326511,326955,CHI
327618,327782,NA
328885,336992,NA
328980,331290,OCH
329302,329795,CHI
330009,331783,CHI
331511,331644,OCH
332751,335011,OCH
333492,334010,FEM
334493,336778,CHI
