segment_onset,segment_offset,speaker_type
10,511,FEM
10,513,NA
19715,21046,NA
25999,28299,NA
26492,28097,FEM
28831,33323,NA
28991,30911,FEM
31322,32491,OCH
32010,33011,CHI
34261,37511,MAL
35000,37010,NA
39344,41845,NA
39432,40055,OCH
39466,40011,CHI
40382,40542,OCH
40719,41510,OCH
44511,46821,NA
44938,46511,FEM
47539,47699,OCH
49012,49215,MAL
49493,51504,MAL
49987,76459,NA
52491,52737,MAL
52932,55328,MAL
53924,55011,FEM
55375,55525,OCH
55389,55492,CHI
55485,62993,MAL
61707,61996,OCH
63538,64976,OCH
64122,64232,CHI
64393,64511,CHI
64511,68009,MAL
67878,68627,CHI
68416,69489,MAL
69420,70581,CHI
70158,73012,MAL
72993,73572,CHI
73172,73321,MAL
73511,76012,MAL
74091,74207,FEM
74458,74635,FEM
74770,76107,FEM
78011,84037,NA
78276,79992,FEM
78992,81677,MAL
80511,83361,FEM
83842,84011,CHI
86115,89100,MAL
86992,92419,NA
89011,89997,CHI
89235,89336,OCH
90011,92114,FEM
95992,98290,MAL
96431,97892,NA
100973,102382,MAL
101010,107897,NA
102381,103334,CHI
103012,107011,MAL
106267,106795,FEM
107354,107492,MAL
109492,109764,MAL
110511,112489,MAL
110990,111515,NA
118653,119557,MAL
119132,119491,NA
121132,122992,OCH
121669,122862,NA
123491,145511,NA
123815,125366,MAL
125329,126377,OCH
125483,125993,CHI
126227,127992,FEM
128491,130374,OCH
128847,129011,CHI
130012,132137,FEM
131878,132118,MAL
132395,134575,MAL
132639,132789,CHI
134617,135194,CHI
134992,136421,MAL
136402,137492,CHI
136492,137381,OCH
137612,145493,MAL
146492,162881,NA
146622,146992,CHI
147361,147693,MAL
148492,149992,FEM
148814,149356,MAL
150992,152099,OCH
152503,152753,FEM
152992,153611,MAL
153613,154401,CHI
154303,156424,MAL
154459,155104,FEM
155885,156290,FEM
156511,157626,OCH
156531,157511,CHI
157278,163010,MAL
158041,158314,FEM
158740,158851,FEM
159173,159333,OCH
159236,159985,CHI
163352,163490,MAL
163369,163492,NA
164492,175689,NA
164705,165859,CHI
165086,165388,OCH
165512,165725,OCH
165984,167216,OCH
167258,170324,MAL
170139,171011,CHI
170588,173485,MAL
173242,174172,OCH
174064,175949,MAL
181546,182511,MAL
181661,182512,NA
183981,186575,MAL
184209,186357,NA
186896,187031,MAL
187329,187923,NA
187372,187490,MAL
187751,187923,MAL
188774,189628,MAL
189191,189539,NA
191511,193511,MAL
191992,193028,NA
193646,196616,NA
193841,195164,MAL
195154,196575,OCH
197004,198609,NA
197161,198371,OCH
197171,197512,CHI
199209,199493,NA
199788,203789,NA
199992,203743,MAL
204871,205912,MAL
204992,207856,NA
206184,207861,OCH
208492,211010,MAL
208720,210838,NA
213494,213683,MAL
219753,220690,NA
219819,220605,CHI
223493,224512,NA
223562,224220,CHI
225286,227409,NA
225418,226167,CHI
225453,226010,OCH
226344,227198,CHI
226581,226716,OCH
232171,233273,NA
232222,233164,CHI
234340,235442,NA
234372,235288,CHI
234525,235138,OCH
235956,236609,NA
235992,236512,CHI
239018,242332,NA
239119,239691,CHI
239141,239880,OCH
240146,242260,CHI
240349,240511,OCH
243852,244814,NA
243920,244776,CHI
246093,247352,NA
246117,247236,CHI
249789,250992,NA
249931,250893,CHI
249991,250511,OCH
252992,254349,NA
253010,254184,CHI
253110,254011,OCH
257997,259011,NA
258110,258993,CHI
260288,263678,NA
260310,261012,FEM
261456,261993,CHI
262492,262992,FEM
263150,263515,FEM
266672,268192,NA
266687,267937,OCH
267393,267511,CHI
268316,270241,NA
268491,269492,CHI
268498,269011,OCH
269170,269359,OCH
269416,270125,FEM
271686,272725,NA
272012,272493,FEM
272970,276851,NA
273134,273512,OCH
273140,273830,CHI
274602,274732,FEM
275441,276016,MAL
279479,284650,NA
279492,280577,CHI
279610,279718,OCH
279992,280512,OCH
280739,284858,MAL
287493,288990,MAL
288011,288890,NA
305492,308990,MAL
305993,307684,NA
307992,308839,NA
309579,312058,NA
311222,311624,FEM
312836,315992,NA
312842,316230,MAL
316244,316511,NA
316340,316583,MAL
316896,317227,MAL
317874,320024,MAL
318796,319680,NA
320912,323551,MAL
321420,324187,NA
323441,324010,FEM
326687,330332,NA
326827,330074,CHI
327993,330155,OCH
331152,336446,NA
331190,334511,CHI
334689,335494,CHI
334743,336258,OCH
338011,339511,MAL
338335,339356,NA
340036,340991,NA
340230,340497,OCH
345492,346511,NA
346228,347011,MAL
346690,346990,NA
347183,347676,NA
348675,350012,NA
348712,349512,CHI
358420,359011,NA
358447,358992,CHI
361184,363579,MAL
361900,363765,NA
365011,366155,MAL
365511,365857,NA
365992,368491,NA
366491,366754,OCH
366491,366933,CHI
366782,368983,MAL
370300,371080,NA
370352,370710,CHI
372335,378255,NA
372446,374645,CHI
372593,373307,OCH
374210,374456,OCH
375136,375771,CHI
375489,376680,MAL
376512,376794,FEM
376638,377431,CHI
377450,378155,MAL
377624,377914,CHI
379338,382374,MAL
379608,382492,NA
382492,382988,MAL
383511,384572,NA
383623,384426,OCH
383798,384466,CHI
384922,385486,MAL
384968,386796,NA
385592,386512,CHI
385761,386325,MAL
387293,391498,NA
387511,388680,CHI
387609,388569,OCH
389676,390488,OCH
389807,390011,CHI
390719,390992,FEM
391183,397282,MAL
392011,397279,NA
395012,395133,CHI
397511,399185,NA
397570,399161,CHI
406517,408505,MAL
406991,408344,NA
409833,416313,MAL
410203,415993,NA
419691,420489,MAL
420971,425011,MAL
422511,423883,NA
424042,424310,NA
425152,425358,MAL
425512,438518,MAL
426492,429211,NA
429378,436465,NA
436992,437385,NA
437992,438387,NA
438492,440512,NA
438747,439814,OCH
440011,440428,FEM
441992,445011,NA
442115,442518,MAL
442294,443237,FEM
442932,443511,CHI
443485,444875,FEM
443738,443946,CHI
454457,456151,MAL
454628,456012,NA
457491,460800,MAL
457820,460964,NA
461511,463956,OCH
461590,463998,NA
464397,465491,MAL
464520,466327,NA
465583,466238,OCH
466513,468992,MAL
467249,468376,NA
470267,475245,NA
470492,471216,OCH
471196,475511,MAL
476871,479993,NA
477039,479992,FEM
482574,486997,NA
482671,484264,FEM
483531,483693,MAL
484014,491066,MAL
488131,488274,NA
488492,490510,NA
492288,495442,MAL
492492,493012,NA
494009,494421,NA
495992,498022,MAL
495992,498932,NA
498150,498892,MAL
500725,502990,MAL
501304,501748,NA
501962,502669,NA
503150,504225,MAL
503715,504662,NA
505364,507026,MAL
505492,506513,NA
507139,507726,MAL
508408,515725,NA
508557,509725,MAL
509993,510472,CHI
510808,511491,FEM
511969,512536,CHI
512681,513373,FEM
513461,513876,CHI
513992,514598,FEM
514445,515231,MAL
514765,515177,CHI
515936,519387,MAL
516294,535547,NA
519527,525283,MAL
524942,525118,FEM
525741,526993,CHI
525857,528549,OCH
528544,529506,MAL
529511,529992,OCH
529759,531485,MAL
531412,532492,CHI
531510,532880,OCH
533103,533327,OCH
534367,535012,OCH
534511,534946,CHI
534992,535505,FEM
541173,543622,NA
541261,541445,OCH
542042,542385,MAL
543274,543385,FEM
543969,545184,NA
543994,544229,MAL
545611,547545,NA
545803,547922,MAL
548512,551342,MAL
549499,550930,NA
556511,558011,MAL
556681,561749,NA
558058,559354,CHI
558772,558904,OCH
559011,562312,MAL
564128,571030,MAL
564511,566511,NA
566889,566992,NA
569492,570260,NA
570672,570913,NA
572106,572806,MAL
574511,578485,MAL
575905,576239,NA
577010,578073,NA
580993,581135,MAL
583511,589834,MAL
584496,590492,NA
589511,590415,FEM
591511,594581,MAL
592124,593992,NA
597986,601488,MAL
598109,601003,NA
603045,603242,MAL
603428,609992,MAL
603577,607011,NA
607785,609201,NA
610511,619872,MAL
611493,621027,NA
614491,614992,CHI
620013,620816,CHI
620222,620851,OCH
622492,623633,FEM
622492,627504,NA
623052,627510,MAL
628216,685534,NA
628660,629409,OCH
628933,629843,CHI
629524,630116,FEM
630435,631476,OCH
630580,631177,CHI
631307,639010,MAL
635011,635727,CHI
638643,642781,CHI
643118,648511,CHI
644512,644747,OCH
644993,645364,OCH
646049,646648,OCH
648230,650479,MAL
650762,651992,CHI
651513,658045,MAL
653101,653528,CHI
657646,658999,CHI
658424,664988,MAL
665272,666492,CHI
666011,668979,MAL
668582,670246,CHI
669917,672080,MAL
672030,673292,CHI
672955,675071,MAL
674511,678542,CHI
675174,675991,MAL
676823,691783,MAL
682109,682715,CHI
683551,684034,CHI
686011,695010,NA
688512,688785,FEM
691583,692540,CHI
692511,694492,FEM
692778,693465,MAL
696458,698993,MAL
696463,708492,NA
698937,699577,CHI
699241,713973,MAL
702106,702278,FEM
706011,706411,CHI
709290,712992,NA
714057,720010,NA
714246,714487,MAL
714493,716493,FEM
715573,720396,MAL
722010,729209,MAL
722804,728992,NA
730806,747988,NA
730871,733510,CHI
733620,751491,MAL
733825,733992,CHI
743661,743945,CHI
748492,757215,NA
751121,751740,CHI
751160,751432,OCH
751611,757991,MAL
758511,768882,MAL
759011,770511,NA
762568,763174,CHI
768626,770011,CHI
770153,770490,MAL
770739,771272,NA
770992,771215,MAL
772492,772762,NA
772492,775511,MAL
773012,775493,NA
774571,774679,FEM
778759,829026,NA
778899,780274,CHI
778992,780031,OCH
780757,780992,CHI
780827,781311,OCH
781419,782487,OCH
781469,782530,CHI
