segment_onset,segment_offset,speaker_type
6510,10781,FEM
6510,11011,NA
11158,16394,NA
11347,11458,FEM
12047,15992,FEM
16208,17769,MAL
16835,17294,NA
21511,21641,NA
22493,25277,NA
22992,24011,FEM
23510,25019,MAL
24258,24361,FEM
30410,32175,FEM
30454,32169,NA
33369,38177,NA
33522,33699,CHI
33991,35110,CHI
35011,35114,FEM
35492,37493,FEM
42861,44668,NA
43011,44668,FEM
46678,49992,NA
46779,47851,FEM
47993,49512,FEM
49113,49312,MAL
49778,49905,MAL
52758,53511,NA
52993,53238,CHI
53004,53362,OCH
60991,63473,MAL
61493,65104,NA
62979,64010,FEM
64493,64928,MAL
68511,74129,NA
68992,70261,CHI
70068,70492,FEM
70100,71381,MAL
71361,71844,CHI
71567,71726,MAL
72011,74959,MAL
76493,79482,MAL
77065,78771,NA
79095,83511,NA
79907,80960,CHI
81003,84047,MAL
84063,86409,NA
84193,85992,CHI
85880,86511,MAL
89021,89492,NA
92937,93075,MAL
93493,94543,NA
93663,94517,CHI
98992,101991,MAL
99492,101512,NA
103272,103534,MAL
105011,110203,NA
105492,105993,CHI
105492,107183,FEM
106113,107201,CHI
107457,110106,MAL
107470,107991,FEM
110789,112647,NA
110818,112551,CHI
114753,119119,NA
114860,116492,CHI
115744,116242,MAL
116529,116976,MAL
117389,118356,MAL
119826,120857,OCH
119863,122492,NA
120992,122322,FEM
124782,137080,NA
124791,128493,CHI
128512,131511,MAL
131333,133765,FEM
133993,136966,CHI
134511,135238,OCH
135348,136511,OCH
138358,140479,NA
138491,140010,CHI
138615,140011,OCH
140628,142012,NA
143669,150512,MAL
144354,150011,NA
151067,151556,MAL
153510,161197,NA
153539,156011,CHI
156944,158043,CHI
157992,162476,MAL
162010,171992,NA
162570,163068,CHI
162791,166527,MAL
166354,171992,CHI
167135,167238,MAL
167589,168510,OCH
172857,173854,MAL
173510,173785,NA
174012,176310,NA
174157,175168,CHI
174727,176882,MAL
177159,178477,MAL
177992,178156,NA
180507,183526,MAL
181143,183271,NA
184410,190050,MAL
184781,186072,NA
187512,191584,NA
189567,191130,FEM
191015,191147,CHI
192512,194583,CHI
192512,200457,NA
194493,196012,FEM
195583,200672,MAL
202183,203405,CHI
202184,203468,NA
204162,211012,MAL
204795,210607,NA
208327,209009,CHI
211376,213511,NA
211493,212126,CHI
212011,214007,MAL
214206,214992,NA
214286,214791,CHI
215595,217492,NA
215629,217343,CHI
220139,224010,MAL
220492,220625,NA
220759,223494,NA
224891,227486,MAL
225492,231672,NA
228062,229871,CHI
230572,231534,CHI
234443,235261,NA
234460,235262,CHI
235511,237492,MAL
236090,236794,NA
240992,242032,MAL
241449,242591,NA
241758,242511,CHI
244077,244187,MAL
244490,245199,NA
244510,245011,CHI
249991,252004,FEM
250012,252992,NA
251512,252778,CHI
254991,262011,NA
255093,255513,CHI
255511,255845,FEM
256017,256677,FEM
256132,256640,CHI
256691,259089,MAL
259094,260226,CHI
260012,262990,MAL
263177,264024,MAL
263491,265011,NA
264241,264511,CHI
267492,270124,MAL
267994,269550,NA
270255,293473,MAL
270365,280257,NA
270493,270994,CHI
281478,283500,NA
284615,297686,NA
287108,287879,CHI
293120,294011,CHI
293944,298038,MAL
298007,299514,NA
298213,299492,CHI
299492,303510,MAL
299852,300512,NA
301992,303102,NA
306550,306734,MAL
306577,306732,NA
308087,310185,NA
308119,308958,CHI
308735,317991,MAL
310804,317230,NA
311956,312491,CHI
318338,320491,NA
318492,319321,CHI
319088,320703,MAL
321011,324489,MAL
321992,323496,NA
325011,329864,MAL
325492,329584,NA
344773,345824,MAL
344998,345238,NA
345492,345776,NA
346518,347358,CHI
346535,348511,NA
347510,348593,MAL
347806,347993,FEM
350441,352429,NA
350492,351307,CHI
357510,360492,MAL
357792,359512,NA
382278,382690,NA
382280,382496,CHI
382992,391011,NA
383221,384478,FEM
383493,385457,CHI
385855,390432,CHI
386191,386491,FEM
390126,390931,FEM
395089,395580,NA
410493,413490,MAL
411011,412511,NA
413809,413993,NA
419992,421318,MAL
443902,451511,MAL
444493,444717,NA
446447,449135,NA
449240,449476,NA
450731,451224,NA
452755,454491,NA
452925,453074,CHI
453070,458099,MAL
456265,463049,NA
458252,458417,MAL
458313,461892,CHI
461746,464095,MAL
485391,486511,CHI
485414,486599,NA
487526,487732,NA
487890,495263,NA
488012,489134,CHI
489464,493490,MAL
492461,495176,FEM
496518,503526,NA
496557,497463,CHI
497618,499041,FEM
498992,500437,CHI
500116,503992,MAL
512649,514164,MAL
512843,512992,NA
513189,513943,NA
541424,542863,NA
541510,542664,CHI
541639,541992,FEM
544215,545992,NA
544237,545665,CHI
553451,554158,MAL
554729,555360,MAL
555609,556314,MAL
557847,559511,NA
557965,559205,CHI
561295,563010,NA
561492,562776,CHI
566484,567316,MAL
566860,567010,NA
568983,570642,NA
569022,569493,CHI
570011,570418,MAL
574471,579984,MAL
574992,579992,NA
578794,578991,FEM
582734,583984,MAL
583080,583618,NA
588426,589179,FEM
588428,589203,NA
593150,598511,NA
593784,594098,MAL
594130,594248,FEM
594513,598992,MAL
599429,600366,MAL
599581,599691,NA
599827,600011,NA
623835,630011,NA
623870,624992,CHI
624491,625662,OCH
626766,629684,CHI
630416,634491,NA
630492,632534,FEM
632730,634893,OCH
641451,646512,NA
641493,646388,FEM
648511,654011,NA
649055,651416,OCH
649512,650791,CHI
651864,652347,OCH
652492,654131,OCH
655992,658952,OCH
656051,659553,NA
659924,661023,NA
661184,670744,NA
661682,662492,OCH
663010,663224,OCH
663992,664976,CHI
663992,664991,OCH
666642,670511,FEM
671509,673492,NA
672481,676011,OCH
673809,677511,NA
676330,676450,OCH
682992,688519,NA
685704,687012,OCH
688620,689012,NA
693009,694492,NA
694757,694992,NA
695481,697492,NA
696344,696471,FEM
697832,702511,NA
697992,702010,OCH
699011,699139,CHI
699511,700993,CHI
704256,704492,OCH
708407,709144,OCH
709012,709306,NA
709427,710804,NA
709730,709833,OCH
710011,711390,OCH
713517,713633,OCH
713755,714854,OCH
714634,714869,NA
727554,727993,NA
727674,727922,OCH
729511,734401,NA
730122,730510,CHI
730628,734010,FEM
737011,746712,NA
737485,739186,FEM
742012,742510,FEM
742993,744993,OCH
745728,747036,OCH
746871,747011,NA
747390,747510,OCH
749491,755075,NA
749993,754492,FEM
755735,774993,NA
757492,758516,CHI
758511,758906,FEM
759512,762085,OCH
761565,769702,FEM
770492,771511,CHI
770815,770992,OCH
771265,774255,OCH
772011,772401,CHI
772721,773001,CHI
773012,773493,FEM
788010,788236,NA
788010,788390,OCH
788493,790245,OCH
788493,796180,NA
791011,791661,FEM
792011,792180,OCH
792312,793220,OCH
793353,794175,OCH
794328,796178,OCH
796502,798512,OCH
796530,800528,NA
797757,799131,CHI
799160,799715,FEM
799868,799991,FEM
800962,802636,NA
801559,801670,OCH
804566,804730,NA
804835,806011,NA
807335,811508,NA
807511,809992,FEM
809516,811074,OCH
813586,815511,OCH
813993,818492,NA
816630,816974,FEM
818375,818512,OCH
818735,819012,OCH
822840,823510,OCH
823291,823438,NA
836727,838938,MAL
836983,840010,NA
838510,840010,FEM
841492,844492,NA
841992,843919,FEM
846511,847034,NA
847493,847964,OCH
849467,854013,NA
849493,853926,FEM
854383,854493,NA
854822,858786,NA
856011,856767,FEM
856744,858511,OCH
859115,859277,NA
861992,864992,NA
862167,862278,OCH
864407,865011,OCH
865340,865492,OCH
865907,866081,OCH
873818,875992,NA
874511,876889,OCH
877011,877187,OCH
877330,878110,OCH
878011,879189,NA
887095,889491,NA
887387,888511,FEM
887741,887876,OCH
888212,888511,OCH
888747,888914,OCH
889299,889417,OCH
891010,896992,NA
891221,893511,OCH
894011,896493,FEM
902327,906296,NA
902478,902991,FEM
903493,905422,OCH
905602,906010,OCH
906712,911992,NA
907028,910047,OCH
909492,911809,FEM
910180,910433,OCH
913560,913862,OCH
913564,913993,NA
930855,931510,NA
937538,937923,NA
943118,944046,NA
943314,944021,MAL
946510,946658,OCH
946858,952493,OCH
946991,952492,NA
953168,953337,NA
953492,957142,NA
954114,954345,FEM
954492,955511,FEM
960992,966492,NA
961268,962108,OCH
962511,963544,CHI
963836,965009,CHI
964109,965992,OCH
967994,969052,NA
968011,969012,OCH
969415,969542,OCH
969928,970743,NA
972061,973900,NA
972115,973855,OCH
974693,975152,OCH
975270,975883,OCH
981568,982493,OCH
981572,983000,NA
986992,993492,NA
988991,993492,OCH
994218,994399,NA
994511,994859,NA
994991,998864,NA
995132,998898,OCH
1001298,1004992,NA
1001472,1003011,OCH
1006012,1009493,NA
1006239,1007663,OCH
1007004,1009493,FEM
1012009,1013913,NA
1012510,1013023,CHI
1012853,1013000,OCH
1013339,1013582,OCH
1016736,1016844,NA
1016990,1018499,NA
1016992,1018511,OCH
1020841,1020978,NA
1028417,1029993,NA
1028973,1029749,OCH
1033737,1034572,OCH
1034046,1034512,NA
1036010,1039191,NA
1036493,1039002,CHI
1039596,1039993,NA
1042011,1047992,NA
1042011,1048002,OCH
1050992,1051169,OCH
1057877,1058010,OCH
1060012,1060258,OCH
1060493,1065204,OCH
1060493,1066011,NA
1065511,1066804,OCH
1066360,1066804,NA
1068490,1069514,NA
1068614,1069510,OCH
1071760,1074011,OCH
1071895,1074018,NA
1076790,1081532,NA
1078110,1078429,OCH
1079511,1081992,OCH
1099835,1101376,OCH
1100512,1101381,NA
1106895,1108009,NA
1107078,1108011,OCH
1117010,1118991,FEM
1117010,1119013,NA
1131072,1131212,NA
1131076,1133493,OCH
1131361,1142492,NA
1132010,1132125,FEM
1132356,1132457,FEM
1134511,1138522,FEM
1135164,1135491,OCH
1138850,1138958,FEM
1139511,1140510,FEM
1140512,1141972,CHI
1141493,1141888,OCH
1142881,1147088,NA
1142957,1145492,OCH
1145688,1147011,OCH
1151309,1155492,NA
1151493,1152838,FEM
1152259,1153901,OCH
1153511,1153700,CHI
1154701,1155492,FEM
1159512,1160017,NA
1159542,1159993,FEM
1163511,1164993,NA
1163992,1164654,FEM
1167166,1169491,OCH
1167492,1169011,NA
1170992,1171598,NA
1171994,1172512,NA
1172053,1172482,OCH
1172651,1173512,NA
1172765,1173138,OCH
1179927,1181010,NA
1179971,1180822,FEM
1186854,1186959,NA
1190992,1192428,NA
1191302,1192011,FEM
