segment_onset,segment_offset,speaker_type
1958,7012,NA
1985,7012,FEM
12104,13867,FEM
12126,13992,NA
15918,22168,NA
15923,20138,FEM
17427,18483,OCH
20363,21114,CHI
20993,22012,FEM
23315,28236,NA
23402,28166,FEM
29511,38148,NA
29518,30765,FEM
31280,38136,FEM
34228,34704,MAL
39992,47491,NA
40117,47010,FEM
40510,40631,OCH
41081,41992,OCH
48411,72164,NA
48487,51114,FEM
50714,50986,OCH
52010,57732,FEM
53511,54777,MAL
58011,60120,OCH
58229,58492,CHI
59493,60117,CHI
60333,60809,MAL
61511,65446,FEM
65423,66643,CHI
66563,71663,FEM
72875,77396,NA
72956,75511,FEM
74756,75510,OCH
75992,77060,CHI
77558,87212,NA
77993,80396,FEM
80011,83475,CHI
80204,81011,OCH
82767,83385,OCH
83720,86501,OCH
85011,86501,CHI
88379,91334,NA
88457,89193,CHI
90011,91010,CHI
91511,91668,NA
92011,95973,NA
92359,94004,FEM
94846,95912,CHI
97067,97411,NA
99510,99613,NA
99752,102265,NA
99814,100992,FEM
100568,101992,OCH
101010,102006,CHI
104053,104510,OCH
113160,114284,NA
113226,114200,CHI
115513,116529,CHI
115545,116547,NA
117082,119412,NA
117504,119360,CHI
120901,125162,NA
120923,123491,CHI
121510,122308,FEM
123010,124998,FEM
124011,124919,MAL
126726,132028,NA
126860,128492,CHI
126983,127852,OCH
127955,130493,OCH
128491,131993,FEM
133245,135542,FEM
133414,135571,NA
136848,140439,NA
136983,137850,CHI
136991,137234,OCH
137462,138010,OCH
138513,139892,FEM
140847,148491,NA
140986,141929,CHI
142420,144534,OCH
142484,143075,CHI
143593,143934,CHI
144992,146578,OCH
145010,148010,CHI
148922,150512,NA
149239,150130,FEM
152432,154921,OCH
152511,159725,NA
154492,154654,CHI
155085,156992,OCH
155306,156511,CHI
156522,159642,FEM
162511,167997,NA
162609,165233,CHI
165984,166475,FEM
165988,166415,MAL
166755,167965,CHI
168166,169261,NA
168193,169011,CHI
169992,175677,NA
171015,173011,MAL
171236,171466,FEM
173050,173875,CHI
174153,174406,CHI
174344,175011,FEM
174707,175011,CHI
178752,182564,NA
178824,179992,CHI
179781,182491,FEM
180510,180625,OCH
183072,186136,NA
183148,183858,CHI
183710,184755,FEM
184916,186011,CHI
186278,188325,NA
186992,189122,OCH
188598,192511,NA
189413,190653,OCH
189584,190482,CHI
190991,191408,MAL
191015,191138,CHI
191371,192210,CHI
193992,194740,OCH
193992,194821,NA
194972,196450,NA
195139,195991,OCH
195566,196012,CHI
197512,199562,OCH
197512,203894,NA
200742,203493,CHI
213990,216992,NA
214402,216974,OCH
214473,215011,CHI
215538,216046,CHI
216189,216511,CHI
217472,218221,OCH
217492,231046,NA
218825,219488,MAL
219491,223568,OCH
220497,220831,CHI
222718,222860,MAL
224011,227275,CHI
227512,229750,CHI
227991,228361,OCH
229510,230914,FEM
231299,233729,NA
231436,232135,CHI
232197,233512,FEM
232511,233362,OCH
234660,243670,NA
234937,243405,CHI
234993,238744,OCH
238891,238992,OCH
241010,243492,OCH
245577,247511,NA
246410,247264,OCH
248211,255042,NA
248214,250261,CHI
249532,250723,OCH
251319,253992,CHI
251324,253511,OCH
253640,254808,OCH
255148,260391,NA
255992,256188,CHI
256011,258993,OCH
259357,260326,CHI
265197,267073,NA
265241,265504,OCH
265793,266993,OCH
265992,266686,CHI
269096,273330,NA
269298,273319,OCH
274992,275512,OCH
274992,280493,NA
276431,279126,OCH
278512,279972,CHI
280667,283993,NA
281011,283510,CHI
286492,288927,NA
286598,287526,CHI
286705,288482,OCH
294011,295511,CHI
294011,295645,NA
301382,305010,NA
301401,302835,CHI
303011,304801,CHI
303328,303854,OCH
306313,307137,OCH
306511,307365,NA
307584,307861,NA
308011,315350,NA
308399,308990,OCH
308510,310937,CHI
311511,315011,OCH
311513,315070,CHI
315738,320011,NA
315863,320011,OCH
315912,317734,CHI
322512,326933,CHI
322512,327512,NA
323409,324293,OCH
325014,327491,OCH
336688,349491,NA
336992,337421,CHI
337007,337269,OCH
337564,339461,CHI
337623,339010,OCH
339751,341012,CHI
341992,342814,FEM
343511,348223,CHI
344117,344333,OCH
344463,345285,OCH
348774,349010,FEM
351851,352187,NA
356876,358012,NA
357011,358012,FEM
362063,363119,CHI
