segment_onset,segment_offset,speaker_type
33510,36013,NA
33510,36041,FEM
39695,39810,NA
40353,46148,NA
40492,41493,OCH
42010,44816,FEM
45105,45704,FEM
46511,48011,FEM
46511,48511,NA
60510,64390,FEM
60510,64493,NA
65011,68511,NA
65873,66582,OCH
66266,66511,FEM
67900,68025,OCH
77242,78413,NA
77613,78335,FEM
82510,83065,NA
86842,88492,NA
87146,88012,FEM
90268,94823,NA
90492,92887,MAL
91987,94653,FEM
100508,101441,NA
100686,101250,CHI
107803,109892,NA
107927,109709,CHI
123490,124499,NA
123512,124143,CHI
123717,124011,OCH
124688,124889,NA
125439,127012,NA
126011,126710,CHI
135511,137011,NA
135687,137008,OCH
142069,142423,OCH
142086,142462,NA
143011,145696,NA
143799,145001,FEM
144653,144754,OCH
144992,145497,OCH
147992,149993,NA
148011,149974,CHI
150351,151991,NA
150353,151492,CHI
151470,151656,MAL
152067,154112,MAL
152314,152447,NA
166011,169870,NA
166031,166372,FEM
166480,166794,FEM
167493,168011,OCH
171415,171567,MAL
172106,172231,NA
172341,172449,NA
172773,173035,NA
173733,173878,NA
174012,175615,NA
178500,181656,NA
180011,181012,FEM
191492,192511,NA
192724,192921,MAL
193308,194695,MAL
201493,202654,MAL
202824,203421,MAL
203011,205510,NA
207537,207918,MAL
208197,208401,MAL
208631,209689,MAL
209368,209488,NA
211164,213493,MAL
211297,213371,NA
217141,217278,MAL
218276,218401,NA
223012,224512,NA
223027,225011,MAL
234053,234169,NA
234596,234831,MAL
235941,236216,MAL
242170,242769,MAL
249009,250511,NA
249441,250184,OCH
253808,253940,NA
253824,253932,MAL
254510,255350,NA
254698,255012,CHI
257008,259082,NA
258026,259174,MAL
260511,260695,NA
260906,263491,NA
262848,263022,MAL
263171,263286,MAL
270726,275993,NA
271686,271988,FEM
273026,273323,FEM
274239,274992,FEM
279011,285221,NA
280039,285010,OCH
285323,285492,NA
287315,288510,NA
287992,288242,OCH
294013,295484,MAL
294992,295471,NA
296490,297992,NA
304012,304272,NA
304064,305525,MAL
304418,313453,NA
305643,306492,MAL
311823,311982,MAL
315927,316033,NA
316464,316992,NA
317987,322169,NA
318345,318689,FEM
318963,322466,MAL
322302,322491,NA
324373,324511,MAL
327491,328046,MAL
327996,328514,NA
332227,332330,NA
337993,340727,NA
338393,339512,CHI
340559,340719,MAL
348533,350469,NA
348538,350462,OCH
355992,358864,NA
356010,356206,OCH
357067,357318,OCH
357666,357992,OCH
362991,364491,MAL
363607,364010,NA
367126,367242,NA
367511,374546,NA
368012,371259,FEM
371189,371586,MAL
371370,372011,FEM
372558,374441,MAL
375011,379993,NA
375219,375487,MAL
375614,377580,FEM
376993,385992,MAL
380992,381098,NA
381470,381991,NA
383056,389668,NA
385859,386576,FEM
386512,386925,MAL
387492,387958,MAL
389991,392011,MAL
390390,393993,NA
392298,392553,OCH
393242,393414,MAL
395493,395653,NA
396132,398511,NA
396510,398491,OCH
400137,400329,NA
400476,400716,NA
401171,402879,NA
403643,405825,NA
404232,404597,MAL
404727,405383,MAL
405948,406070,NA
406492,409710,NA
408011,409693,FEM
426011,428355,FEM
426011,428419,NA
429425,432417,NA
429492,429922,OCH
430491,432450,FEM
434015,435993,NA
434339,435993,FEM
440488,441011,NA
451805,465027,NA
451946,452386,CHI
453011,454558,OCH
453116,455843,CHI
454724,455500,OCH
456148,456492,CHI
456665,457536,CHI
