segment_onset,segment_offset,speaker_type
18590,18723,MAL
22766,25491,NA
22970,25010,CHI
23070,24361,OCH
28991,30667,NA
29012,30532,CHI
45186,45382,NA
59702,63533,NA
59898,63511,CHI
70897,72309,CHI
70905,74010,NA
72011,73307,MAL
73464,73682,MAL
77146,77512,NA
77188,77446,CHI
90831,94510,NA
91010,94226,CHI
96992,98492,NA
97104,98268,CHI
102247,105207,MAL
102492,105992,NA
104671,105511,CHI
106174,109154,NA
106491,106933,MAL
107492,109007,CHI
108564,109048,MAL
109294,109424,NA
109294,109432,MAL
112070,113010,MAL
112207,116849,NA
112512,116619,CHI
113138,113420,MAL
114235,115028,FEM
118684,122494,NA
119364,119492,FEM
120012,122511,MAL
123123,123970,NA
123216,123511,MAL
126191,128088,NA
126470,127882,CHI
126515,127519,MAL
131110,131297,MAL
134992,138116,MAL
135246,138491,NA
137189,137493,CHI
137724,137992,CHI
138302,138405,MAL
146510,147684,NA
146823,147164,MAL
150721,151085,MAL
150793,151169,NA
152452,154020,NA
152528,153775,CHI
164690,165200,MAL
164724,165407,NA
169130,169597,NA
175066,176134,NA
186992,205627,NA
187458,189638,FEM
187459,188519,CHI
189034,192492,CHI
190828,191581,MAL
191702,191893,FEM
192554,193843,MAL
193992,196702,FEM
194781,194896,CHI
196791,205515,CHI
196825,197102,MAL
197743,198492,FEM
203862,205011,FEM
223012,240724,NA
223486,224654,MAL
224805,224989,MAL
225823,226343,MAL
225992,228979,CHI
228493,229720,FEM
230293,232443,CHI
232160,232368,MAL
232492,237067,MAL
236512,238496,FEM
237571,239051,CHI
239011,241011,MAL
250493,252084,MAL
250992,252011,NA
255538,259510,MAL
255992,259011,NA
256517,257152,CHI
282155,283510,NA
282675,283289,FEM
284992,286492,MAL
285721,285991,NA
296622,298492,MAL
296819,303959,NA
297017,297241,CHI
297354,297492,CHI
300387,303511,CHI
304379,305184,NA
305011,306948,MAL
305341,306190,NA
307564,308492,NA
307690,308316,MAL
308794,309012,NA
308899,309009,MAL
310132,310989,MAL
310210,310556,NA
312218,315374,MAL
312458,313120,NA
313985,317517,NA
315510,317511,MAL
320993,322011,MAL
321433,321686,NA
323992,328511,NA
324461,325220,MAL
324493,326992,FEM
326012,328739,MAL
330413,331270,MAL
330510,330871,NA
332993,337011,NA
333215,334484,MAL
333992,336360,FEM
334992,336543,CHI
336839,338255,MAL
337244,338039,NA
338796,338951,MAL
341003,341992,NA
341248,341511,CHI
350393,350990,MAL
350492,352014,NA
350622,351748,CHI
352902,353656,NA
354011,354116,NA
354345,385127,NA
354491,356491,MAL
357011,362803,FEM
361569,362450,MAL
362492,368498,CHI
365089,366512,FEM
368550,373543,MAL
373012,376993,FEM
376010,376196,CHI
376491,378879,CHI
377102,377262,FEM
379050,379836,MAL
379175,381811,FEM
381274,383090,CHI
382082,382511,MAL
383537,384011,MAL
383738,384043,FEM
386993,390299,NA
387025,388493,CHI
388873,390012,MAL
389318,389470,FEM
390887,392006,NA
391075,391787,CHI
393491,394956,MAL
393922,394879,NA
400864,403888,NA
401404,402492,CHI
401677,403010,OCH
430491,433694,NA
430937,433510,CHI
435491,438277,NA
435993,438259,CHI
440492,442154,CHI
440492,442200,NA
444052,445302,NA
444493,444928,CHI
446268,448193,NA
446352,448011,CHI
451492,452596,NA
451511,452466,CHI
454572,457137,NA
454705,457010,CHI
