segment_onset,segment_offset,speaker_type
867,3314,NA
878,2447,FEM
20216,20889,NA
20304,20819,FEM
25707,27044,NA
26008,27010,FEM
28642,29946,NA
28777,29265,CHI
31381,32515,NA
38818,40217,NA
38991,40025,OCH
42842,43011,NA
48131,50289,NA
48252,48814,CHI
48263,48692,OCH
49493,50111,OCH
49506,49992,CHI
55492,55851,NA
62512,65011,FEM
62512,65087,NA
66177,69716,NA
66260,66576,OCH
67011,68061,CHI
67333,67492,OCH
68357,68883,CHI
69269,69497,FEM
70119,72136,NA
70166,71035,CHI
70924,71992,FEM
72510,74010,NA
72618,73445,CHI
73281,73922,FEM
76056,77735,NA
76133,76992,CHI
76660,77723,FEM
78280,81429,NA
78308,80510,FEM
81572,81682,NA
81835,84138,NA
81992,83769,CHI
85787,86408,NA
85843,85953,OCH
87357,91993,NA
87392,88148,CHI
88118,88609,FEM
88957,91493,CHI
89691,90020,FEM
90894,91868,FEM
93744,94949,CHI
93763,95012,NA
100200,102492,NA
100227,102407,CHI
100945,101217,FEM
107992,111492,NA
108022,108923,CHI
108527,111011,FEM
109789,110493,CHI
111751,112991,NA
111817,112956,CHI
114326,116511,CHI
114333,116603,NA
119510,120951,NA
119735,120746,CHI
122992,125738,CHI
122992,125765,NA
132135,133492,NA
132153,133430,CHI
135010,135992,CHI
135034,135992,NA
137094,138090,NA
137177,138039,CHI
144011,145374,CHI
144011,145869,NA
146111,148798,NA
146492,147553,CHI
147445,148716,FEM
147815,148249,CHI
152391,154929,NA
152511,154712,FEM
155093,156517,NA
155280,156011,CHI
155991,156511,FEM
157943,159511,NA
157992,158814,CHI
158581,159167,FEM
159865,160700,NA
159982,160699,CHI
176561,176991,FEM
176666,176880,NA
177495,178904,FEM
177513,178974,NA
181980,183455,NA
182105,182942,CHI
182512,182763,FEM
183759,184790,NA
183890,184695,CHI
187512,189012,NA
187518,188353,CHI
188261,189010,FEM
197557,200011,NA
198992,199885,CHI
202492,205114,NA
202782,203044,CHI
203069,203877,FEM
204559,204795,OCH
206511,207542,NA
206560,207510,CHI
208246,209512,CHI
208273,215511,NA
209638,213713,CHI
210740,211199,FEM
212011,212370,FEM
212826,212993,FEM
213503,214119,FEM
214081,214906,CHI
214770,215479,FEM
217348,219511,NA
217492,217951,MAL
217492,218297,FEM
218511,218897,FEM
221662,231939,NA
222434,228011,FEM
224012,224638,CHI
