segment_onset,segment_offset,speaker_type
50299,50510,MAL
50309,51511,NA
67146,67855,OCH
70991,73099,OCH
71499,73872,NA
72098,72878,CHI
74910,75217,MAL
91209,91788,NA
98268,105860,NA
98462,102011,FEM
102011,103992,OCH
102256,102433,FEM
105184,105560,MAL
105992,118010,NA
106010,116535,MAL
111011,113163,FEM
116512,117891,CHI
116603,116993,OCH
117222,117511,OCH
119608,127671,NA
119991,122274,OCH
120587,120977,FEM
122393,124011,MAL
123512,124275,OCH
124872,127358,FEM
128466,146105,NA
128491,130683,CHI
131303,134254,CHI
132673,133011,FEM
134485,135648,CHI
135992,137188,MAL
136232,141706,FEM
138134,139872,MAL
141468,142359,CHI
142511,145623,MAL
144011,145999,FEM
148132,155491,NA
148230,149492,OCH
148292,149011,CHI
150054,150209,MAL
150512,150618,MAL
150728,150902,OCH
150783,150896,MAL
151946,154012,FEM
152383,152623,CHI
154285,155247,CHI
155350,155492,CHI
156011,159992,NA
156315,159992,OCH
156391,156992,CHI
162290,163510,OCH
162381,163847,NA
164012,166558,NA
164287,165981,CHI
166011,166762,MAL
169390,173492,CHI
169401,173510,NA
170993,171538,OCH
173659,176734,NA
174820,176511,CHI
178011,178510,OCH
179992,183990,MAL
180011,183955,NA
184064,185011,NA
184103,184824,MAL
191492,193645,NA
192011,193493,OCH
211616,212011,NA
211758,211866,OCH
212839,213146,NA
213281,213492,NA
226965,234225,NA
227045,227960,CHI
227208,230011,OCH
228493,228992,CHI
229129,229993,CHI
230205,232510,CHI
230371,230773,OCH
233111,234486,OCH
233523,233938,CHI
236491,236690,OCH
236859,237257,OCH
239993,240113,OCH
239993,240314,NA
240938,243010,NA
240992,241512,OCH
241012,242991,CHI
245055,246491,NA
245174,245419,OCH
248992,251491,NA
249183,251306,OCH
249391,251168,CHI
261993,263512,FEM
261993,265385,NA
264011,265083,MAL
266510,272362,NA
266708,267992,FEM
266993,270149,MAL
268947,269511,FEM
270010,271510,OCH
270290,271011,CHI
271814,271991,OCH
290427,291487,MAL
291033,291492,NA
292012,293775,NA
292511,293011,FEM
297010,299680,NA
297258,297378,MAL
298082,299511,FEM
298134,298964,MAL
300954,301671,OCH
301865,302228,OCH
305812,306504,NA
305993,306182,OCH
311842,313992,NA
311992,313789,OCH
312267,312491,CHI
318511,319935,FEM
318511,320175,NA
321111,322076,NA
321303,322010,OCH
322972,324160,MAL
350511,350651,NA
350779,351511,NA
361609,363251,OCH
361677,363353,NA
389492,390111,OCH
474179,475428,NA
474265,475353,CHI
501822,502991,NA
501825,502917,CHI
515616,516574,NA
515621,516512,CHI
632505,633766,NA
632517,633616,FEM
633131,633511,MAL
634510,637510,NA
634993,637492,FEM
640492,642780,FEM
640492,643011,NA
642011,642667,MAL
681510,682992,OCH
681510,685543,NA
683012,684895,MAL
684011,685115,FEM
685930,686510,NA
686343,686505,MAL
688713,691155,NA
688895,691065,FEM
693119,695205,OCH
693119,695412,NA
697916,699011,OCH
697992,699437,NA
703252,705218,NA
704035,704148,MAL
705491,707327,NA
705657,705991,OCH
706011,706701,FEM
708861,709843,NA
708915,709745,FEM
709990,711510,NA
710063,711475,FEM
711664,712908,NA
711740,712867,OCH
713431,717010,NA
713510,714561,FEM
715492,716511,OCH
721108,722011,OCH
721364,726011,NA
722130,725937,FEM
728475,729415,FEM
728477,729407,NA
730991,732511,NA
731027,732163,OCH
731479,731714,FEM
731992,732151,FEM
734412,735992,NA
734489,736025,OCH
739992,741011,NA
746324,746628,OCH
746353,746756,NA
749679,763984,NA
749758,749903,FEM
750495,751646,OCH
752159,753992,FEM
753921,754550,OCH
754336,755975,FEM
756311,760234,OCH
760210,763911,FEM
767490,779905,NA
767593,770921,FEM
770511,771670,OCH
771512,778529,FEM
774660,774996,CHI
778992,779513,OCH
786836,788988,MAL
787134,789011,NA
788010,788511,FEM
792992,793905,MAL
792992,794185,NA
794510,800698,NA
794740,798405,FEM
798959,800339,FEM
800903,807270,NA
801289,802928,CHI
802076,802577,OCH
803579,807202,FEM
824011,825992,OCH
824259,827329,NA
824524,825369,CHI
826212,827489,MAL
831992,834888,CHI
831992,835404,NA
833821,833993,FEM
834011,834445,OCH
837172,839734,NA
837186,838318,MAL
838011,839653,FEM
843991,847379,NA
844464,845492,FEM
844832,847991,MAL
853382,855599,NA
853418,855477,FEM
880512,882480,MAL
880951,882190,NA
888999,891010,NA
889010,893573,OCH
891383,895821,NA
892991,893393,CHI
893992,895610,OCH
894068,895496,CHI
896007,896186,NA
896808,901035,NA
896943,897819,CHI
896992,897537,OCH
897920,898644,MAL
898663,899168,OCH
899011,900896,MAL
902764,909993,NA
902966,904011,CHI
902991,904491,OCH
904492,906244,FEM
906422,907470,OCH
907376,909511,FEM
911512,914835,NA
911993,914644,FEM
919612,921512,NA
919634,921153,OCH
919991,920727,FEM
931400,931992,NA
931662,931915,MAL
933285,934161,NA
933370,934099,CHI
937364,938118,OCH
937511,938098,NA
939511,941285,NA
939605,941244,FEM
947584,949992,NA
947621,949963,FEM
954492,954811,NA
954511,954798,OCH
954992,955107,OCH
955285,960010,OCH
