segment_onset,segment_offset,speaker_type
5830,9011,NA
5992,7296,OCH
6035,7012,CHI
7358,8637,MAL
8011,8834,FEM
13848,17328,NA
13993,15512,FEM
15512,17012,CHI
15716,15844,FEM
16519,16911,OCH
19992,22987,NA
20358,22953,FEM
28375,30572,MAL
28492,30353,NA
30848,30986,MAL
35060,35235,NA
35512,36012,FEM
35512,36511,NA
42469,47046,NA
42491,44992,FEM
45541,46511,OCH
45608,45713,FEM
45993,47011,FEM
60100,61266,NA
60330,61012,FEM
66253,67708,NA
66493,67521,CHI
66531,66676,OCH
69390,70256,FEM
69417,70259,NA
71329,72681,NA
71503,72595,FEM
75406,76012,NA
75448,75747,OCH
83310,86493,MAL
84007,86992,NA
92011,95538,NA
92355,95489,OCH
92907,95347,FEM
132791,136492,NA
133134,133249,FEM
133161,133991,OCH
134992,136384,FEM
135265,135474,MAL
135737,136304,MAL
136917,138491,NA
137037,137160,FEM
137101,138011,OCH
137280,138011,FEM
144011,146701,NA
144148,145333,CHI
144506,145011,OCH
145643,146529,MAL
149295,151011,NA
149416,150990,FEM
154504,156090,NA
154786,155348,CHI
154874,155512,OCH
155598,155922,FEM
182655,184172,NA
185983,189545,MAL
186538,186729,NA
195991,197010,NA
196373,196918,CHI
217883,218578,NA
217991,218494,MAL
219517,221309,MAL
220345,220510,NA
226738,226993,NA
227757,228994,MAL
231989,234011,MAL
232492,233511,NA
235757,239824,NA
235992,236821,FEM
236248,237510,OCH
238069,239011,CHI
238992,239510,OCH
249578,251777,NA
250408,250845,OCH
250992,251124,OCH
252462,255699,NA
252511,255511,OCH
252524,253493,CHI
255037,255224,CHI
270997,278511,NA
271053,272011,FEM
272012,274925,CHI
274011,277658,OCH
275569,277012,CHI
283082,286011,NA
283164,285953,OCH
287587,292999,NA
287648,287769,OCH
288191,289511,OCH
288510,292909,CHI
290086,290380,OCH
290512,292891,OCH
295343,296995,NA
295601,295712,MAL
295922,297049,MAL
302975,305032,MAL
303544,303665,NA
305492,310492,NA
305863,309582,CHI
307611,308510,OCH
316958,320271,NA
317135,317948,MAL
317221,317491,FEM
318511,318887,OCH
318533,318693,FEM
318865,319461,FEM
326420,329672,NA
326511,327787,OCH
328205,329493,FEM
329511,331546,MAL
330056,330896,NA
335195,338271,NA
336992,338011,OCH
336992,338114,FEM
338774,339724,NA
342011,343928,MAL
342115,342918,NA
347141,348756,NA
347151,348850,OCH
369492,372011,NA
370747,371393,OCH
370950,371517,FEM
376010,381511,NA
376279,380881,CHI
376282,376491,FEM
377011,378511,OCH
383459,385511,NA
383508,384492,CHI
384730,385012,OCH
386512,386630,NA
392708,394488,MAL
393323,394501,NA
403903,404801,NA
403993,404666,OCH
407093,408912,NA
407175,408010,FEM
409917,410511,MAL
410010,410297,NA
428510,430511,MAL
429288,430496,NA
438011,440448,MAL
438510,438755,NA
439088,439220,NA
439440,440010,NA
443991,445625,MAL
444012,448511,NA
445011,446358,CHI
445773,445984,MAL
447157,448492,FEM
452311,454019,MAL
452402,453980,NA
463106,464812,NA
463143,464528,CHI
477981,483783,NA
477993,481493,CHI
481015,482070,MAL
481952,482608,FEM
482811,483781,MAL
483045,483492,FEM
485492,487995,MAL
486189,487510,NA
492492,493958,MAL
493018,493305,NA
499011,501152,MAL
499681,500753,NA
516046,517641,MAL
516449,518332,NA
517045,518003,FEM
517779,518204,MAL
519480,522087,NA
519510,521491,CHI
521826,521980,MAL
537631,540512,NA
537923,540397,CHI
541340,541755,MAL
542511,544759,NA
542511,544794,MAL
547049,553767,NA
547214,550493,MAL
550810,551871,CHI
551870,553993,MAL
556845,558193,FEM
556907,558492,NA
564011,566154,MAL
564509,565312,NA
569992,570512,NA
570086,570496,MAL
574992,577056,CHI
574992,577193,NA
601936,606011,NA
602011,605511,CHI
608992,609794,NA
609230,609512,OCH
625222,628492,NA
625307,627351,CHI
629011,636335,NA
629507,630155,CHI
630869,635095,CHI
631010,632991,OCH
639919,640621,NA
639993,640511,FEM
642011,644492,NA
642480,644463,FEM
647749,649011,NA
647772,649011,FEM
651756,654988,MAL
651859,658008,NA
653493,653677,FEM
654661,654885,FEM
656011,657992,FEM
661849,664907,NA
661866,662629,MAL
662011,664574,FEM
665012,667994,NA
665083,667780,FEM
665751,666026,CHI
674246,675031,NA
674264,675015,FEM
676976,678491,NA
676991,678019,FEM
681217,681853,NA
682935,683841,NA
682992,683728,FEM
703492,705779,NA
703510,705511,CHI
708305,711241,NA
708407,709878,CHI
709012,709797,FEM
713991,715908,NA
714023,715513,CHI
731693,733024,MAL
732338,732490,NA
755992,758616,NA
756010,757726,FEM
768486,770806,MAL
768990,770490,NA
778511,778791,OCH
790327,798491,MAL
790425,795493,NA
796510,796794,NA
796908,797828,NA
805229,806058,NA
805552,805940,MAL
806267,806397,NA
820704,827511,NA
820864,827484,CHI
821991,822804,FEM
827781,827919,NA
834011,836677,CHI
834011,836718,NA
838991,844011,NA
839012,843492,FEM
843151,843686,OCH
846082,850010,MAL
846492,849511,NA
860914,880011,NA
861011,862992,OCH
862010,864263,CHI
863762,864010,OCH
864992,865498,CHI
866756,879993,CHI
881538,887206,NA
881764,883074,MAL
882530,882967,FEM
883492,886762,CHI
887011,888992,MAL
887500,892233,NA
888761,890357,CHI
889328,889558,FEM
890171,891492,FEM
890511,892158,CHI
894993,900881,NA
895011,899326,CHI
899492,900553,FEM
901133,903511,NA
901280,902530,MAL
909397,912122,NA
910820,911809,FEM
911569,911971,CHI
915702,916370,NA
916534,918512,MAL
916674,918011,NA
924011,925493,NA
924372,925010,FEM
929760,929962,MAL
934595,936662,NA
934710,936511,CHI
957496,958267,MAL
959492,965594,NA
959534,961252,CHI
960336,963510,FEM
961527,961642,CHI
963144,965542,CHI
963620,964012,FEM
966673,969992,NA
966673,970011,MAL
975385,979011,NA
975529,975981,MAL
975993,978772,CHI
977653,978492,FEM
981200,982511,MAL
981511,981985,NA
985117,988804,MAL
985385,988510,NA
986197,986511,FEM
993492,994992,NA
993583,994611,CHI
996511,998490,MAL
996992,1000855,NA
998011,999493,FEM
998627,1000603,CHI
1003992,1005511,NA
1004010,1005419,FEM
1008992,1010511,MAL
1009662,1011402,NA
1011990,1014818,NA
1011992,1014827,CHI
1017016,1019988,MAL
1017983,1024380,NA
1019701,1024338,CHI
1022247,1022895,FEM
1029011,1029119,NA
1033398,1040145,NA
1033493,1034559,CHI
1035053,1040011,CHI
1049809,1052666,FEM
1049811,1052992,NA
1056287,1063010,NA
1056512,1058493,CHI
1058425,1058656,FEM
1058493,1059274,MAL
1058873,1059492,FEM
1058992,1060895,CHI
1061387,1062602,FEM
1062788,1062899,FEM
1071293,1073011,MAL
1071871,1072511,NA
1104494,1106492,NA
1104511,1106156,FEM
1107511,1112838,FEM
1107511,1113753,NA
1112942,1114511,MAL
1116681,1117039,NA
1116745,1116991,CHI
1126529,1126929,MAL
1129992,1131853,MAL
1130245,1137992,NA
1132010,1134696,FEM
1134829,1134993,FEM
1135510,1137992,FEM
1153541,1153992,NA
1153730,1153831,OCH
1157363,1162076,NA
1158011,1160492,FEM
1159834,1163012,MAL
1204011,1204127,FEM
1204011,1206011,NA
1204269,1205553,FEM
1206640,1206772,NA
1209992,1211492,NA
1210366,1210892,FEM
1215987,1216421,NA
1215992,1216269,FEM
1221507,1226991,NA
1221576,1226541,FEM
1232781,1238510,NA
1233011,1233905,FEM
1234290,1238492,FEM
1238671,1238779,NA
1240491,1242506,NA
1240491,1242948,FEM
1242678,1242992,NA
1243510,1245012,FEM
1243510,1245317,NA
1246582,1248735,NA
1246625,1247970,FEM
1248914,1253511,NA
1249174,1252993,CHI
1249192,1249560,FEM
1253168,1253492,FEM
1255011,1259181,MAL
1256011,1259968,NA
1259533,1259717,MAL
1266994,1268020,NA
1268489,1268624,NA
1273642,1273990,MAL
1282993,1283113,NA
1283747,1283926,MAL
1287510,1289294,MAL
1288513,1290492,NA
1292365,1293155,NA
1292492,1294203,MAL
1293648,1293840,NA
1293951,1294213,NA
1294491,1297451,NA
1294613,1296403,MAL
1295490,1296369,FEM
1299669,1299993,MAL
1302742,1303517,MAL
1302991,1303489,NA
1306626,1308489,MAL
1307033,1307546,NA
1307708,1308012,NA
1309993,1311967,MAL
1310680,1311011,NA
1315011,1325011,FEM
1315172,1325329,NA
1325511,1325992,NA
1325595,1325889,FEM
1331513,1339851,NA
1332992,1339511,FEM
1340992,1358647,NA
1341021,1344492,FEM
1345511,1353992,FEM
