segment_onset,segment_offset,speaker_type
39918,42053,NA
39950,41011,FEM
40097,41771,OCH
41011,41878,CHI
42836,46184,NA
43011,44493,FEM
45011,45959,OCH
46793,47608,NA
46889,47002,OCH
47046,47491,CHI
47785,51552,NA
47912,48968,CHI
49535,51557,FEM
53850,55892,NA
53852,55896,FEM
57993,64493,FEM
57993,64569,NA
65202,66581,NA
65492,66511,FEM
66864,66992,NA
69010,70112,FEM
69010,70146,NA
71663,72913,NA
71776,72534,FEM
73222,75666,NA
73440,74010,OCH
74496,75492,OCH
77510,80213,NA
77510,80244,FEM
80646,82075,FEM
80663,82244,NA
93012,96902,NA
93511,96802,FEM
98020,98322,NA
115962,123330,NA
115992,118824,FEM
119311,120366,CHI
120992,123010,FEM
126510,127347,FEM
126514,127425,NA
129492,129671,FEM
129492,130560,NA
129796,130454,FEM
132737,133370,NA
134867,135793,NA
134897,135761,FEM
136991,137755,NA
137012,137512,FEM
138802,139992,NA
138907,139511,FEM
143697,144991,FEM
143716,145002,NA
147329,155993,NA
147488,149511,OCH
149653,150164,FEM
150505,154493,FEM
154659,155550,CHI
156511,161430,NA
156992,157675,MAL
156993,159492,FEM
159837,161011,FEM
161929,163495,NA
162010,162493,FEM
162469,163011,CHI
165011,166511,NA
165491,166011,FEM
168240,169492,NA
168634,168882,FEM
174111,175697,NA
174879,175571,CHI
177641,177751,NA
177901,179011,NA
177992,179011,FEM
182051,184012,FEM
182102,184785,NA
184921,185385,NA
202487,205646,NA
202510,204992,FEM
206418,209032,NA
206722,207907,FEM
207465,208992,OCH
209598,215513,NA
209780,212890,FEM
213113,215509,FEM
213668,214206,OCH
214321,214491,OCH
214367,214559,MAL
218489,220723,NA
218492,220703,FEM
221903,223781,FEM
221906,223992,NA
240420,242126,NA
240492,241236,CHI
240756,240915,MAL
242489,242708,NA
245511,249492,NA
245528,249107,FEM
252992,255511,NA
253044,253655,CHI
253829,254458,FEM
254411,255329,OCH
254991,255276,CHI
257492,259652,FEM
257492,260155,NA
259774,260076,CHI
265321,265572,NA
265327,265511,FEM
276492,277012,NA
276551,276696,FEM
276703,276902,CHI
279956,280830,NA
279992,280178,CHI
280511,282632,MAL
280937,282498,NA
287493,292562,FEM
287493,292648,NA
294173,295145,MAL
312485,313992,NA
312512,313918,CHI
314511,316011,NA
314668,316011,FEM
321626,322291,NA
321641,322068,CHI
334992,335527,NA
348011,348917,MAL
348374,348713,NA
396554,397494,NA
409879,410512,NA
