segment_onset,segment_offset,speaker_type
10,3512,FEM
10,3640,NA
5932,8581,NA
5992,8356,FEM
9511,29592,NA
9769,18492,FEM
19347,21068,FEM
21492,22766,CHI
22511,24015,FEM
23642,23833,MAL
23993,24352,MAL
25201,28500,FEM
25292,25500,MAL
28131,30008,MAL
29693,29904,NA
31766,42505,NA
31793,41992,FEM
39584,39758,MAL
43053,48436,MAL
43139,45898,NA
46011,46262,NA
46612,71493,NA
47512,48992,FEM
49385,50468,CHI
51011,52604,FEM
53443,53981,CHI
53900,56723,FEM
55558,56911,MAL
56837,59493,FEM
59088,61012,CHI
60785,60888,OCH
61304,62512,FEM
63492,65554,CHI
65915,71045,FEM
67507,69208,MAL
72485,76012,NA
72492,74492,FEM
73659,76103,MAL
79010,82009,NA
79491,80919,FEM
80492,81982,CHI
83300,96309,NA
83992,85511,CHI
86827,91020,FEM
89480,90012,CHI
91797,93436,CHI
92883,96069,FEM
96485,97746,NA
96829,97700,FEM
98012,98137,NA
98407,108394,NA
98429,99895,FEM
100511,106113,FEM
106675,106818,FEM
107013,107852,MAL
108047,108196,MAL
108493,112582,MAL
109092,109450,NA
111011,117827,NA
112485,113103,FEM
113090,113196,MAL
113373,114991,MAL
114510,116511,FEM
116181,120574,MAL
119283,126241,NA
120493,125073,FEM
125322,125437,FEM
125493,127837,MAL
126812,127138,NA
127995,128327,NA
128491,156011,NA
128512,148403,FEM
134099,134226,CHI
141021,141816,MAL
148466,149492,CHI
149268,151769,MAL
151985,155993,FEM
157511,158383,MAL
158510,158775,NA
158993,159413,NA
162856,165679,NA
163011,163153,FEM
163750,165670,FEM
164133,164504,CHI
166428,178068,NA
166506,177512,FEM
166992,167493,CHI
168991,169821,OCH
174415,175490,MAL
178666,211989,NA
179012,180119,MAL
179511,200266,FEM
200450,209011,FEM
209500,209927,CHI
209576,212490,MAL
213011,215471,FEM
213011,218124,NA
215011,217476,MAL
218511,272317,NA
219392,221511,FEM
221727,222378,MAL
222492,223312,CHI
223493,228512,FEM
228211,229102,CHI
229011,231993,FEM
231527,233069,CHI
233018,243492,FEM
243547,244134,CHI
244026,244370,MAL
244510,248059,FEM
244779,244889,MAL
246616,246764,MAL
248199,249146,MAL
249046,254991,FEM
251422,251538,OCH
255089,255582,MAL
255732,257011,MAL
257992,263993,FEM
263770,264511,MAL
264595,266701,FEM
265992,266709,OCH
268103,268783,MAL
268993,269805,FEM
269693,273799,MAL
273011,281786,NA
273993,276796,FEM
276139,278488,MAL
278669,280400,FEM
279661,281467,MAL
282012,314493,NA
282415,283510,FEM
283379,285512,OCH
285535,287511,CHI
287641,292005,FEM
287673,288267,OCH
289259,290491,CHI
290993,292090,OCH
293492,300524,FEM
301011,301225,FEM
301357,310993,FEM
310993,311633,MAL
311511,313236,FEM
313279,315426,MAL
314687,318011,NA
315701,315806,FEM
315993,316336,FEM
317466,318065,MAL
318286,318514,MAL
319494,335562,NA
319974,326493,FEM
325580,333513,MAL
326769,328511,FEM
333011,334241,FEM
335794,337011,OCH
335870,348992,NA
338011,340492,FEM
339992,345146,MAL
344491,346702,FEM
347308,347510,FEM
347983,348126,MAL
350492,412852,NA
350511,354993,FEM
354011,358923,MAL
358012,360145,FEM
360011,362492,MAL
362011,363992,FEM
363493,367988,MAL
367217,374002,FEM
373511,380133,MAL
378385,378528,FEM
378808,379446,FEM
380012,381556,FEM
381319,383511,MAL
382438,384510,FEM
383741,384192,MAL
384121,384511,CHI
384991,389991,MAL
389551,399018,FEM
392673,394976,MAL
397518,397727,MAL
397872,404679,MAL
399163,399325,FEM
399767,399902,FEM
404492,408994,FEM
408491,411638,MAL
411224,412125,FEM
412010,412471,MAL
412992,416050,MAL
413120,424992,NA
416161,418238,CHI
416178,417012,FEM
418706,420063,FEM
419511,422992,MAL
422012,424992,FEM
426992,427141,NA
427491,428011,NA
