segment_onset,segment_offset,speaker_type
2636,5992,MAL
2654,5489,NA
2732,3125,FEM
7992,8701,NA
8011,8126,FEM
9011,11011,FEM
9011,11193,NA
12386,15486,NA
12493,15115,FEM
12513,14359,MAL
14528,14739,MAL
16738,17492,NA
29546,29701,NA
32466,40492,NA
32511,40333,FEM
40843,47993,NA
40925,45400,FEM
44147,44680,MAL
45677,46372,CHI
46131,47928,FEM
48315,49673,NA
48325,49604,FEM
50011,51434,NA
50120,51392,FEM
55404,57336,NA
55439,57278,FEM
58511,64026,NA
58706,59842,MAL
58992,61493,FEM
60467,61469,CHI
62225,63882,CHI
62492,62710,FEM
65492,66250,CHI
65492,67962,NA
66138,67944,FEM
70991,73102,MAL
70991,73463,NA
71150,71901,FEM
72374,72492,FEM
73249,73457,MAL
73813,82102,NA
74010,74444,CHI
74993,75918,CHI
76012,82016,FEM
83563,84636,NA
84011,84465,FEM
85492,98037,NA
85573,86511,CHI
86230,89347,FEM
89466,93128,FEM
93013,96236,CHI
95992,97992,FEM
99011,99511,NA
102740,104827,NA
102895,104527,CHI
106449,107018,MAL
106496,110772,NA
107237,110511,FEM
109323,109471,MAL
109661,110512,MAL
110621,111848,MAL
111102,111993,NA
112445,114991,NA
112492,114510,FEM
114983,115818,MAL
115938,117963,MAL
116011,116345,NA
116667,117826,NA
118010,120374,NA
119050,120284,CHI
122511,126281,NA
123317,128553,MAL
123512,125628,FEM
126789,127648,NA
131266,145993,NA
131412,133579,FEM
133491,134174,CHI
134352,134742,OCH
134372,134492,CHI
134511,145993,FEM
146991,153007,NA
147012,152993,FEM
147987,148233,CHI
153983,157012,NA
154010,156724,FEM
162243,164626,NA
162419,164564,CHI
165014,165198,NA
169012,171059,FEM
169012,175121,NA
170610,170841,MAL
171492,172307,CHI
172959,173513,CHI
172992,173623,OCH
173639,174992,FEM
175615,188561,NA
175694,178630,FEM
178991,184102,FEM
182193,182330,MAL
182603,184046,MAL
184017,186130,CHI
186492,187202,CHI
187729,188239,CHI
188035,188189,FEM
189106,190451,NA
189231,190384,FEM
190998,191800,NA
191052,191511,CHI
192390,195011,NA
192459,194992,FEM
198060,202510,NA
198155,199679,CHI
199876,202262,FEM
201833,202299,CHI
204491,206074,NA
204555,205846,CHI
205473,205583,OCH
206488,210734,NA
206918,207370,CHI
207314,210701,FEM
211808,222351,NA
211817,216626,FEM
215269,216015,CHI
216248,218511,CHI
216538,218342,OCH
218869,220427,FEM
226511,231815,FEM
226511,231992,NA
232897,234011,NA
232958,233868,FEM
236912,249475,NA
236939,244011,CHI
241161,241465,OCH
244011,245511,FEM
245842,249332,CHI
250749,250992,NA
253633,258264,NA
253765,254924,FEM
253992,254129,MAL
256011,257493,FEM
256255,258491,MAL
264338,265870,FEM
264345,266011,NA
268691,269268,NA
268694,269011,CHI
269381,272098,MAL
269492,272449,NA
271510,271935,FEM
280888,282012,NA
280945,281580,CHI
282266,282715,NA
285512,288598,NA
285716,288229,FEM
286541,288510,MAL
288848,288990,MAL
288851,288991,NA
290429,306572,NA
290491,294465,CHI
294427,297016,FEM
296183,297052,CHI
296995,297273,OCH
297864,298320,OCH
298085,300858,MAL
300817,306492,CHI
303510,303971,FEM
313492,319589,NA
313511,318992,FEM
323922,325510,NA
324005,325387,OCH
324056,324896,CHI
325011,325166,CHI
328011,329950,NA
328442,329714,FEM
330256,334993,NA
330404,331368,CHI
331806,332223,CHI
332515,334810,CHI
332740,333012,OCH
333180,333340,OCH
335397,343004,NA
335482,336338,FEM
336302,337962,CHI
338156,340579,FEM
340511,343015,MAL
341351,341493,FEM
348989,351448,NA
349004,350033,CHI
350040,351054,FEM
350384,351010,MAL
354410,355412,NA
354491,355011,FEM
354623,354785,OCH
372679,381596,NA
372890,375492,CHI
375737,379126,CHI
376215,376512,FEM
378694,378858,FEM
378992,381216,FEM
380509,381469,MAL
382436,386343,NA
383010,385347,FEM
385430,386343,CHI
392372,396010,CHI
392374,399127,NA
396431,398853,CHI
398512,398860,FEM
402688,411746,NA
402793,407511,FEM
406671,406804,MAL
406991,409618,MAL
409492,411552,FEM
411872,411992,NA
414492,417011,MAL
415267,419028,NA
417231,419001,FEM
420010,420140,NA
420512,424493,NA
420547,422511,FEM
421514,424931,MAL
426011,430010,NA
426492,429011,FEM
428220,428377,MAL
428483,428653,MAL
428993,429310,MAL
429492,430170,MAL
432081,432493,NA
433510,433692,NA
434492,435634,NA
434579,435485,MAL
435007,435562,FEM
439364,441252,NA
439460,440101,CHI
439511,439648,OCH
440591,441011,OCH
445011,455745,NA
445085,445812,CHI
446205,449847,FEM
451573,455010,OCH
451911,452476,CHI
452993,454230,CHI
454336,454999,CHI
456430,460367,NA
458268,460320,CHI
460991,462189,CHI
461001,462130,NA
462684,463622,CHI
462716,464658,NA
464260,464493,FEM
464341,466695,MAL
465210,465971,NA
468512,470510,MAL
468992,470011,NA
471452,471714,NA
472186,473011,MAL
472355,479010,NA
474419,474623,FEM
474512,475109,CHI
475009,475841,FEM
475964,477122,MAL
477146,479011,FEM
484282,484419,MAL
488368,492766,NA
488432,492404,CHI
495350,496484,CHI
495416,496493,NA
500749,500992,NA
503818,508511,NA
503913,506591,CHI
506626,508297,FEM
538993,540551,NA
539511,539661,CHI
541262,541991,NA
545813,546991,NA
545857,546843,CHI
555859,555974,MAL
582105,582540,NA
585522,588011,NA
586492,587992,FEM
