segment_onset,segment_offset,speaker_type
8492,9511,FEM
8492,13485,NA
10162,10305,CHI
10638,11222,CHI
11011,13142,FEM
13924,17493,NA
13993,15011,CHI
15491,17097,FEM
16585,17041,MAL
18438,21022,NA
18510,20491,CHI
20161,21388,OCH
23942,28011,NA
23993,28011,FEM
32511,34092,NA
32651,34124,FEM
46838,47908,NA
46967,47706,CHI
46992,47321,OCH
58511,61847,NA
58885,60092,CHI
60217,60885,CHI
61260,61493,CHI
61265,61714,OCH
62142,64000,OCH
62284,64098,NA
62588,63012,CHI
65435,66512,NA
65492,66353,CHI
67935,71013,NA
67954,71012,CHI
122408,124684,NA
122492,124510,FEM
126714,129994,NA
127967,128492,CHI
129011,129219,CHI
140010,140234,NA
141362,142992,NA
141440,142643,CHI
161492,164258,FEM
161492,164317,NA
164675,166501,NA
165103,165403,MAL
165643,166510,CHI
170161,171511,NA
170188,171511,FEM
178492,182728,NA
178646,179512,CHI
179464,181511,FEM
181636,182578,CHI
204530,206511,NA
205011,206511,FEM
214512,216512,CHI
214512,218118,NA
217492,217826,CHI
217559,218001,OCH
222492,226307,NA
222691,224512,CHI
222694,225664,OCH
224930,225079,CHI
226010,226231,CHI
233157,234011,NA
261505,262511,OCH
261866,262256,NA
272302,275512,NA
272492,273229,FEM
273795,275511,CHI
276765,278846,NA
276772,278873,CHI
285512,293781,CHI
285512,293993,NA
298011,299901,NA
298092,299707,CHI
308991,310510,CHI
309012,310578,NA
310800,311293,NA
311511,313080,NA
311880,312992,CHI
333992,335511,NA
334074,335198,CHI
337492,338992,NA
337616,338011,CHI
342306,344010,NA
342355,343960,FEM
347114,348012,NA
347414,347922,FEM
352897,354176,FEM
352937,354511,NA
356079,359734,NA
356182,358772,CHI
371993,376644,FEM
371993,376993,NA
377414,378504,NA
377511,378011,FEM
377813,378024,OCH
379313,405803,NA
379510,381496,FEM
381788,384623,FEM
384929,386492,FEM
386492,386777,CHI
386913,387708,CHI
386993,387445,OCH
387673,388493,FEM
388992,390374,FEM
390469,391917,CHI
391844,393108,FEM
393491,394492,CHI
394011,399511,FEM
401011,403198,FEM
402010,402143,MAL
402266,402393,MAL
403518,405511,FEM
404582,405483,MAL
408512,411992,FEM
408512,412493,NA
410201,410476,MAL
414511,418418,NA
414872,418380,FEM
430687,430814,NA
430993,432083,NA
431271,432010,FEM
435242,436992,NA
435491,436799,FEM
437511,440992,NA
437992,440905,FEM
442511,446799,FEM
442511,446907,NA
450011,452849,FEM
450011,454493,NA
452890,454491,MAL
454641,457491,NA
455011,456889,FEM
456015,456133,MAL
460745,462512,NA
460812,462511,FEM
470615,470769,NA
472510,474491,FEM
472510,474547,NA
476099,478011,FEM
476099,479098,NA
478281,479037,FEM
480992,483727,NA
481002,483511,FEM
484993,487337,FEM
484999,487491,NA
498012,502594,NA
498143,499390,CHI
498241,498867,OCH
499993,502511,CHI
501792,502042,OCH
504623,508010,NA
504645,506992,FEM
506296,507646,OCH
527992,528723,NA
528010,528511,CHI
543993,544759,FEM
543993,545996,NA
639692,639797,NA
641933,642492,NA
669499,670240,NA
672992,674744,NA
673491,673751,FEM
676011,683537,NA
676492,676607,FEM
676991,678783,FEM
678076,678427,CHI
679361,680598,FEM
681193,683076,FEM
684578,689983,MAL
685009,687491,NA
689025,689415,NA
693370,694026,NA
694347,696510,NA
699092,700486,NA
699492,700474,OCH
702920,703445,NA
702992,704011,OCH
704683,704896,OCH
708396,708558,NA
708460,709012,OCH
713166,713379,NA
713494,718747,NA
714493,714993,FEM
715476,718492,FEM
718991,720262,NA
720483,726492,NA
721511,723492,OCH
723511,726012,FEM
745011,747011,NA
745511,746993,FEM
747878,748585,OCH
755085,755492,NA
791191,792011,OCH
793677,793832,NA
793694,793810,OCH
866992,868011,NA
867491,867756,FEM
875510,876926,NA
875806,876363,FEM
887110,889655,NA
892416,892807,NA
895992,896247,NA
896493,898012,NA
896549,897960,FEM
911048,912864,OCH
911382,912492,NA
939320,939992,NA
941878,943027,NA
958510,958969,NA
961511,962586,NA
961990,962511,FEM
981858,983154,OCH
982036,983486,NA
988028,988879,NA
991101,992492,NA
991492,992010,CHI
1046468,1048527,NA
1047247,1047995,FEM
1050492,1051044,NA
1054283,1054492,NA
1054763,1054869,NA
1055494,1058344,NA
1055992,1058009,FEM
1059011,1062011,NA
1059492,1060415,FEM
1061036,1061492,FEM
1066346,1066992,NA
1082492,1083511,NA
1082624,1082985,MAL
1083130,1083272,MAL
1088011,1088512,NA
1150011,1151493,NA
