segment_onset,segment_offset,speaker_type
10,1721,OCH
10,4992,NA
2128,4710,FEM
2511,2631,CHI
2992,3215,CHI
6492,10512,FEM
6492,10512,NA
17511,18510,NA
17511,18522,OCH
24992,28411,NA
25091,26183,CHI
25206,26127,OCH
26364,26511,OCH
26641,26955,OCH
27493,28013,FEM
30491,34598,FEM
30491,40022,NA
34214,36050,OCH
35458,39962,FEM
40993,42706,NA
41128,41673,OCH
41313,41934,CHI
41691,42054,FEM
41825,42492,OCH
44012,44140,NA
44385,61493,NA
44493,47873,OCH
45011,48011,CHI
47854,51354,FEM
51341,53101,CHI
51511,57333,OCH
53210,53492,CHI
53777,54307,CHI
55423,55985,CHI
57993,59340,FEM
59223,60705,OCH
60492,60627,CHI
60580,61409,FEM
62385,78992,NA
62432,64666,FEM
64010,66492,OCH
65451,67996,FEM
65537,65848,CHI
67488,69491,OCH
67856,70458,CHI
70362,72492,FEM
72509,73609,CHI
72625,73236,OCH
74220,75870,FEM
76511,77043,OCH
77768,78991,FEM
80215,94012,NA
80354,81188,FEM
81311,83012,CHI
83012,84934,OCH
84930,85249,MAL
86965,88752,OCH
87618,88511,CHI
88631,91594,FEM
92193,94269,OCH
95273,111092,NA
95356,95467,FEM
95918,97157,FEM
97011,100853,OCH
99046,100941,CHI
101194,110992,FEM
101441,102376,MAL
113164,123863,NA
113469,117492,FEM
116049,116815,MAL
116972,117299,MAL
117492,118991,MAL
118078,123593,FEM
119541,119809,MAL
125012,126782,NA
125358,126452,FEM
126964,136267,NA
127511,130658,FEM
129013,129210,MAL
129374,130307,MAL
131011,132697,FEM
133010,135010,FEM
134992,136669,MAL
137492,138715,CHI
137492,154247,NA
139723,140492,FEM
139992,141118,MAL
141161,142266,OCH
142012,142236,CHI
142705,142918,CHI
142992,153564,FEM
154826,161492,NA
155177,156741,OCH
155414,156843,CHI
157012,159493,FEM
157721,157959,MAL
158309,159581,MAL
159513,159670,CHI
160459,161492,CHI
161801,162010,NA
162196,162493,NA
162965,183316,NA
163510,164620,CHI
163991,164151,OCH
164774,167493,FEM
167225,168389,OCH
167425,168011,CHI
168492,170492,OCH
169871,172541,FEM
172493,173941,CHI
172992,173215,OCH
173991,175387,MAL
175773,175979,MAL
176219,182993,FEM
176291,176413,MAL
183511,183641,NA
183511,185598,MAL
183806,185656,NA
184945,185284,FEM
186438,189492,NA
186810,189356,FEM
190762,192205,NA
190902,191648,CHI
192684,196771,FEM
192689,196992,NA
199955,210203,FEM
199992,210292,NA
212740,218258,NA
213470,216010,FEM
215998,216756,CHI
217011,218211,FEM
221992,224265,FEM
221992,224279,NA
225934,226511,OCH
225992,226556,NA
227921,240511,NA
228094,238492,FEM
228297,228493,CHI
238668,240497,OCH
239011,239801,CHI
239993,240243,CHI
245093,248493,NA
245275,248370,FEM
249510,251803,NA
249839,251736,FEM
260992,267232,NA
261007,263020,FEM
262762,263511,OCH
263231,263491,FEM
263512,263753,CHI
263871,264011,OCH
263930,264104,CHI
264381,267251,FEM
268488,269065,FEM
268488,269492,NA
269695,273011,NA
270824,272540,FEM
275289,292314,NA
275469,278490,FEM
277769,277911,CHI
278854,282673,FEM
283198,283981,CHI
283843,289493,FEM
289130,291869,CHI
292511,301602,NA
292736,297633,FEM
297764,301551,FEM
303504,305333,NA
303510,305204,FEM
306804,311011,NA
306992,308226,FEM
308593,309551,CHI
309526,310972,FEM
312167,312402,NA
312270,312383,CHI
313777,314255,NA
314012,314199,FEM
314378,319820,NA
314402,316498,FEM
316779,317002,FEM
316992,318992,CHI
317034,317319,OCH
318926,319824,FEM
330456,330724,NA
339431,346448,NA
339491,340770,CHI
340595,341511,FEM
341675,342510,CHI
342492,344245,FEM
344474,345561,CHI
345511,346311,FEM
357573,357991,NA
359051,359213,NA
362510,363268,FEM
362510,363566,NA
366991,367973,NA
367011,367921,FEM
371120,372510,NA
371345,372445,FEM
392523,392688,NA
392880,393010,NA
403010,404205,NA
403032,404186,FEM
406785,406913,NA
410336,412606,NA
410358,412469,CHI
413279,418492,NA
413416,413723,FEM
413723,414862,CHI
414511,418289,FEM
419280,420622,NA
419666,420511,CHI
420181,420363,OCH
425562,427582,NA
425993,426493,CHI
425993,427993,OCH
430071,430277,NA
430075,435708,OCH
430491,435601,NA
431492,433011,CHI
436992,437512,NA
441570,441745,NA
442749,444511,NA
442834,444012,OCH
446511,453492,NA
446607,448394,OCH
447491,448822,CHI
448511,451992,FEM
452010,452830,CHI
454037,459010,NA
454722,455993,OCH
454992,457992,CHI
456511,456899,OCH
457010,458343,OCH
462512,465492,NA
464149,465421,OCH
464287,464439,CHI
467654,476372,NA
467898,468394,OCH
469992,471011,CHI
470149,479103,OCH
472760,474010,CHI
476511,488492,NA
478214,479161,CHI
479264,479492,OCH
479490,479723,CHI
479993,483063,OCH
481511,482011,CHI
483389,484633,OCH
483626,488464,FEM
484763,485009,OCH
490992,494578,OCH
491010,494404,NA
491677,492379,CHI
495511,507511,NA
496010,499010,FEM
496142,496392,OCH
499184,499302,OCH
499625,500337,MAL
500992,503344,OCH
501422,503143,CHI
502725,502865,FEM
503012,505881,FEM
505492,506511,OCH
505955,506512,CHI
506842,507011,FEM
509531,511512,OCH
510310,510484,NA
511181,511383,NA
513511,514125,NA
520511,521760,FEM
520511,522980,NA
527649,527816,NA
529991,530492,NA
531023,538229,NA
531029,532178,FEM
533498,533662,CHI
533977,535011,CHI
534018,538213,OCH
540670,543279,NA
541045,542493,OCH
542695,542889,MAL
543063,543213,MAL
543713,544619,MAL
547493,552496,OCH
547511,556354,NA
548512,548993,CHI
550294,551333,FEM
552012,552258,CHI
552445,553022,FEM
553046,553491,OCH
553510,555786,CHI
553951,556214,OCH
557012,568492,NA
557169,558175,MAL
558266,560011,OCH
559492,561974,CHI
562375,567011,OCH
563330,563511,CHI
564011,564958,CHI
566011,568095,CHI
568966,570065,NA
569086,569511,CHI
571011,596011,NA
571401,572986,OCH
571992,573511,CHI
573237,578492,OCH
573846,573991,CHI
577493,583492,CHI
578703,579012,OCH
581011,581273,OCH
581691,586511,OCH
583700,583958,CHI
585581,588991,CHI
588011,596491,OCH
590510,594128,CHI
597491,599681,OCH
597491,599688,NA
598200,598342,CHI
598492,599010,CHI
602512,610992,NA
602949,606604,OCH
602993,605744,CHI
606052,608062,CHI
607510,608040,OCH
608727,610679,OCH
609441,610000,CHI
613646,615126,OCH
613653,614934,NA
615301,623511,OCH
615511,623366,NA
617011,618859,CHI
625695,627366,OCH
626010,627492,NA
629011,632010,NA
629399,631581,CHI
631012,631223,OCH
632365,635745,NA
632489,636011,OCH
633280,634510,CHI
635852,635992,NA
636338,636492,OCH
636366,654658,NA
637129,641491,MAL
641928,647011,OCH
646010,646511,CHI
647175,647511,OCH
648511,648651,OCH
648959,649087,OCH
649492,649992,FEM
649492,654587,OCH
654011,654510,CHI
655062,659512,NA
655228,657287,CHI
656512,660046,OCH
659645,659829,NA
663495,665306,NA
663620,665213,CHI
668490,676030,NA
668491,675967,OCH
668993,669492,CHI
673491,673724,FEM
675159,675377,CHI
677741,694493,NA
678686,688511,OCH
678993,681011,CHI
685511,687492,CHI
690010,694212,OCH
691492,692493,CHI
696917,704492,OCH
696959,704679,NA
700491,701260,CHI
705117,739156,NA
705215,710512,OCH
705289,706138,CHI
708510,712069,CHI
712511,736546,OCH
712670,713011,CHI
713219,713492,CHI
715011,716135,CHI
716275,716511,CHI
721025,723011,CHI
724548,725242,CHI
725379,726040,CHI
728026,731011,CHI
731140,733374,CHI
735492,737993,CHI
736827,739011,OCH
739290,740277,MAL
739341,749993,NA
740492,745865,OCH
745492,746187,CHI
745991,749606,OCH
751992,760511,NA
752510,754452,FEM
752993,754900,OCH
754944,756169,MAL
755215,755330,OCH
755944,757011,OCH
757559,758335,CHI
757664,757990,OCH
758366,758992,FEM
759800,760517,OCH
763655,775894,NA
763992,768493,FEM
768511,771191,OCH
770205,772991,CHI
771694,773343,OCH
772991,774491,FEM
784991,788511,NA
785492,787355,FEM
789004,790481,MAL
789492,789948,NA
791036,793010,NA
791492,793097,OCH
794543,794668,NA
794615,794915,OCH
798491,798670,OCH
805606,812992,NA
805992,812161,CHI
813491,813661,NA
813942,814492,NA
814018,814490,OCH
815511,815805,OCH
816026,821492,OCH
816510,828945,NA
822992,823957,FEM
824561,825491,OCH
824730,824924,CHI
825712,826011,OCH
826006,828510,FEM
826337,826445,OCH
834513,836089,CHI
834533,836442,NA
841158,851033,NA
841271,842510,CHI
841511,842490,OCH
842992,844035,OCH
844493,845492,CHI
844643,844975,OCH
845787,845912,MAL
846992,847227,OCH
848492,848992,OCH
849202,849413,OCH
849709,851012,OCH
853011,858011,NA
854511,857159,FEM
857022,857299,MAL
868492,870492,FEM
868492,873511,NA
870272,871011,CHI
870510,870925,OCH
871646,871973,MAL
871680,872029,OCH
872336,873511,OCH
875991,876511,NA
876148,876511,OCH
881872,882010,NA
892011,892203,NA
892492,894492,CHI
892492,898996,NA
894545,894720,OCH
896493,898476,CHI
897303,898977,OCH
900803,904622,NA
900816,903283,OCH
902603,902851,CHI
904751,913828,NA
906491,907429,FEM
907683,908049,OCH
908511,908847,CHI
908699,909011,OCH
908992,910160,CHI
910346,913012,OCH
915287,917992,NA
915335,917230,OCH
920732,922560,OCH
921011,922511,NA
922868,922981,OCH
923992,924113,OCH
923992,926419,NA
924247,926010,CHI
924262,925492,OCH
927511,931448,FEM
927511,932545,NA
929991,930492,OCH
930731,930866,MAL
931510,932472,OCH
932011,932416,CHI
937200,940011,NA
937244,939412,OCH
938012,939511,FEM
946512,954599,NA
947241,947492,OCH
947492,948634,FEM
947874,947992,OCH
948367,949520,OCH
949860,949973,OCH
950493,953512,FEM
952795,953011,OCH
953132,954492,OCH
953993,954465,CHI
958993,960021,NA
959676,959798,FEM
967992,968993,NA
968134,968898,FEM
983887,984012,NA
988964,991014,NA
989121,989992,FEM
989476,991012,OCH
997993,1002492,NA
998065,1000510,FEM
999702,1002053,OCH
1022993,1023511,NA
1023113,1023258,OCH
1038069,1041329,NA
1038992,1041101,OCH
1046061,1059009,NA
1046181,1048702,FEM
1048012,1048537,OCH
1048844,1049492,OCH
1049011,1051063,FEM
1051250,1052443,OCH
1051282,1051491,FEM
1051804,1053426,MAL
1053992,1058444,FEM
1058081,1058253,OCH
1061497,1064703,NA
1062156,1064206,OCH
1062992,1063986,CHI
1076772,1097773,NA
1076822,1078391,CHI
1078014,1079129,FEM
1079096,1090493,CHI
1082590,1083992,OCH
1091416,1094054,FEM
1094975,1095630,FEM
1095992,1097492,CHI
1097888,1103641,NA
1098353,1099992,FEM
1101092,1102670,FEM
1102481,1103993,OCH
1116779,1127164,NA
1116781,1127103,CHI
1127296,1127492,NA
1139194,1139560,OCH
1141003,1141381,NA
1141059,1141219,OCH
1141493,1141699,OCH
1141958,1142387,OCH
1143992,1148013,NA
1144493,1146493,FEM
