segment_onset,segment_offset,speaker_type
37164,37512,NA
39862,43011,NA
40006,42991,FEM
40152,40397,CHI
49128,49992,NA
49233,49846,FEM
52967,54511,NA
53011,54511,FEM
58858,61511,NA
59012,60077,CHI
60173,61012,FEM
60266,61466,MAL
61621,61729,MAL
67647,68160,NA
69849,74026,NA
69987,71899,FEM
72011,74011,CHI
76879,77038,NA
77261,77629,NA
110897,113511,NA
110936,113275,FEM
114792,116010,NA
114796,115992,FEM
116660,117266,MAL
118847,119777,NA
118942,119300,FEM
118982,119723,OCH
120012,120493,NA
120035,120511,OCH
121993,122357,NA
122992,125511,NA
123290,124991,FEM
125619,125722,NA
126011,128537,NA
126993,128512,FEM
130493,131688,FEM
130493,132111,NA
131075,131223,CHI
131509,131814,CHI
134003,135512,MAL
134011,136402,NA
134543,135993,FEM
142012,145011,NA
142336,143011,CHI
142992,144511,FEM
144431,144628,MAL
146389,153669,NA
146406,148202,FEM
148510,153675,FEM
155157,156769,CHI
155233,161077,NA
157143,160915,FEM
158993,159329,MAL
159492,161053,MAL
165011,167404,FEM
165011,167493,NA
168492,174493,NA
168510,174050,FEM
169366,169963,MAL
171511,174012,MAL
175510,178510,NA
175595,175750,FEM
176232,178471,FEM
176752,176951,OCH
181508,184098,NA
181992,182542,FEM
182491,183991,CHI
185443,187088,NA
185492,186894,FEM
185512,187017,MAL
190850,216279,NA
190871,199511,FEM
198595,200726,MAL
200750,201519,CHI
201012,210332,FEM
204992,206511,MAL
210776,212011,CHI
212510,216147,FEM
216957,226493,NA
217011,226010,FEM
224966,226512,MAL
227949,229491,NA
228012,229256,CHI
229826,231667,NA
229836,231000,CHI
230918,231598,FEM
232511,243493,NA
232932,239728,FEM
233116,233470,MAL
233992,234569,OCH
235275,235456,MAL
240123,241449,MAL
241010,243010,FEM
242511,243044,MAL
245113,248221,NA
245511,245992,FEM
246491,247139,FEM
247327,248274,MAL
248523,249846,NA
249556,249666,FEM
268491,268942,NA
268512,268738,MAL
270511,272939,NA
270992,272553,FEM
273512,286821,NA
273512,277520,FEM
277599,286728,CHI
288473,297093,NA
288492,289113,FEM
289011,294992,CHI
294492,297010,FEM
298485,299884,NA
298492,299847,CHI
310510,313492,CHI
310510,316492,NA
313013,316012,FEM
317321,319940,NA
317404,318977,CHI
318992,319615,FEM
320205,330396,NA
320667,320895,FEM
321049,322492,CHI
321492,322410,OCH
322512,324584,FEM
324813,328634,CHI
328558,330011,FEM
332006,332750,NA
342993,344011,NA
342993,344012,FEM
344127,344270,FEM
344134,344294,NA
345895,348232,NA
346096,346511,FEM
346493,347787,MAL
350509,354993,NA
350511,354993,FEM
358693,359160,NA
361010,362536,CHI
361010,365254,NA
362510,363733,MAL
363012,363537,FEM
364267,365146,FEM
366512,377179,NA
366640,366974,MAL
367011,367239,FEM
367492,369740,FEM
370511,374554,FEM
374735,375992,CHI
375511,377011,FEM
387992,389220,NA
387992,393696,FEM
389394,394011,NA
392285,393804,MAL
403167,411284,NA
403269,404401,MAL
403512,404136,FEM
