segment_onset,segment_offset,speaker_type
8011,11990,MAL
8306,11511,NA
12702,12933,MAL
16640,20488,MAL
17152,20304,NA
49528,52417,NA
49594,51231,FEM
51590,52209,FEM
65303,68465,MAL
65492,67993,NA
76012,79696,MAL
76493,79492,NA
92011,93992,FEM
92011,94011,NA
106512,106655,NA
109596,109783,NA
109949,113511,NA
109991,110511,FEM
110806,110990,FEM
112587,113196,FEM
142017,144989,MAL
142432,145010,NA
146360,147688,FEM
146394,147695,NA
148824,150361,MAL
148957,154423,NA
149555,149862,FEM
150724,154973,MAL
150771,151492,FEM
155993,156133,MAL
156371,156604,NA
157012,162010,MAL
157741,166383,NA
160407,161511,FEM
161698,162091,FEM
162471,166302,FEM
172432,173038,NA
172488,172906,MAL
180578,181521,NA
180679,181438,FEM
197033,200011,NA
197105,198045,OCH
198492,199992,CHI
218492,219059,FEM
218492,219250,NA
219416,219993,NA
219518,219992,FEM
243618,244384,NA
244210,244321,FEM
269511,270623,NA
269669,269828,FEM
269992,270524,FEM
360386,361866,NA
360487,361781,OCH
362151,370585,NA
362726,365510,OCH
363482,364010,FEM
364314,366491,FEM
366012,371010,MAL
371123,371228,MAL
372878,377711,NA
372916,374993,FEM
373575,376030,MAL
375492,377119,FEM
377992,378323,MAL
378493,379840,MAL
378992,379392,NA
380013,380597,MAL
385511,385624,MAL
385992,392619,MAL
386492,386743,NA
387492,388459,NA
388567,389033,NA
389691,391640,NA
392040,393862,NA
394546,396051,MAL
394802,396010,NA
397848,402413,NA
397956,402490,MAL
397992,398348,FEM
404814,415491,MAL
405010,405336,NA
405447,406213,NA
407037,408578,NA
410022,410333,NA
410503,410839,NA
411072,411224,NA
411492,413277,NA
413723,415400,NA
415920,421489,MAL
416492,418234,NA
419511,420935,NA
421114,423483,NA
421379,422535,CHI
421492,422479,OCH
422548,423461,MAL
438939,440512,MAL
439079,440174,NA
442471,448910,MAL
442868,443011,NA
443821,447857,NA
450066,452174,MAL
450725,452011,NA
457903,462993,MAL
458021,459341,NA
460126,462711,NA
464511,468991,MAL
465008,468349,NA
470107,470222,NA
470510,472510,NA
470593,470748,FEM
470991,472510,FEM
492531,493041,NA
493511,497510,MAL
495214,499524,NA
500553,502335,MAL
500818,502052,NA
502880,505011,NA
502894,505012,FEM
505992,507661,NA
506010,507644,FEM
508012,509146,NA
508017,509121,FEM
509519,510393,MAL
511302,511403,MAL
511512,515059,MAL
512011,513619,NA
513798,515005,NA
517447,518189,MAL
517799,518115,NA
518545,520692,NA
518574,520694,FEM
523493,523803,NA
523510,523760,FEM
525432,527768,NA
525469,527011,FEM
526493,533763,MAL
527889,531845,NA
532592,532734,NA
532928,533380,NA
534011,535467,NA
534588,535298,MAL
535970,536883,NA
535992,536797,FEM
537624,538388,MAL
539011,541698,MAL
539992,540294,NA
540493,544511,NA
541780,543491,FEM
543014,544820,MAL
545084,545990,MAL
545294,546271,NA
546011,546186,FEM
546980,555196,NA
546991,548700,FEM
551013,553011,MAL
552631,555196,FEM
558183,565696,NA
558657,566187,MAL
567084,567992,MAL
585466,587992,NA
586170,586511,CHI
586492,588011,MAL
594425,594921,NA
594444,594937,OCH
633661,634510,FEM
633666,634510,NA
637011,637740,MAL
642011,642286,FEM
642011,642286,NA
650855,651133,MAL
652658,652857,NA
652715,652828,FEM
653589,654510,MAL
656583,656764,MAL
656993,659492,MAL
657511,659097,NA
659840,659994,MAL
660012,660871,NA
661740,662992,NA
661745,662511,FEM
663512,664231,MAL
664370,664667,MAL
665783,667999,MAL
666910,667723,NA
668962,669510,NA
669247,669458,FEM
676131,676247,NA
680165,681567,MAL
680199,682263,NA
680511,682011,FEM
682958,688058,MAL
683492,686609,NA
687322,688100,NA
690512,691049,NA
691492,693024,NA
691511,692982,FEM
693409,695496,NA
693478,697346,MAL
693492,694196,FEM
699258,703365,MAL
699506,703011,NA
709493,709944,MAL
713605,713818,NA
756932,760137,MAL
756992,759599,NA
763007,763269,MAL
783493,788623,NA
783638,789011,MAL
783764,784491,FEM
789492,792011,NA
789510,791881,FEM
790995,792011,MAL
796902,797012,MAL
803513,804438,NA
803523,804487,MAL
809987,810313,MAL
813011,815011,NA
813215,814953,FEM
813694,813988,MAL
816490,819927,MAL
816991,818289,NA
818677,819879,NA
826980,830934,MAL
827408,830581,NA
832984,833742,MAL
833853,836133,MAL
833993,835956,NA
837108,844489,MAL
837511,844011,NA
849563,850088,MAL
853505,855673,NA
853705,854544,CHI
855993,857011,NA
856793,856936,FEM
857608,858106,NA
862866,863291,NA
871493,873216,FEM
871493,873493,NA
873933,875489,MAL
874493,876000,NA
882492,885310,MAL
882811,885011,NA
886950,890131,NA
886989,888012,FEM
887510,890492,MAL
892436,893491,NA
892733,893511,MAL
899601,901531,MAL
900011,900122,NA
900253,901488,NA
903018,903165,MAL
903351,907990,MAL
903992,907576,NA
910513,910707,MAL
910967,911492,MAL
911167,912357,NA
912492,920336,MAL
912511,916244,NA
917630,923511,NA
920420,922992,FEM
922492,923898,MAL
924158,925294,MAL
924332,925012,NA
926097,929011,MAL
927011,928727,NA
929011,929634,NA
929117,929645,FEM
937784,941510,MAL
938005,938192,NA
938491,939858,NA
944718,947011,MAL
945157,946490,NA
959492,960010,NA
959529,960034,MAL
991492,997491,MAL
991594,997011,NA
1058010,1060992,NA
1058125,1060702,FEM
1058538,1058766,MAL
1063493,1063996,NA
1065027,1066978,NA
1065309,1065992,FEM
1066130,1066248,MAL
1066245,1066832,FEM
1068491,1071002,NA
1068579,1070818,FEM
1070012,1070439,MAL
1080847,1083496,MAL
1080940,1083490,NA
1099011,1101011,NA
1099447,1100934,FEM
1137821,1139011,NA
1138038,1138510,OCH
1154922,1156486,NA
1154993,1156012,CHI
1168059,1168543,NA
1171010,1172654,NA
1188420,1189551,NA
1188432,1189510,CHI
1200992,1201510,NA
1215726,1217056,NA
1215992,1217011,CHI
1220243,1222992,NA
1227992,1230785,NA
1228007,1229200,CHI
1229663,1230623,CHI
1229862,1230011,OCH
1230218,1230402,OCH
1248186,1248309,NA
1259251,1260323,NA
1259493,1260011,OCH
1259493,1260040,CHI
1264626,1265583,NA
1264685,1265011,CHI
1266023,1267010,NA
1266607,1266912,FEM
1268688,1269549,NA
1268730,1269511,CHI
1273992,1275426,NA
1274511,1275233,CHI
1274813,1274943,OCH
1311010,1312468,NA
1311157,1311567,FEM
1321215,1322059,NA
1321260,1322011,CHI
1325282,1328993,NA
1325366,1326986,CHI
1325649,1328492,OCH
1329453,1330244,NA
1331011,1331760,NA
1332011,1333180,NA
1332479,1332876,OCH
1333358,1334087,NA
1335012,1335226,NA
1337040,1338483,MAL
1337249,1337662,NA
1338010,1343992,NA
1338491,1338656,FEM
1338992,1343992,FEM
1339443,1340491,MAL
1344492,1348490,MAL
1345179,1348392,NA
1349492,1352948,MAL
1349911,1352012,NA
1366661,1369396,MAL
1367469,1367707,NA
1368510,1368625,NA
1370512,1371425,MAL
1374403,1374563,NA
1376490,1381834,NA
1376511,1380818,FEM
1378709,1380488,MAL
1380993,1381383,FEM
1412883,1414010,MAL
1413089,1414080,NA
1415959,1418403,MAL
1416030,1417275,NA
1418059,1418214,NA
1422230,1423099,MAL
1424993,1427492,NA
1425011,1427493,MAL
1425492,1425873,FEM
1429977,1432068,NA
1429993,1432011,FEM
1435011,1438492,MAL
1435511,1440914,NA
1437978,1440011,FEM
1439993,1440756,CHI
1443582,1444125,MAL
1446294,1449686,NA
1446375,1448032,FEM
1447330,1449924,MAL
1452992,1457133,NA
1454011,1454138,FEM
1454492,1457033,FEM
1456581,1457020,MAL
1457511,1460240,NA
1457528,1458993,FEM
1458557,1460012,MAL
1460492,1471169,NA
1460511,1467715,FEM
1464352,1465204,MAL
1469850,1470822,FEM
1471510,1483236,NA
1471559,1480665,FEM
1479490,1480462,MAL
1481011,1482012,CHI
1481068,1481267,OCH
1481843,1483011,FEM
1484421,1485126,OCH
1484460,1485039,NA
1489992,1494045,FEM
1489992,1494440,NA
1492992,1493763,MAL
1494971,1495492,NA
1495199,1495339,FEM
1497609,1499722,MAL
1498154,1498319,NA
1498443,1499942,NA
1503011,1503993,FEM
1503011,1504096,NA
1504685,1505535,NA
1511992,1513565,NA
1512322,1512492,CHI
1513909,1515379,NA
1517493,1524992,NA
1517906,1518991,FEM
1518512,1518684,MAL
1518991,1521011,MAL
1522169,1523938,FEM
1522933,1525491,MAL
1529270,1529407,NA
1529523,1529717,NA
1529992,1530135,NA
1530510,1530799,NA
1534078,1535607,NA
1534511,1534916,FEM
1536828,1537729,MAL
1536990,1540318,NA
1538011,1538237,FEM
1540438,1542490,MAL
1540807,1541617,NA
1542011,1543623,NA
1543003,1543523,FEM
1546751,1550511,NA
1546865,1548320,OCH
1546867,1547491,CHI
1549329,1550510,FEM
1565101,1567511,NA
1565219,1567492,FEM
1568752,1569511,NA
1568808,1569024,FEM
1571763,1574299,NA
1571827,1574011,CHI
1575749,1577740,NA
1575762,1577574,FEM
1576493,1577156,MAL
1579851,1581753,NA
1579912,1580511,OCH
1579993,1581763,FEM
1580739,1580850,OCH
1585492,1586665,NA
1585533,1586517,FEM
1587462,1589414,NA
1587615,1587991,CHI
1588013,1589414,FEM
1590511,1592457,FEM
1590511,1592492,NA
1593552,1594511,NA
1593702,1594014,OCH
1596682,1600086,NA
1596684,1596792,OCH
1597440,1599992,FEM
1601112,1603010,NA
1601164,1602576,FEM
1604561,1604669,NA
1604991,1609510,FEM
1604991,1609785,NA
1615638,1616473,NA
1619509,1619722,NA
1620122,1621011,NA
1620554,1620993,FEM
1627511,1628394,NA
1627565,1628297,CHI
1634744,1635704,NA
1634894,1635572,CHI
1637623,1638263,NA
1642511,1644492,NA
1642586,1643955,FEM
1645010,1649492,NA
1645491,1649492,FEM
1647133,1647234,MAL
1652992,1654251,NA
1652992,1654261,FEM
1655492,1657512,FEM
1655492,1657881,NA
1664039,1665241,NA
1664538,1665010,FEM
1677439,1678511,NA
1677476,1678510,FEM
1694353,1695894,MAL
1705492,1708013,NA
1705506,1706512,CHI
1706891,1707028,FEM
1708493,1709416,NA
1711528,1712991,NA
1711572,1712903,CHI
1717556,1720492,NA
1718302,1718405,OCH
1718828,1718992,OCH
1719183,1720312,FEM
1724723,1728361,MAL
1724770,1728165,NA
1737887,1740992,NA
1737926,1738512,FEM
1738511,1739218,CHI
1739563,1740511,CHI
1742992,1745344,FEM
1742992,1745479,NA
1754011,1754510,NA
1760744,1760992,NA
1762511,1762815,NA
1763296,1764012,NA
1768011,1771666,FEM
1768011,1771831,NA
1775491,1778601,FEM
1775491,1778878,NA
1779634,1779992,NA
1779767,1779991,FEM
1780046,1782049,MAL
1780289,1783888,NA
1782496,1783510,FEM
1782700,1783010,MAL
1785512,1785993,NA
1785515,1785910,FEM
1792208,1806781,NA
1792247,1794031,FEM
1793492,1797490,MAL
1797461,1798430,FEM
1798991,1805517,MAL
1799074,1799492,FEM
1805068,1806271,FEM
1808511,1818498,NA
1814027,1815991,MAL
1814322,1814700,FEM
1815011,1818016,FEM
1825752,1835668,NA
1825804,1826493,CHI
1826012,1833498,MAL
1833847,1835428,FEM
1834491,1834948,MAL
1835497,1838815,MAL
1836098,1836535,NA
1836807,1838393,NA
1841511,1843998,MAL
1841992,1843749,NA
1847308,1852843,NA
1847320,1850673,MAL
1850511,1851549,FEM
1850813,1850916,MAL
1852500,1852986,MAL
1854392,1856511,NA
1854492,1855012,FEM
1854596,1856464,MAL
1863248,1869510,MAL
1864090,1865261,NA
1865887,1869184,NA
1869826,1871492,NA
1869838,1870012,MAL
1870493,1870768,FEM
1870886,1871438,FEM
1887135,1895767,NA
1887492,1888952,FEM
1889492,1890363,FEM
1890353,1894492,MAL
1894011,1895643,FEM
1900010,1907259,MAL
1900837,1907715,NA
1907363,1907488,MAL
1915665,1918510,MAL
1916511,1917667,NA
1919179,1920927,NA
1919288,1919928,CHI
1919616,1921012,MAL
1923564,1927491,MAL
1923991,1925010,NA
1925492,1926884,NA
1928656,1930613,MAL
1929008,1933109,NA
1931016,1933485,MAL
1938013,1941012,MAL
1938099,1940502,NA
1951406,1957844,NA
1951503,1953098,FEM
1952365,1954213,CHI
1953926,1957991,MAL
1958666,1962434,NA
1959010,1960514,FEM
1959034,1959198,MAL
1959658,1963531,MAL
1960619,1960992,FEM
1963870,1963978,MAL
1964564,1970072,NA
1964642,1968493,FEM
1968060,1970072,MAL
1970254,1970693,MAL
1970841,1970986,MAL
1974998,1976392,MAL
1975492,1976378,NA
1976592,1976747,NA
1979492,1983392,MAL
1979645,1983197,NA
1986125,1987203,MAL
1986351,1992539,NA
1987413,1988432,FEM
1988128,1989365,MAL
1989492,1992541,MAL
1994954,2007011,MAL
1995047,1995256,NA
1995713,1996185,NA
1997730,2002776,NA
2003000,2003646,NA
2004431,2010840,NA
2008839,2010511,MAL
2011011,2014253,MAL
2011046,2013010,NA
2015618,2021111,NA
2015639,2018491,FEM
2018228,2020607,MAL
2020059,2020209,FEM
2020332,2020577,FEM
2021502,2023011,NA
2021954,2022992,FEM
2024511,2027493,MAL
2025078,2028045,NA
2027513,2027823,FEM
2030010,2031989,MAL
2030488,2031357,NA
2031980,2046368,NA
2032258,2033686,CHI
2033033,2034876,MAL
2034514,2034769,FEM
2035743,2036575,FEM
2036060,2039011,OCH
2039492,2053319,MAL
2047763,2049511,NA
2051460,2053011,NA
2054253,2054990,MAL
2055949,2057286,NA
2056013,2059304,MAL
2057493,2058887,NA
2059012,2059326,NA
2059992,2061492,NA
2060238,2061230,FEM
2060513,2060631,MAL
2066330,2067985,MAL
2066575,2067127,NA
2074012,2075826,NA
2074992,2075493,FEM
2076285,2082487,MAL
2076975,2082010,NA
2084992,2086295,MAL
