segment_onset,segment_offset,speaker_type
3993,4752,NA
7012,8492,NA
7493,7930,FEM
12398,15992,NA
12962,13510,OCH
13913,15882,FEM
16511,23538,NA
16991,18682,FEM
19492,20408,OCH
19582,19697,CHI
19992,20512,CHI
21992,23497,FEM
24229,25201,NA
24616,24724,CHI
26011,27159,NA
26210,26510,CHI
27466,28534,NA
27493,28492,FEM
29511,29690,NA
30011,30659,NA
31519,32493,NA
33090,37793,NA
34374,36549,OCH
35184,35515,CHI
37414,37696,OCH
39930,42362,NA
39992,41511,CHI
41767,42010,FEM
42490,43756,NA
42515,43679,CHI
43980,50630,NA
44261,45491,CHI
45628,47688,MAL
46011,46313,FEM
46511,50482,FEM
47790,47989,MAL
50861,56992,NA
50930,51867,CHI
51381,55694,FEM
55784,55961,CHI
58283,59297,NA
58420,59191,CHI
59604,60503,NA
64014,64751,NA
68858,70065,NA
68896,69770,FEM
70593,72918,NA
70917,72719,FEM
72050,72344,MAL
74491,77417,NA
75011,76511,OCH
75011,76628,CHI
78146,79893,NA
78214,79051,FEM
78305,78820,MAL
79358,79469,FEM
80426,81611,NA
81093,81390,FEM
82148,82970,NA
86704,87539,NA
86732,87517,FEM
181265,182301,NA
181324,182181,CHI
190873,199570,NA
190900,192993,FEM
193879,194350,MAL
194331,196194,OCH
194493,194863,CHI
194981,196262,CHI
196513,199466,FEM
200011,209863,NA
200379,202266,OCH
200433,200639,FEM
201803,201960,FEM
202387,207878,FEM
207637,209790,CHI
211992,213492,FEM
211992,214044,NA
213491,213859,CHI
213492,213902,OCH
214441,219274,NA
214491,216675,CHI
214738,215119,OCH
217360,218491,MAL
218012,219011,CHI
223012,224455,NA
223074,223579,CHI
223076,224311,OCH
223813,223992,CHI
231589,232007,NA
235992,237126,NA
236010,237051,FEM
252627,254333,NA
252637,254088,CHI
293897,296123,NA
293964,295692,FEM
295321,295566,MAL
306651,321992,NA
306695,310993,FEM
310510,311728,CHI
312120,312511,OCH
312491,318011,FEM
312638,313011,OCH
318953,320273,CHI
318981,319767,OCH
320470,321948,FEM
322186,324932,NA
322206,323429,CHI
323573,323924,MAL
328143,329512,OCH
328403,331132,NA
329493,331088,FEM
339491,340011,MAL
382231,385051,NA
382349,383011,CHI
382992,385012,FEM
386540,386989,MAL
386605,387253,NA
388441,389661,NA
388992,389284,FEM
390054,393871,OCH
390079,391692,NA
392011,394210,NA
393010,394014,CHI
395315,396510,NA
395656,396236,CHI
398888,399047,MAL
399009,399488,NA
399318,399510,MAL
408491,409493,NA
408576,409492,FEM
417493,417623,OCH
417493,419262,NA
417833,417958,OCH
418546,418954,CHI
419685,420492,NA
419761,420201,OCH
420992,423240,NA
421035,423139,FEM
424011,438191,FEM
424011,438441,NA
439001,457010,NA
439096,446055,FEM
439163,439511,MAL
446064,446943,OCH
447194,452019,FEM
452677,456751,FEM
455993,456342,OCH
459992,462511,FEM
459992,463607,NA
463992,465511,NA
464010,465510,FEM
467512,470705,NA
467520,470510,FEM
473511,475806,NA
473518,475725,FEM
477635,478837,NA
477711,478791,FEM
481258,482694,NA
481493,481749,OCH
482011,482183,OCH
482394,482524,OCH
484512,492496,NA
484819,489512,CHI
485995,487492,OCH
487902,489959,OCH
491010,492011,FEM
493135,498142,NA
494677,495011,OCH
495467,496647,FEM
496208,496512,OCH
500489,501734,NA
500526,501142,FEM
502327,503194,OCH
502730,502992,NA
504649,506492,NA
508135,508751,NA
508309,508459,CHI
514836,519666,NA
514905,516481,CHI
516814,517492,CHI
516841,519215,OCH
517992,518397,FEM
518511,519286,CHI
519819,521307,NA
520012,521176,OCH
520511,521011,CHI
523798,530492,NA
524510,527308,CHI
527992,528962,FEM
529492,530444,MAL
531011,532218,NA
533979,535224,NA
533993,534860,MAL
534158,534511,FEM
536350,539288,NA
536375,537492,CHI
537992,538675,MAL
538777,538934,OCH
541794,543748,NA
541944,542992,OCH
541991,542131,FEM
542249,542450,FEM
543051,543491,FEM
544484,547879,NA
544492,546991,FEM
555535,557012,NA
555724,556991,FEM
567619,568186,NA
568888,571143,NA
569030,570815,MAL
569114,569225,FEM
571808,577616,NA
571976,573952,CHI
574796,576991,FEM
577780,577993,NA
578723,583058,NA
578863,579511,FEM
581236,582993,OCH
587586,589005,NA
589992,591492,NA
590168,590511,OCH
590195,590492,CHI
592480,592895,NA
593465,593642,NA
594493,594839,OCH
594511,595385,NA
596658,598070,NA
598350,601266,NA
598706,598819,FEM
598995,601012,FEM
602512,605828,NA
602767,605511,FEM
611390,617868,NA
611493,612602,CHI
612011,614492,FEM
613011,613338,CHI
613511,613909,CHI
614228,614992,CHI
614662,617450,FEM
616012,616512,CHI
617078,617265,CHI
617100,617564,OCH
618992,624513,NA
619010,624491,FEM
624974,629368,NA
625011,626668,FEM
626992,628194,MAL
627477,629247,FEM
630491,631011,NA
630850,630980,MAL
633513,637492,NA
633616,637487,FEM
634085,634237,MAL
634355,634488,MAL
640499,643995,NA
640511,643896,FEM
644493,645992,NA
644963,645527,OCH
645030,645492,FEM
649011,655992,NA
649487,649629,OCH
649981,655828,FEM
657492,659937,NA
657511,659798,FEM
660987,666492,NA
660992,666134,FEM
662163,662511,MAL
665518,665913,MAL
667222,668010,NA
681075,682710,NA
681352,682051,FEM
681615,683650,OCH
682837,683375,NA
685992,689684,FEM
685992,690491,NA
688510,689907,MAL
690159,690439,MAL
690814,690927,NA
691013,691270,MAL
691406,694897,MAL
691490,695010,NA
693510,694941,FEM
698104,698838,NA
699356,699493,NA
702392,704493,NA
703482,704496,FEM
706004,716492,NA
706992,716012,FEM
713806,714776,MAL
717085,717340,NA
717905,718992,NA
720512,724493,NA
721077,723492,FEM
723188,724489,MAL
733011,736492,NA
733295,736041,FEM
734017,734397,MAL
736244,736352,FEM
738011,741492,NA
738458,741011,FEM
740510,741011,MAL
741682,745119,NA
741936,744349,MAL
743992,744584,FEM
746693,748620,NA
746926,747993,FEM
747993,748324,OCH
749869,757011,NA
750009,750355,MAL
751618,757511,MAL
761162,773511,NA
761275,765492,FEM
762099,762214,MAL
762492,762607,MAL
765737,767529,FEM
768035,769115,CHI
769492,771011,CHI
770511,773012,FEM
777492,782011,NA
777495,781628,FEM
780492,781471,MAL
782409,785139,NA
782578,782748,MAL
782580,782756,FEM
782884,783011,MAL
