segment_onset,segment_offset,speaker_type
3993,6492,CHI
3993,6492,NA
6784,9464,CHI
6823,9511,NA
10746,15711,NA
10824,11707,CHI
12012,13408,CHI
13993,14457,MAL
14366,15692,CHI
19001,20511,MAL
19852,26405,NA
20186,21445,CHI
21546,22704,MAL
21635,22084,CHI
23061,24006,CHI
24536,25702,CHI
25491,26134,FEM
28242,29492,NA
28250,29450,CHI
32012,34493,MAL
32797,38511,NA
34342,36958,CHI
36727,39012,MAL
39992,41511,MAL
40068,41011,NA
44493,45541,CHI
44506,45561,NA
97802,98919,NA
97991,98776,FEM
132511,135859,CHI
132511,135992,NA
179565,179916,MAL
194549,194996,OCH
195480,197240,NA
195510,195748,CHI
195880,197168,CHI
214950,218992,NA
215490,216010,OCH
216265,218493,MAL
219144,219841,NA
219308,219512,OCH
225354,226993,NA
225607,226544,OCH
238179,242366,MAL
238992,240377,NA
240992,241989,NA
246834,247492,MAL
246927,247524,NA
290491,291666,CHI
290512,291951,NA
329538,330643,NA
329677,330517,FEM
332993,333366,NA
343097,347233,NA
343511,344512,FEM
343970,346989,MAL
346164,346719,FEM
348435,349802,NA
348492,349715,FEM
350811,351697,NA
350860,354262,MAL
352421,353892,NA
357510,359010,MAL
357602,359602,NA
358688,359511,FEM
363769,366196,MAL
363820,364954,NA
365492,365622,NA
366614,369103,MAL
367610,368531,NA
369217,369345,MAL
370109,371093,MAL
370265,371011,NA
424737,426554,CHI
424740,426600,NA
439109,440010,NA
439158,440000,CHI
445370,447996,NA
445485,448489,MAL
459439,462492,MAL
459493,462011,NA
463487,465991,MAL
464010,468492,NA
465230,465468,CHI
466325,467364,CHI
467385,468435,FEM
472011,474011,MAL
472492,474444,NA
473528,474001,FEM
474294,474419,MAL
479108,479763,NA
480372,481266,NA
480411,481042,CHI
481513,481746,MAL
481933,486491,MAL
481987,486272,NA
483383,483493,FEM
485492,485764,FEM
505011,511916,MAL
505992,507511,NA
508989,511492,NA
514536,515874,MAL
515201,515493,NA
519011,519121,NA
520881,520992,NA
528836,530711,NA
528874,530511,CHI
531011,532513,NA
531186,532492,CHI
533512,535233,CHI
533512,535353,NA
535675,537911,NA
535786,537342,CHI
536509,537019,FEM
543289,547845,NA
543365,547737,CHI
555883,560269,NA
555992,560280,CHI
566035,567010,CHI
566060,567010,NA
577511,580010,MAL
577992,579992,NA
579342,579492,FEM
590520,591991,NA
590615,591493,CHI
592232,594017,NA
592672,593931,CHI
594130,594493,NA
594289,595001,MAL
594596,595750,NA
598992,604473,MAL
599493,603896,NA
602260,602933,CHI
636513,638012,NA
636959,637992,FEM
639011,639316,NA
642011,643025,NA
642212,642347,FEM
642453,642953,FEM
644730,644867,NA
644978,645493,NA
662011,663104,MAL
674225,676530,MAL
675010,675223,NA
675473,675600,NA
677511,681230,NA
677631,679511,FEM
679492,681836,MAL
683311,683525,MAL
686154,688247,NA
686249,687187,MAL
687314,687427,MAL
688051,688309,MAL
689204,691982,MAL
690039,690733,NA
692474,698993,MAL
692597,698972,NA
700240,701256,NA
701477,701739,NA
702511,706985,MAL
702685,706992,NA
709012,776993,NA
709342,743105,FEM
722002,722831,MAL
729636,729752,MAL
729992,730962,MAL
740117,740365,CHI
743992,744146,FEM
744346,745237,CHI
745190,755997,FEM
747595,749063,MAL
755310,757127,CHI
755966,757070,OCH
756775,758493,FEM
757304,757422,OCH
758511,759588,CHI
759378,759511,OCH
759486,776466,FEM
761240,762089,CHI
764512,766493,MAL
771393,772578,MAL
777507,787770,NA
777786,779372,MAL
778086,783992,FEM
779596,779768,MAL
779880,780007,MAL
780145,780278,MAL
780864,781122,MAL
783118,787998,MAL
788316,789992,NA
790511,866735,NA
791092,794376,MAL
794136,795108,CHI
795044,801490,MAL
796886,866559,FEM
848492,850011,MAL
859140,860249,MAL
869422,913462,NA
869471,887490,MAL
886012,888992,FEM
888055,918349,MAL
914504,947473,NA
917011,918666,FEM
918829,922511,MAL
922769,922958,MAL
922879,924070,CHI
924045,925603,MAL
925541,926511,CHI
927011,928329,CHI
928316,929011,FEM
928409,928564,MAL
929144,929399,MAL
929510,930393,CHI
930194,931983,MAL
931841,933010,CHI
933901,936024,CHI
936566,936671,MAL
936763,937511,CHI
937308,938881,MAL
938723,941055,CHI
940564,942012,MAL
941951,942511,FEM
941993,942832,CHI
943010,943511,FEM
943140,943258,MAL
943238,946011,CHI
943949,944511,FEM
946623,947178,OCH
948085,995183,NA
948491,956493,CHI
954690,954923,OCH
955142,956511,OCH
958044,958160,MAL
958492,961992,FEM
959916,960512,CHI
962511,968993,CHI
963537,963957,MAL
964286,964446,OCH
969123,970471,CHI
969511,969803,FEM
969987,973173,FEM
973164,973944,CHI
974012,976159,MAL
974378,974722,FEM
976259,977493,CHI
977680,978991,FEM
979400,979705,CHI
980011,986169,MAL
985512,985898,FEM
986626,989017,MAL
988536,991992,FEM
990662,991941,MAL
992096,992498,MAL
992800,993617,FEM
994332,994511,MAL
997253,997511,MAL
1005205,1007164,MAL
1005492,1006759,NA
1009010,1010991,NA
1009434,1009583,FEM
1009706,1009993,FEM
1011992,1012978,NA
1012458,1012647,FEM
1016226,1016877,NA
1043839,1044080,MAL
1052992,1053561,MAL
1052992,1054030,NA
1057887,1063992,NA
1057926,1063993,CHI
1060604,1061512,MAL
1069511,1076511,NA
1069529,1072975,CHI
1072992,1073576,MAL
1073576,1076011,CHI
1079511,1082511,NA
1079514,1082492,CHI
1080511,1081329,MAL
1084771,1084992,NA
1093011,1096786,NA
1093014,1096917,CHI
1099008,1100512,CHI
1099011,1100491,NA
1102511,1104126,CHI
1102511,1104187,NA
1163012,1167008,NA
1163091,1164991,OCH
1163411,1164626,CHI
1164734,1167498,MAL
1197938,1199011,OCH
1197992,1203400,NA
1199548,1203190,CHI
1200091,1201011,OCH
1204011,1208798,CHI
1204011,1208895,NA
1209278,1210493,NA
1209322,1210480,CHI
1211434,1212992,NA
1211492,1212992,CHI
1214011,1216492,MAL
1214512,1225511,NA
1216367,1220441,CHI
1218491,1219510,MAL
1220198,1222142,MAL
1221991,1225511,CHI
1283686,1284120,CHI
1283713,1284099,NA
1311010,1313992,NA
1311014,1313493,CHI
1314814,1315379,NA
1314851,1315354,OCH
1315772,1316491,OCH
1315865,1318845,NA
1317011,1318732,CHI
1319679,1322229,OCH
1319797,1322247,NA
1339163,1343691,NA
1339445,1341993,CHI
1341487,1342100,OCH
1342950,1343512,CHI
1362992,1364011,NA
1367471,1369992,NA
1368011,1369882,CHI
1377149,1382493,NA
1377327,1378510,OCH
1377832,1380491,CHI
1381026,1382341,CHI
1392756,1395510,CHI
1392763,1395531,NA
1395762,1395865,NA
1397991,1404493,NA
1397993,1404375,CHI
1407491,1410323,NA
1407993,1410193,CHI
1410878,1413688,NA
1410991,1411985,OCH
1412240,1413597,CHI
1412308,1412512,OCH
1412996,1413330,OCH
1414970,1415102,OCH
1415008,1415325,NA
1416012,1417492,NA
1416040,1417446,CHI
1418354,1421992,NA
1418985,1421992,CHI
1430511,1430712,NA
1430853,1433011,NA
1431010,1432841,OCH
1431240,1432713,CHI
1439713,1442011,NA
1439856,1440740,MAL
1440511,1441512,CHI
1441537,1441766,MAL
1446992,1448342,CHI
1446992,1448379,NA
1449711,1451010,CHI
1449721,1451066,NA
1458640,1460557,NA
1458658,1460511,CHI
1469759,1470665,FEM
1469775,1470664,NA
1471748,1473376,MAL
1471802,1473010,NA
1476316,1488010,NA
1476409,1477491,MAL
1476492,1477012,FEM
1478468,1480986,CHI
1481237,1482992,FEM
1482511,1482897,MAL
1483512,1483924,CHI
1483579,1483944,OCH
1484512,1486991,CHI
1486446,1487644,OCH
1496956,1497888,CHI
1496963,1497959,NA
1516750,1522806,NA
1516992,1518492,FEM
1517705,1519489,MAL
1519147,1520492,FEM
1519511,1521727,CHI
1521988,1522155,MAL
1522058,1522512,FEM
1523487,1529640,NA
1523941,1529511,FEM
1526664,1527491,OCH
1528492,1529012,OCH
1534012,1535858,NA
1534157,1535580,OCH
1537010,1542931,NA
1537491,1542749,FEM
1545932,1549415,FEM
1545949,1549992,NA
1549754,1549896,FEM
1550510,1550625,FEM
1550510,1555311,NA
1551155,1551283,FEM
1551493,1555300,FEM
1556042,1560991,NA
1556261,1556391,FEM
1556493,1560800,FEM
1570193,1570984,MAL
1574949,1601492,NA
1574993,1577274,FEM
1577624,1578151,CHI
1577733,1577841,FEM
1578012,1578803,FEM
1578992,1585955,FEM
1580546,1580991,MAL
1585637,1587011,MAL
1586512,1601348,FEM
1587293,1587394,MAL
1588736,1588986,CHI
1589510,1592558,MAL
1599141,1599737,CHI
1602511,1607923,NA
1603010,1607600,FEM
1604953,1605064,MAL
1605364,1605578,MAL
1605752,1605992,CHI
1609492,1612182,NA
1609723,1611596,FEM
1612511,1613189,NA
1613917,1614847,NA
1614011,1614673,FEM
1614954,1623491,NA
1615012,1618325,FEM
1618129,1618583,CHI
1618491,1619352,FEM
1619058,1620675,CHI
1619511,1620588,OCH
1620707,1621934,FEM
1622562,1623176,CHI
1622683,1622936,FEM
1625010,1629637,NA
1625493,1625621,CHI
1625493,1627211,FEM
1625834,1625993,CHI
1627209,1629248,MAL
1627413,1628015,FEM
1628238,1628511,FEM
1628670,1629510,FEM
1631013,1635357,MAL
1631492,1636286,NA
1633163,1633870,FEM
1633993,1636192,FEM
1637607,1638862,NA
1637715,1638510,FEM
1640532,1647457,NA
1640714,1641644,FEM
1641954,1644397,FEM
1644511,1647351,FEM
1645557,1645734,MAL
1645928,1646093,MAL
1648011,1650512,FEM
1648011,1651990,NA
1649658,1652010,MAL
1653011,1662778,NA
1653566,1655011,MAL
1653991,1662553,FEM
1666992,1667723,MAL
1668364,1668912,NA
1668514,1668642,FEM
1670011,1676952,FEM
1670011,1676992,NA
1677270,1681055,NA
1677326,1679348,FEM
1678241,1678511,MAL
1679493,1681177,MAL
1681511,1682679,MAL
1681756,1681869,NA
1683992,1685511,NA
1688256,1690769,NA
1688492,1690154,FEM
1701575,1705055,NA
1702011,1704512,MAL
1703511,1704512,FEM
1707013,1710710,MAL
1707492,1711550,NA
1709902,1710992,FEM
1710992,1715493,MAL
1711675,1711992,NA
1713007,1715442,NA
1716491,1720585,NA
1716618,1720511,FEM
1722068,1722195,NA
1722327,1723382,NA
1723992,1738693,NA
1724239,1729852,MAL
1724492,1725121,FEM
1726545,1727510,FEM
1729510,1737995,FEM
1737291,1738656,MAL
1746492,1750493,FEM
1746492,1750493,NA
1753449,1754991,NA
1753729,1754510,FEM
1753895,1754322,MAL
1757165,1759033,NA
1757511,1758512,FEM
1759563,1761151,OCH
1759732,1759909,NA
1760150,1760439,NA
1760601,1760711,NA
1761622,1772511,NA
1761873,1761988,OCH
1762493,1763229,FEM
1763011,1770833,MAL
