segment_onset,segment_offset,speaker_type
10,1551,CHI
10,1809,NA
8993,11011,MAL
9011,10992,NA
9492,9991,FEM
12629,13636,MAL
12992,28401,NA
13468,20864,CHI
21511,28070,CHI
27049,27700,MAL
27859,28021,MAL
28232,28418,MAL
33470,33912,NA
33534,33845,OCH
34013,37992,MAL
34493,37504,NA
41907,43014,NA
41992,42284,CHI
43511,47011,MAL
44012,47141,NA
46334,46515,FEM
47262,47399,MAL
47287,47484,NA
52993,57978,NA
53031,58492,MAL
53209,55011,FEM
55234,55421,FEM
60750,62367,NA
60991,61489,MAL
61644,62010,FEM
62071,62179,MAL
67168,70803,MAL
67510,69491,NA
75992,76422,NA
76564,76856,NA
78492,81148,MAL
78621,78933,NA
79098,79867,NA
81992,87492,MAL
82492,87490,NA
87991,89511,NA
88493,89512,FEM
104492,104747,OCH
109510,111840,MAL
110428,111002,NA
122992,124023,NA
123015,123553,MAL
126158,127381,NA
126485,127011,OCH
126721,127011,CHI
131237,131909,MAL
133829,134926,NA
133847,134728,CHI
139025,141447,NA
139369,140225,MAL
140353,141090,CHI
143814,144011,NA
145544,145665,NA
151511,157816,NA
151781,154992,CHI
155010,161282,MAL
159209,160991,NA
164492,165155,NA
166436,166799,NA
166987,168882,NA
167493,168931,CHI
175264,176511,CHI
175343,176511,NA
206992,208011,CHI
206992,208668,NA
207925,208892,MAL
209010,212010,MAL
210057,211491,NA
218341,219105,NA
218381,219010,CHI
229979,230659,MAL
231923,233511,MAL
231932,235083,NA
233690,233813,MAL
234208,235011,CHI
238636,239011,NA
238658,239004,CHI
243992,244821,MAL
244011,244559,NA
246308,247511,CHI
246313,247511,NA
249492,250592,NA
249770,250082,OCH
249806,249961,CHI
253503,255260,CHI
253511,255619,NA
256510,256763,NA
258647,264204,CHI
258672,264492,NA
264948,266511,NA
264988,266492,CHI
265493,266011,OCH
290491,291510,NA
290507,291469,CHI
305993,307048,CHI
306011,307012,NA
311518,319512,CHI
311534,329617,NA
320011,321130,FEM
322311,322993,FEM
322512,325657,CHI
326354,327837,CHI
328396,329511,CHI
344137,346071,NA
344220,345992,CHI
346511,348450,NA
346548,348376,CHI
368980,374491,NA
368992,369993,CHI
370970,371166,FEM
371272,371986,FEM
372585,372688,CHI
372791,374492,CHI
378813,380698,CHI
378830,382971,NA
