segment_onset,segment_offset,speaker_type
2511,3491,NA
2563,3219,CHI
4789,9556,NA
4862,5395,CHI
6011,9312,FEM
8274,9489,MAL
10886,12342,NA
10967,11510,CHI
12511,19511,NA
12992,13611,FEM
13603,15264,OCH
15481,18011,FEM
18289,19492,CHI
21740,25010,NA
22147,24992,FEM
28931,34993,NA
28939,34520,FEM
39012,41992,FEM
39012,44564,NA
42108,42982,FEM
43296,44492,FEM
43603,44511,MAL
47491,58510,NA
47491,49762,FEM
50051,51104,FEM
50640,51544,CHI
51511,53686,FEM
53992,54945,OCH
55865,57549,FEM
57491,58125,CHI
57562,57697,OCH
59285,59493,NA
59839,60511,OCH
59930,60752,NA
60882,61176,NA
61359,67993,NA
61570,67145,FEM
61666,62788,OCH
64565,64850,CHI
72218,89992,NA
72370,73011,FEM
72492,74984,MAL
74010,74314,FEM
74431,85992,FEM
76931,77923,MAL
85438,86366,OCH
87011,89777,FEM
90791,92992,NA
90992,92011,CHI
91510,92992,FEM
94758,97261,NA
94846,96491,FEM
96491,96989,MAL
98044,107788,NA
98118,98580,CHI
98513,99330,FEM
99887,101446,FEM
101993,102607,OCH
103194,103989,MAL
103511,107681,FEM
110381,115762,NA
110417,111688,FEM
112457,112916,CHI
113056,114327,MAL
113511,115629,FEM
116512,139249,NA
116966,117136,OCH
117708,139011,FEM
132992,134769,OCH
139566,140366,NA
140493,142184,NA
140648,142049,FEM
142833,150142,NA
142864,148674,FEM
148510,148993,CHI
148613,148969,OCH
149173,149942,FEM
150515,156992,NA
151421,153510,FEM
155066,156404,CHI
155788,156330,OCH
157866,168735,NA
157916,168694,FEM
158053,160308,MAL
167159,167301,CHI
167279,167409,OCH
170687,172493,NA
170724,172361,FEM
173348,175051,NA
173448,174511,FEM
174455,174705,OCH
176011,185669,NA
176163,183991,FEM
178738,178991,CHI
184010,185510,CHI
189636,190259,CHI
189636,190291,NA
196012,202262,FEM
196012,202492,NA
204010,205171,NA
204491,205041,CHI
206859,207168,NA
209010,211216,FEM
209010,212098,NA
211084,211958,CHI
212811,213493,NA
214893,217547,NA
214993,215849,OCH
215981,217279,FEM
218376,219031,NA
218479,219011,CHI
225109,225406,OCH
225251,225492,NA
238361,240992,OCH
238364,257764,NA
240209,240422,CHI
240381,254215,FEM
246512,246915,CHI
254838,257567,FEM
254991,255492,OCH
258977,260182,NA
258992,260011,FEM
261878,263491,NA
262011,263351,FEM
263609,266626,NA
264160,266595,FEM
268512,269754,FEM
268512,269762,NA
271487,278993,NA
271492,278993,FEM
279573,284605,NA
279583,282376,FEM
282663,284126,MAL
282682,283500,FEM
285029,287012,NA
285992,287011,CHI
290054,290491,NA
292948,293714,NA
292992,293510,FEM
292992,293708,OCH
297282,300806,NA
297344,299492,FEM
298527,300851,MAL
301339,305374,NA
301600,301992,FEM
301723,302752,OCH
302984,303656,FEM
304012,305192,FEM
305708,308492,NA
305846,305993,FEM
307012,308511,CHI
310466,312491,NA
310492,311493,CHI
310571,311992,OCH
320919,322385,MAL
320993,321992,NA
324653,327549,NA
324992,325120,OCH
325492,327492,CHI
327903,332491,NA
328011,329992,OCH
329511,331980,FEM
332947,340760,NA
332993,334011,FEM
334493,335492,CHI
335571,336821,OCH
335971,337080,FEM
338177,338871,MAL
339010,340534,FEM
341840,347095,NA
341992,343511,FEM
344581,344706,MAL
346586,346767,CHI
346724,346989,MAL
348455,350796,NA
348577,350678,FEM
353511,355396,NA
353805,355268,FEM
357801,358282,OCH
357801,358317,NA
360585,361010,NA
360701,360929,MAL
362036,362514,NA
362041,362510,FEM
365492,365669,FEM
365492,365776,NA
365992,385152,NA
366316,369993,FEM
369849,370919,CHI
371275,372298,CHI
372011,372198,FEM
372492,382507,FEM
383010,385011,FEM
391740,392177,NA
393231,394019,NA
393329,393491,FEM
393677,393895,FEM
394494,398011,NA
394580,398011,FEM
404506,409155,NA
404551,405099,FEM
405278,405992,CHI
405358,405485,OCH
405992,408152,FEM
408512,410210,CHI
409291,412887,NA
410749,410992,CHI
410817,412736,FEM
413655,415893,NA
413789,415677,FEM
416521,418757,NA
416718,417012,CHI
416986,418987,MAL
421205,422297,NA
421349,422264,OCH
423989,425803,NA
423993,425512,FEM
426011,428319,NA
426075,426973,CHI
427081,427992,FEM
427511,428535,MAL
430360,432604,NA
430491,432383,FEM
430765,431762,MAL
431863,432177,MAL
433011,435152,NA
433546,434511,CHI
433554,434695,FEM
435751,438991,NA
435886,438054,FEM
438163,441076,MAL
440132,440358,NA
440492,446049,NA
443492,445699,FEM
446369,462010,NA
446492,451058,FEM
446685,446827,OCH
451992,452205,OCH
452491,458991,FEM
453382,453492,OCH
458114,458511,MAL
459587,461511,FEM
462486,464025,NA
462512,463889,OCH
465117,465743,NA
466493,466993,NA
466503,466641,OCH
467331,467491,NA
467368,467511,OCH
472709,472817,NA
472993,473199,NA
473459,482713,NA
474385,476493,FEM
476408,477191,MAL
477514,479492,MAL
479512,479622,FEM
479969,481061,FEM
481528,481992,FEM
482090,486982,MAL
482930,487631,NA
499011,501112,OCH
499492,499914,NA
500518,501561,NA
503511,511662,NA
503992,504924,FEM
505992,509222,FEM
509492,511512,FEM
510992,511093,OCH
512268,514345,FEM
512269,516511,NA
523206,527992,NA
523783,523911,FEM
