segment_onset,segment_offset,speaker_type
511,3943,NA
940,3470,OCH
25491,27737,MAL
25878,27294,NA
28195,28467,NA
30081,31510,NA
30225,32010,OCH
41992,43143,MAL
42491,46011,NA
43016,45993,CHI
49012,53540,MAL
49493,60551,NA
54010,59511,MAL
57444,58011,OCH
59333,60511,CHI
65215,66416,NA
65492,66268,CHI
65568,66213,OCH
69898,71518,NA
70300,72011,OCH
73308,76764,NA
73492,73666,OCH
73801,73919,OCH
74491,74785,MAL
75848,76511,CHI
78011,79273,MAL
78011,79331,NA
84512,86493,NA
85011,86010,CHI
85511,85813,OCH
87164,87491,OCH
87175,89456,NA
88018,89245,CHI
90366,91993,CHI
90420,92005,NA
92948,94011,OCH
96059,96904,NA
96269,96490,CHI
98564,99011,NA
100492,107571,NA
100992,103167,MAL
103012,104779,CHI
104510,107224,OCH
107738,112262,NA
107993,108808,OCH
110309,112022,CHI
116512,118785,NA
116513,117991,CHI
118992,119151,NA
119465,126205,NA
119510,125492,MAL
124835,126035,FEM
126937,130550,NA
126993,128518,CHI
128898,130511,FEM
133512,133993,NA
134492,135386,NA
135010,157050,MAL
135500,158204,NA
157155,158161,CHI
167010,168706,NA
167758,168511,CHI
172493,176673,NA
172496,176450,MAL
175657,176062,FEM
176811,178492,NA
176992,177993,CHI
179314,179493,NA
181624,184866,NA
181653,184559,OCH
182346,182461,MAL
183492,184673,FEM
185345,192063,NA
185444,186112,FEM
186251,187453,OCH
186297,186881,CHI
186968,187908,FEM
187512,192132,MAL
200492,202492,NA
200510,202010,FEM
203254,204034,NA
209012,212492,MAL
209512,212494,NA
212691,221010,NA
213143,213992,FEM
213273,221000,MAL
221709,230011,MAL
222856,238089,NA
229537,233012,FEM
232686,234510,MAL
234011,236011,FEM
235756,235881,MAL
235992,238400,MAL
241120,242991,MAL
241660,257241,NA
243343,243512,FEM
243511,244449,OCH
245012,247646,FEM
247511,253935,MAL
254011,255285,OCH
256323,257012,FEM
258491,263170,NA
258498,259991,CHI
259511,262756,OCH
259991,261943,FEM
263782,266011,MAL
264214,265713,NA
267987,276990,NA
267992,271247,FEM
270511,270882,MAL
270992,276988,MAL
279511,280993,NA
279911,280831,OCH
280307,280493,CHI
283431,285969,NA
283492,283993,CHI
283691,284491,MAL
284718,285869,CHI
286332,291992,NA
286448,287241,FEM
286539,287168,CHI
287425,292418,MAL
294011,300224,MAL
294492,307648,NA
296011,296126,CHI
296327,296481,CHI
300512,300625,FEM
301480,302519,FEM
302123,304082,OCH
303234,303609,FEM
304737,306860,MAL
307010,307267,FEM
307803,323664,NA
308011,310011,OCH
308225,312253,FEM
312623,313762,OCH
312788,312992,FEM
313958,319419,MAL
319191,322492,OCH
322491,322695,FEM
323210,323342,FEM
324216,326511,NA
324511,326325,FEM
324702,324899,OCH
325245,325491,OCH
347605,356923,NA
348148,351493,OCH
351753,351988,MAL
351802,356512,OCH
358992,360897,CHI
359011,362511,NA
360011,362492,OCH
364492,364831,OCH
364492,370992,NA
364811,368686,MAL
368511,369167,CHI
369293,370491,MAL
369986,370755,FEM
373012,409545,NA
373187,373552,FEM
373348,374794,MAL
374807,375907,CHI
375354,386512,MAL
387150,387261,OCH
387151,388010,CHI
387492,388511,OCH
388393,395168,MAL
395493,396141,OCH
396011,400989,MAL
401185,403920,OCH
401492,402167,CHI
402361,402493,CHI
402784,403275,CHI
402821,402931,FEM
403319,404358,FEM
404539,406166,FEM
405007,407992,OCH
406601,406706,FEM
406824,406930,FEM
408491,408974,CHI
411488,412011,NA
411492,411889,FEM
413012,414492,OCH
413102,424493,NA
414511,416234,MAL
415511,418491,FEM
418271,424495,MAL
428993,430171,NA
429349,430125,CHI
436511,446035,NA
437511,438805,CHI
439501,442213,MAL
442206,444884,OCH
445217,445411,MAL
446234,460920,NA
448991,449553,OCH
449418,452506,MAL
449493,449623,CHI
452299,453492,CHI
454439,456984,OCH
454481,455217,FEM
457972,459010,CHI
457974,458214,OCH
458379,458730,OCH
459440,460426,MAL
462301,465492,NA
462470,463513,FEM
463642,465326,CHI
465902,468497,NA
466013,466992,CHI
467027,469406,MAL
469493,482731,NA
471557,473764,MAL
473891,475011,CHI
474992,480041,MAL
477011,477856,CHI
479993,480513,CHI
480249,481732,MAL
481481,482112,OCH
482387,482488,MAL
483994,484686,NA
484068,484512,CHI
486511,489511,MAL
487014,488988,NA
491010,491992,CHI
491010,511027,NA
491950,493092,MAL
493027,494492,CHI
494885,500158,OCH
500082,503992,FEM
503105,503387,MAL
503493,504011,MAL
504505,505622,OCH
504934,505513,CHI
505661,505985,CHI
506577,507832,MAL
507946,510992,OCH
508547,509055,CHI
512300,514992,NA
512333,513415,CHI
513059,514944,MAL
515307,521465,NA
515401,521511,OCH
522492,537511,MAL
522811,529607,NA
527489,527830,OCH
530012,556204,NA
532011,532826,OCH
537492,538479,OCH
539578,542511,MAL
542467,543913,OCH
543745,549511,MAL
550073,550782,OCH
550822,554040,MAL
553746,555342,FEM
554180,555488,MAL
556362,603992,NA
556507,558993,MAL
560085,561710,CHI
560285,560405,OCH
560588,560767,OCH
560949,564663,OCH
561819,561986,CHI
562121,562992,FEM
564454,566779,FEM
566244,577511,MAL
577727,578991,CHI
578991,581455,FEM
581011,581126,OCH
581754,583668,OCH
583511,583700,CHI
584511,585407,MAL
585942,586602,CHI
586511,587660,FEM
587319,592456,OCH
592491,593230,FEM
593234,596221,OCH
593298,593492,CHI
596324,599993,OCH
600391,601591,OCH
601865,602992,OCH
601992,603671,CHI
603167,603727,OCH
604501,610760,NA
604599,606492,FEM
605991,609010,OCH
609010,610510,FEM
609137,609491,OCH
613643,618007,NA
614333,614512,OCH
614647,615138,OCH
615011,616990,MAL
616832,617858,CHI
618794,640991,NA
618852,619492,OCH
619377,626567,MAL
623282,623495,OCH
627615,628108,OCH
629981,640990,MAL
639510,640166,FEM
643008,658992,NA
643496,646512,FEM
646199,646322,MAL
646513,648492,OCH
646886,646992,FEM
648010,649510,FEM
649477,649619,OCH
650012,653419,MAL
653051,654582,OCH
653992,657492,FEM
655121,655487,OCH
657011,657207,OCH
657599,658399,OCH
660012,677493,NA
660012,662815,OCH
662032,669577,MAL
669011,677511,OCH
672011,672205,CHI
672722,674383,CHI
674529,674775,CHI
674992,676992,CHI
677715,678660,OCH
677757,688660,NA
678915,680152,OCH
680064,686029,MAL
686411,688664,OCH
689470,697492,MAL
689511,704992,NA
697375,698995,FEM
698011,702125,OCH
701821,704624,MAL
703308,703657,FEM
705490,709511,NA
705740,706992,OCH
705763,706281,FEM
707010,710010,MAL
709725,710727,NA
710967,715025,MAL
710978,714955,NA
716511,720993,NA
716570,717991,FEM
718492,720451,MAL
719229,720645,FEM
723215,729246,NA
723492,724729,FEM
724511,728011,MAL
727208,728904,OCH
729511,729727,NA
730337,736992,NA
730482,731493,OCH
730625,730929,FEM
730990,734993,MAL
734511,737334,OCH
739010,739201,NA
739947,753722,NA
740705,744993,OCH
744274,747992,MAL
747503,747852,OCH
747993,749576,OCH
749993,750778,MAL
751086,753492,OCH
753973,761511,NA
753992,754991,MAL
754512,759257,FEM
759491,761492,OCH
761977,769510,NA
762124,762991,OCH
762548,764298,FEM
764579,769530,OCH
769738,771512,OCH
770295,792666,NA
771954,773284,FEM
774357,781720,MAL
781476,783010,FEM
782656,792487,MAL
789294,789770,OCH
793184,816794,NA
793427,793992,CHI
793511,794216,OCH
794473,796490,FEM
795045,797556,OCH
797307,799492,FEM
799011,799119,OCH
799511,803514,OCH
803512,805518,MAL
803719,803938,OCH
805511,808975,OCH
807332,807459,FEM
807992,808822,CHI
808523,810992,MAL
811472,816492,MAL
817624,818161,OCH
820010,820656,NA
821013,843545,MAL
822012,832375,NA
832604,847886,NA
845081,846991,FEM
846992,847886,CHI
851096,852593,NA
851401,852177,FEM
852992,853547,MAL
853192,853470,NA
854660,855511,NA
854992,855448,FEM
857010,857123,NA
857454,894512,NA
857991,860011,OCH
860247,861254,MAL
861722,865377,FEM
861992,865011,OCH
865183,866967,OCH
865416,867082,CHI
867011,872133,MAL
869511,870019,OCH
871511,871806,OCH
871941,879992,OCH
874655,876015,CHI
877603,878023,CHI
879108,880991,FEM
881003,894489,MAL
896184,898511,MAL
896726,898012,NA
901142,905000,NA
901493,902011,CHI
901493,905492,MAL
912492,914011,CHI
912492,914893,NA
915148,915410,NA
916103,916365,MAL
916491,917011,NA
921674,922661,NA
921731,922020,FEM
926436,932157,NA
926557,927347,OCH
927708,927814,MAL
927992,930027,CHI
930498,931511,FEM
930540,930866,MAL
931049,931402,MAL
932492,934002,MAL
932644,932874,NA
933010,933680,NA
937492,939983,NA
937992,939011,OCH
938891,939682,FEM
942368,944837,NA
942516,943026,CHI
943039,944762,MAL
945511,950325,MAL
946492,947898,NA
949447,954840,NA
950248,952283,CHI
952405,953269,MAL
953405,954721,CHI
958510,958659,NA
958993,960512,NA
959492,960511,FEM
963492,964493,NA
963606,964511,OCH
965993,968011,OCH
966107,967713,NA
971511,971872,NA
972275,974032,NA
972314,972527,OCH
972972,974415,OCH
977262,978175,NA
980660,981011,NA
987471,990611,NA
987491,988102,CHI
988011,989992,MAL
991141,992489,MAL
991325,993775,NA
992755,992895,MAL
994699,994820,NA
994930,1000956,NA
994992,996774,CHI
995537,995934,OCH
996492,996639,OCH
996992,997993,MAL
997982,998510,OCH
998555,998746,MAL
999255,1000597,OCH
1009493,1010306,NA
1011511,1019329,NA
1011882,1012243,CHI
1012561,1013379,FEM
1014289,1015096,CHI
1015328,1015910,FEM
1016501,1018011,CHI
1017498,1018082,OCH
1018244,1018511,OCH
1019036,1019245,MAL
1020475,1021420,NA
1020603,1020991,CHI
1021974,1023012,OCH
1022011,1022993,NA
1025676,1025862,OCH
1026493,1027035,OCH
1026508,1027696,NA
1027974,1041818,NA
1028106,1030011,OCH
1028206,1028783,CHI
1029878,1031371,MAL
1032509,1034512,MAL
1034552,1037075,OCH
1036493,1037224,CHI
1037612,1039158,FEM
1039510,1040511,FEM
1042492,1047256,NA
1042507,1044993,MAL
1044993,1045511,FEM
1045595,1047519,MAL
1049244,1050985,OCH
1049272,1055676,NA
1050492,1056469,MAL
1060012,1062992,NA
1060493,1061769,FEM
1065511,1067992,FEM
1065511,1070511,NA
1067511,1070992,MAL
1075147,1077012,CHI
1075189,1083392,NA
1077427,1079153,MAL
1079015,1080478,CHI
