segment_onset,segment_offset,speaker_type
6492,9094,CHI
6492,9492,NA
9617,9992,NA
14992,16118,CHI
14992,17790,NA
16489,17738,CHI
18866,21677,NA
19131,20422,FEM
20331,21531,CHI
30491,31046,NA
30512,30974,FEM
59493,61493,FEM
59493,61702,NA
76391,78105,NA
76493,77781,MAL
76511,77664,FEM
79348,83511,NA
79512,83127,FEM
81874,83428,MAL
108511,109923,NA
108616,109703,FEM
110577,112383,NA
110611,112386,CHI
124991,132011,NA
125169,126507,CHI
127659,129628,FEM
130319,132007,FEM
153544,155312,NA
153618,155309,CHI
160491,162202,NA
160761,160921,FEM
161011,162010,CHI
171624,173279,NA
171717,173011,FEM
174152,175730,NA
174327,175486,OCH
174452,175382,CHI
193492,194992,OCH
193511,195182,NA
239033,239993,NA
239195,239494,FEM
292511,296077,NA
292931,294492,OCH
292992,293839,CHI
293824,295847,FEM
294084,294192,CHI
295122,295505,OCH
301077,304978,NA
301096,302459,CHI
302886,304962,FEM
305146,307196,NA
305189,305515,FEM
306831,307133,FEM
346255,348364,NA
346493,348012,FEM
351493,352396,CHI
351506,352297,NA
358332,363303,NA
358493,360395,FEM
360511,363012,FEM
400810,402012,NA
400992,401912,CHI
401068,401527,OCH
407633,409240,NA
407717,409011,CHI
411338,412511,OCH
452269,452625,NA
453992,454741,NA
454012,454512,OCH
502492,503670,NA
502492,503683,FEM
542870,544055,NA
542908,544025,FEM
546011,546190,NA
546492,548220,NA
546510,548235,FEM
574511,575977,NA
574516,575934,CHI
600487,601012,NA
618794,618922,NA
658358,659511,NA
658430,659328,CHI
685722,686491,NA
726492,727650,CHI
726509,727840,NA
739182,739366,NA
759444,759959,NA
759491,759815,OCH
761427,762882,NA
761441,762594,CHI
786925,787511,OCH
787011,787367,NA
789360,796021,NA
789401,794006,OCH
795005,795466,OCH
796571,797011,NA
799035,800829,NA
810768,814339,NA
810790,812248,CHI
811510,813965,FEM
813046,814011,OCH
822511,823529,NA
875706,875876,NA
883943,886110,NA
884004,886012,FEM
898047,898222,NA
898493,898606,NA
901282,902510,NA
901289,902511,CHI
946129,948358,CHI
946205,949749,NA
948274,949492,FEM
977010,979511,NA
977098,978116,CHI
978131,979493,FEM
982992,986510,NA
983013,984562,CHI
984511,986492,FEM
1047965,1048149,OCH
1051102,1052189,MAL
1051491,1052009,NA
1072853,1074480,OCH
1073491,1074090,NA
1089492,1091588,NA
1089511,1091511,CHI
1114906,1122015,NA
1114992,1116492,CHI
1117511,1117653,CHI
1118011,1119815,CHI
1119866,1120001,FEM
1119992,1120144,OCH
1120151,1120347,CHI
1120993,1122011,FEM
1123678,1125011,NA
1123926,1124581,FEM
1134076,1134537,NA
1144969,1146791,NA
1144974,1146731,CHI
1150011,1150306,NA
1155011,1158511,NA
1155085,1156648,CHI
1156493,1158511,FEM
1159993,1161512,NA
1160399,1161010,CHI
1178268,1179804,NA
1178339,1179510,CHI
1180167,1184387,NA
1180492,1181788,CHI
1181748,1184193,FEM
1184812,1189824,NA
1184860,1185938,FEM
1186502,1187339,OCH
1187700,1188358,OCH
1187774,1188393,CHI
1188375,1189620,FEM
1191461,1191993,NA
1193441,1193905,OCH
1213530,1213852,NA
1215397,1217012,NA
1215614,1217011,CHI
1218478,1222948,NA
1218507,1222063,CHI
1222234,1223309,MAL
1223790,1225992,NA
1223907,1224992,CHI
1224492,1225850,FEM
1230512,1235281,NA
1230827,1231635,CHI
1230992,1235094,FEM
1241511,1243134,CHI
1241511,1243217,NA
1255510,1259493,NA
1255542,1258392,FEM
1261416,1262928,NA
1261492,1262290,FEM
1261659,1262953,OCH
1269334,1269456,OCH
1269511,1270046,NA
1276160,1282071,NA
1276190,1278811,FEM
1279441,1280373,CHI
1280492,1281408,FEM
1283037,1284993,NA
1283320,1284854,CHI
1312011,1317492,NA
1312511,1313972,FEM
1313511,1317990,MAL
1326248,1326461,OCH
1338010,1339991,NA
1338392,1339992,CHI
1347491,1347636,NA
1357396,1358591,NA
1357599,1358591,CHI
1375991,1376188,OCH
1381214,1381334,OCH
1385233,1391246,NA
1385294,1387091,CHI
1386988,1390491,FEM
1388888,1389755,MAL
1390993,1391246,OCH
1393492,1394992,OCH
1408472,1413011,NA
1408511,1411569,CHI
1410991,1412911,FEM
1414019,1415194,OCH
1415510,1417992,NA
1416012,1416829,CHI
1417007,1417510,FEM
1419260,1424010,NA
1419368,1423992,CHI
1433896,1435202,CHI
1433943,1437510,NA
1435350,1437510,FEM
1435492,1435608,MAL
1435740,1436653,MAL
1445199,1449011,NA
1445241,1446011,FEM
1446935,1449011,CHI
1451010,1453492,NA
1451491,1451791,FEM
