segment_onset,segment_offset,speaker_type
6492,8090,NA
6492,8097,FEM
18510,21510,NA
19352,21392,FEM
31511,31962,NA
32989,34427,MAL
33340,33882,NA
36977,37652,NA
37128,37493,CHI
37186,37512,OCH
43495,44015,MAL
44418,52992,NA
44530,45313,CHI
45343,45627,FEM
46489,52944,FEM
56769,57188,NA
56786,57010,FEM
60011,62512,NA
60178,62426,FEM
67983,68820,FEM
67993,68170,NA
68364,68696,NA
69991,70418,NA
69992,70402,FEM
72834,73835,NA
73064,73493,OCH
87306,88511,NA
87355,88108,FEM
108380,113166,NA
108420,108979,CHI
109011,113029,FEM
113314,114399,NA
113511,114306,FEM
116794,117835,NA
116897,117548,CHI
116993,117511,OCH
118047,119492,NA
118228,119234,CHI
118498,119234,OCH
127214,127827,CHI
127214,127849,NA
128490,131106,NA
128512,131008,FEM
131986,133491,NA
131993,133375,FEM
140100,141229,FEM
140103,141021,NA
145265,145844,NA
148993,151494,FEM
148993,151511,NA
152120,152488,FEM
153983,156011,FEM
153993,156011,NA
158514,158811,NA
189292,190340,FEM
189309,190386,NA
213774,215991,NA
213992,215968,FEM
218548,220904,NA
218548,220929,FEM
222492,223994,FEM
222492,224011,NA
225101,225992,NA
271991,273682,NA
272012,272572,FEM
292989,293345,NA
309511,311278,NA
309990,310510,FEM
310323,311484,MAL
318985,322515,NA
319888,322200,FEM
322827,322992,NA
447010,456597,NA
447398,455339,FEM
451259,452030,MAL
452523,453542,MAL
455687,456510,OCH
455878,455993,FEM
466064,467696,NA
466253,467007,FEM
467034,467512,CHI
468011,468193,NA
468492,469633,NA
468526,469643,CHI
475853,480011,NA
475855,477585,FEM
478494,479884,FEM
485011,486331,FEM
485011,486393,NA
522992,525786,NA
523493,525511,CHI
530518,530992,NA
530666,530818,CHI
533986,534511,NA
533993,534492,CHI
541991,542359,OCH
541991,542732,NA
543011,548011,NA
543426,547493,CHI
548137,548275,NA
557101,558491,CHI
557125,558510,NA
568689,570452,NA
568839,569492,FEM
576511,577512,CHI
576573,577511,NA
579639,583510,NA
579653,583492,CHI
593511,598579,CHI
593690,598901,NA
605791,608511,NA
605882,608511,CHI
623528,624492,NA
623629,624243,CHI
650680,654052,NA
650992,654011,CHI
651210,651628,OCH
674382,683010,NA
674460,677882,CHI
677911,680992,FEM
681276,681750,MAL
681492,682948,CHI
685913,690253,NA
685925,689992,FEM
697511,704492,NA
697520,697685,FEM
697857,700511,FEM
701197,702490,MAL
701511,704493,FEM
705967,709673,NA
705993,709650,CHI
706214,706415,OCH
710303,713005,NA
710451,712792,CHI
714992,732102,NA
715053,715271,MAL
715478,715618,MAL
715898,716195,MAL
716702,718011,CHI
717992,719718,FEM
720492,723359,CHI
723492,727336,FEM
725510,726339,CHI
727225,732058,CHI
735811,739476,NA
735819,739310,CHI
743401,746843,NA
743433,746870,CHI
748047,750133,NA
748047,750229,CHI
750620,753792,CHI
750652,754000,NA
754507,755493,NA
754709,755193,FEM
757492,759191,NA
757492,759208,CHI
762259,763992,CHI
762323,763992,NA
764694,764800,NA
764912,767011,NA
764993,765675,CHI
765372,766811,FEM
778992,783692,NA
779012,783656,CHI
790216,793596,NA
790496,790982,FEM
791242,793493,FEM
791355,792020,CHI
794489,795621,NA
794666,795582,FEM
799607,802626,NA
799630,802548,CHI
806993,808316,NA
807523,807650,OCH
813012,814612,NA
813216,814360,CHI
817511,820165,NA
817572,820144,CHI
845492,847011,CHI
845492,847390,NA
848401,852031,NA
848492,852010,CHI
868668,873501,NA
868830,872129,CHI
871511,873450,FEM
892728,893012,NA
899186,901010,CHI
899200,901011,NA
903504,905458,NA
903518,905248,CHI
979121,980618,NA
979201,980581,FEM
981143,982493,NA
981167,982476,FEM
1089511,1092054,CHI
