segment_onset,segment_offset,speaker_type
80992,81512,NA
92544,94036,NA
92688,93991,OCH
145765,148522,NA
147574,148482,OCH
150080,150730,OCH
205738,205924,NA
205754,205901,CHI
208070,209010,NA
208244,208421,CHI
215992,216141,NA
226986,227470,NA
227035,227221,OCH
317162,317268,NA
337993,340158,NA
338011,340011,FEM
341194,342510,NA
341493,341695,FEM
341763,342364,CHI
343982,347499,NA
343992,347492,FEM
368511,375511,NA
368948,369645,OCH
370089,371010,OCH
371377,371492,FEM
372197,373012,OCH
373832,374532,FEM
375707,376011,NA
377684,382293,NA
379991,381856,FEM
382575,383010,NA
413993,416131,CHI
413993,416139,NA
418211,419011,NA
439464,440492,OCH
496010,497178,FEM
496010,497213,NA
496618,496831,OCH
500806,502991,NA
501098,501511,CHI
501113,503384,OCH
503555,503947,OCH
504164,504491,OCH
504395,504496,NA
504780,504912,OCH
505037,505189,OCH
505641,505992,NA
505697,505981,OCH
509247,509487,NA
521384,522012,OCH
534492,537130,OCH
535111,537055,NA
537811,539061,NA
537972,539219,OCH
539701,547521,NA
539720,540493,OCH
541060,543201,OCH
541510,541986,FEM
542509,544993,FEM
544511,547147,OCH
547322,547474,OCH
553492,554493,NA
553865,554079,OCH
554362,554958,OCH
557663,558839,OCH
557719,559256,NA
558510,559053,FEM
559389,564492,NA
559492,564011,FEM
560010,560339,OCH
560491,561772,OCH
576992,578492,NA
595547,596187,NA
595553,596012,OCH
600539,600711,NA
601803,602198,NA
602492,603992,OCH
602502,604044,NA
604984,605701,NA
606334,608248,NA
606992,607993,CHI
607134,607733,OCH
614512,615476,NA
618138,619491,NA
618211,619401,OCH
622011,625511,NA
622991,625402,FEM
631992,632594,OCH
632011,632899,NA
640492,652639,NA
641005,645511,FEM
644510,645011,OCH
645492,646511,OCH
647992,648279,FEM
649011,650604,FEM
649311,649510,OCH
651345,652076,FEM
652840,653960,NA
660493,666178,NA
660621,663704,CHI
663992,664378,FEM
665344,666011,FEM
668491,669492,OCH
668532,669511,NA
671993,672876,NA
672492,672673,OCH
678240,678821,NA
678254,678681,OCH
679161,681491,OCH
679408,681124,NA
681753,682492,OCH
681829,682739,NA
683323,683492,NA
683338,683470,OCH
692336,692456,OCH
692336,692511,NA
696615,698011,NA
696992,697998,OCH
698529,699383,OCH
700080,702011,NA
700345,700492,OCH
701306,702298,OCH
702152,702285,NA
705993,706211,OCH
705993,706511,NA
715011,718244,NA
715120,718222,CHI
722508,724462,NA
722554,723992,CHI
727010,728991,NA
727117,728899,CHI
730510,732429,FEM
730510,737138,NA
731747,734898,CHI
734511,734653,MAL
736493,737052,OCH
737664,738577,NA
737751,738021,OCH
738293,738492,OCH
744010,744920,NA
757011,759012,CHI
757011,759684,NA
760848,764920,OCH
760884,764993,NA
763185,763887,FEM
765993,767510,NA
766010,767510,OCH
768511,768638,OCH
769252,769449,OCH
769282,769447,NA
771491,771683,NA
796993,799418,NA
797047,798512,FEM
800376,800492,OCH
810511,813010,NA
810513,813010,OCH
820493,820663,OCH
822756,824511,NA
822790,823511,OCH
823844,824011,OCH
835275,835491,NA
840252,840448,MAL
849992,851011,NA
850011,851012,FEM
859611,861763,OCH
859700,861781,NA
862562,865991,OCH
862630,862738,NA
862993,872492,NA
865991,866830,CHI
866072,866205,FEM
866492,867010,FEM
866511,868992,OCH
869010,872166,FEM
869223,869498,OCH
879512,881512,FEM
879512,883668,NA
881807,884512,OCH
883870,884010,NA
884319,884434,NA
887993,891010,FEM
887993,891493,NA
891992,893489,MAL
903732,904510,OCH
903987,904492,NA
907958,909085,NA
908234,908445,OCH
930992,939524,NA
934116,937493,FEM
